scale,T,pH,F1,F2,F3,Y,mean Y per recipe,std Y per recipe,Y / Y_pilot,normalized std,mean Y / Y_pilot,mean normalized std,scale multiplier,mean scale multiplier,mean std
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1421907961370209,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.11376672062092,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1561593431086736,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.116977298859167,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1297625534597792,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1164537101939112,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1108936098339479,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.129182075594671,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.1162543499069142,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,59.83066347347517,8.56377001069653,0.9937596124577452,1.7322142704589818,0.376434864109482,0.15651163525152,0.13269370148632292,0.017275827045577546,0.1074415355828288,0.16079281584968846,0.1016396052593024,0.2027552065312234,9.307387451001945,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1097197159823008,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1298436458994409,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1281526249525471,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1365734860522666,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.0961139608520555,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1022593386504764,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1112120391881411,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1403079659104518,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.095336438147035,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1170167851122852,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1410686135514011,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.114843579562915,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1417752709382995,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.0943328630846409,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
micro,28.78992378316696,8.962699134684907,1.167396930856356,0.8210016310269816,0.0812879062925603,0.1475446565865709,0.11979333881866867,0.0188168499066621,0.1028592805639793,0.18293779427086168,0.1016396052593024,0.2027552065312234,9.722020166940515,10.042909630916036,0.019977964846977798
