id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,measured_pilot_Y,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3
557218,2026-07-11T18:51:30.138310+00:00,micro,20.0,3.0,0.0,0.0,0.0,0.0824705619478825,10,0.8282444008534467,0.6488520022306766,0.8282444008534467,20.0,3.0,0.0,0.0,0.0
557219,2026-07-11T18:51:30.258175+00:00,micro,20.0,3.0,0.0,0.0,2.0,0.1249179364645866,10,1.2545395471943541,0.9542974837095582,1.2545395471943541,20.0,3.0,0.0,0.0,2.0
557221,2026-07-11T18:51:30.500451+00:00,micro,20.0,3.0,0.0,2.0,0.0,0.1062170682956209,10,1.0667284181537575,0.6407668774496528,1.2545395471943541,20.0,3.0,0.0,0.0,2.0
557222,2026-07-11T18:51:30.633244+00:00,micro,20.0,3.0,0.0,2.0,2.0,0.1652123635399468,10,1.6592128369417332,0.9548371064135872,1.6592128369417332,20.0,3.0,0.0,2.0,2.0
557224,2026-07-11T18:51:30.842188+00:00,micro,20.0,3.0,2.0,0.0,0.0,0.1325777052269822,10,1.3314659126688069,1.1651487724272542,1.6592128369417332,20.0,3.0,0.0,2.0,2.0
557240,2026-07-11T18:51:34.808222+00:00,micro,20.0,3.0,2.0,0.0,2.0,0.209676355812669,10,2.105760693166431,1.9606514978767244,2.105760693166431,20.0,3.0,2.0,0.0,2.0
557273,2026-07-11T18:52:00.899503+00:00,micro,20.0,3.0,2.0,2.0,0.0,0.0919460889689294,10,0.9234062624311238,1.1680241749200235,2.105760693166431,20.0,3.0,2.0,0.0,2.0
557276,2026-07-11T18:52:04.702935+00:00,micro,20.0,3.0,2.0,2.0,2.0,0.2186824232077159,10,2.1962078141448265,1.9580348188223347,2.1962078141448265,20.0,3.0,2.0,2.0,2.0
557285,2026-07-11T18:52:14.905303+00:00,micro,20.0,9.5,0.0,0.0,0.0,0.0938454766584067,10,0.9424816413506187,0.6484635418898764,2.1962078141448265,20.0,3.0,2.0,2.0,2.0
557287,2026-07-11T18:52:16.199084+00:00,micro,20.0,9.5,0.0,0.0,2.0,0.1642688304272608,10,1.6497370191572505,0.9581373824187329,2.1962078141448265,20.0,3.0,2.0,2.0,2.0
557295,2026-07-11T18:52:26.338857+00:00,micro,20.0,9.5,0.0,2.0,0.0,0.0930649474834755,10,0.9346428573824912,0.6465056337522469,2.1962078141448265,20.0,3.0,2.0,2.0,2.0
557296,2026-07-11T18:52:26.505716+00:00,micro,20.0,9.5,0.0,2.0,2.0,0.1730708507773951,10,1.7381349141031333,0.9607897740234866,2.1962078141448265,20.0,3.0,2.0,2.0,2.0
557297,2026-07-11T18:52:26.646212+00:00,micro,20.0,9.5,2.0,0.0,0.0,0.1141912832850695,10,1.1468127386702858,1.1643568614395237,2.1962078141448265,20.0,3.0,2.0,2.0,2.0
557306,2026-07-11T18:52:36.834995+00:00,micro,20.0,9.5,2.0,0.0,2.0,0.2487013878690467,10,2.4976855634522335,1.9648526388953795,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557307,2026-07-11T18:52:37.009201+00:00,micro,20.0,9.5,2.0,2.0,0.0,0.1257190328769475,10,1.2625848860693458,1.16484334469005,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557308,2026-07-11T18:52:37.209281+00:00,micro,20.0,9.5,2.0,2.0,2.0,0.2037365709313845,10,2.0461079703766094,1.9703887717273718,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557309,2026-07-11T18:52:37.344788+00:00,micro,60.0,3.0,0.0,0.0,0.0,0.0859543402554223,10,0.8632316715702145,0.64559344091928,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557310,2026-07-11T18:52:37.545305+00:00,micro,60.0,3.0,0.0,0.0,2.0,0.1438928361809173,10,1.4451027503011578,0.9517625806007747,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557343,2026-07-11T18:52:47.804614+00:00,micro,60.0,3.0,0.0,2.0,0.0,0.0907004611988229,10,0.9108965353021847,0.6443827617986636,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557344,2026-07-11T18:52:49.044053+00:00,micro,60.0,3.0,0.0,2.0,2.0,0.1757968761525734,10,1.7655121405976328,0.9589871321296998,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557345,2026-07-11T18:52:49.208818+00:00,micro,60.0,3.0,2.0,0.0,0.0,0.1042209556751932,10,1.046681639493671,1.1643920891348147,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557355,2026-07-11T18:52:59.402383+00:00,micro,60.0,3.0,2.0,0.0,2.0,0.2373333630975892,10,2.3835175179904713,1.9597257572146054,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557356,2026-07-11T18:52:59.518996+00:00,micro,60.0,3.0,2.0,2.0,0.0,0.1229431777395334,10,1.234707223775782,1.1659663125318522,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557357,2026-07-11T18:52:59.646234+00:00,micro,60.0,3.0,2.0,2.0,2.0,0.2028432039478166,10,2.037135966493393,1.9615913904311506,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557359,2026-07-11T18:53:00.947412+00:00,micro,60.0,9.5,0.0,0.0,0.0,0.0612795284262805,10,0.6154247662102854,0.6489704044643249,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557360,2026-07-11T18:53:01.132959+00:00,micro,60.0,9.5,0.0,0.0,2.0,0.1713312313887464,10,1.720664073790745,0.9528182243509623,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557361,2026-07-11T18:53:01.314068+00:00,micro,60.0,9.5,0.0,2.0,0.0,0.0798976963533396,10,0.8024053441949592,0.6446618589021785,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557363,2026-07-11T18:53:02.607780+00:00,micro,60.0,9.5,0.0,2.0,2.0,0.156372852439434,10,1.5704384257778037,0.9588630316202257,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557366,2026-07-11T18:53:06.499851+00:00,micro,60.0,9.5,2.0,0.0,0.0,0.1041718904295888,10,1.0461888816660474,1.1624631011799222,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557379,2026-07-11T18:53:32.344771+00:00,micro,60.0,9.5,2.0,0.0,2.0,0.2197828949731346,10,2.207259752636301,1.9605225822289147,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557380,2026-07-11T18:53:32.508927+00:00,micro,60.0,9.5,2.0,2.0,0.0,0.138710634169023,10,1.393058363806552,1.1672479089189611,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557381,2026-07-11T18:53:32.639050+00:00,micro,60.0,9.5,2.0,2.0,2.0,0.2166541025868395,10,2.175837573446841,1.9648039607067254,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557383,2026-07-11T18:53:33.497129+00:00,micro,37.6580839596394,8.45785513292828,1.9885821567469275,0.0547587806896758,1.8593530224659809,0.2036511669414628,10,2.045250265823706,4.507970223747094,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557384,2026-07-11T18:53:34.446924+00:00,micro,29.608533405901586,8.76850723242643,1.8542176436189035,0.1926732601910246,1.997233807701112,0.2061869239025464,10,2.070716643829835,1.9565177138734253,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557386,2026-07-11T18:53:35.504614+00:00,micro,58.99053544523844,3.151662728635462,1.98544121610935,1.018511035019629,1.7605491610268715,0.2445050253765086,10,2.4555418741611077,1.8122387433131506,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557387,2026-07-11T18:53:36.718577+00:00,micro,55.93470124148271,5.488036977943198,1.9972028095926533,0.8791440364324921,1.5047047128032094,0.1991984907851156,10,2.0005324415697765,1.6803841030467437,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557389,2026-07-11T18:53:37.732248+00:00,micro,20.11625225416624,9.07674743466793,1.973876035822354,1.93940816414938,1.5199617936287124,0.2049389627472186,10,2.0581834827239844,1.6775706665049297,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557391,2026-07-11T18:53:38.743137+00:00,micro,59.0746497769932,3.074404034151269,1.9148222505367536,0.2615692146794564,1.96810793803412,0.2442890540365377,10,2.4533728935109123,1.9420512279491764,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557392,2026-07-11T18:53:39.824194+00:00,micro,58.12055347555188,3.5219584406686737,1.9654023792489872,0.1958373296131932,1.9810833015836853,0.22569015739651,10,2.266585855320366,1.9483332057734504,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557393,2026-07-11T18:53:40.815599+00:00,micro,29.12862302473911,3.082052312782396,1.9519348561439809,0.1262998702167967,1.57562050354314,0.1882549992741079,10,1.8906279452780297,1.7099373339452069,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557395,2026-07-11T18:53:42.045588+00:00,micro,58.3055166502436,3.273950233137569,1.9409495854239407,1.7749546288459532,1.9924780857378963,0.1830695476379429,10,1.8385509231005386,1.9574728394387033,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557396,2026-07-11T18:53:43.215345+00:00,micro,59.6987898471776,9.380845375142831,1.9403662173289025,0.0410957683399986,1.6638626167714723,0.1774388789180836,10,1.782002625985366,1.760048190176998,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557397,2026-07-11T18:53:44.246927+00:00,micro,20.19239514256844,3.196828647900026,1.9306625782641131,1.9588699665704576,1.9918516835223048,0.1867457500292468,10,1.875470691501361,1.9583437996589081,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557399,2026-07-11T18:53:45.462746+00:00,micro,58.79292740519165,3.356613222495745,1.9689079349363183,0.040927133736307,1.902654433967254,0.2050606257217815,10,2.059405332982948,1.902583212625711,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557404,2026-07-11T18:53:46.907568+00:00,micro,22.391030783839437,9.277284089802972,1.9457426593341407,0.4169943794008732,1.9937446971835344,0.1916657851328792,10,1.9248821594280763,1.9603022387432574,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557411,2026-07-11T18:53:48.123832+00:00,micro,59.63747708405747,9.297598679918265,1.9277009539166947,1.456096473806768,1.9522342463662032,0.2097065497320202,10,2.106063927969878,1.932793700030593,2.4976855634522335,20.0,9.5,2.0,0.0,2.0
557419,2026-07-11T18:53:49.336064+00:00,micro,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655,0.2532405311478886,10,2.5432717692034226,1.9601365423397572,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557428,2026-07-11T18:53:50.633161+00:00,micro,59.02785951728919,9.283337569307731,1.818003667299992,0.0652775845828799,1.991564334716864,0.183825390368676,10,1.8461417833404763,1.9544519459548229,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557438,2026-07-11T18:54:02.005233+00:00,micro,59.99549302726216,8.928607153397856,1.9708155875597455,1.9052437046500397,1.406774572913246,0.18660187132249,10,1.8740257306515897,1.6338789856899132,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557443,2026-07-11T18:54:03.234385+00:00,micro,58.262669086079406,3.206242999986056,1.963968434204482,0.192650695059366,1.9953783224818429,0.2229600947721317,10,2.2391680830969936,1.9564149603437897,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557445,2026-07-11T18:54:04.519951+00:00,micro,59.32775326435608,9.391391833467818,1.8734429240208617,1.9325710666315892,1.994765805125564,0.221008830175627,10,2.219571709088291,1.9557220061097436,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557447,2026-07-11T18:54:05.900700+00:00,micro,38.06222588023155,3.420069635683624,1.990373385372516,0.0607492348863363,1.9869825987251697,0.2170164458212069,10,2.179476553804967,1.9551364778008118,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557449,2026-07-11T18:54:07.204242+00:00,micro,20.317912748048798,9.482624708083872,1.905087012397966,1.3195761748797945,1.9996070393848864,0.2105808666716785,10,2.1148446139836454,1.9593493724437316,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557459,2026-07-11T18:54:34.521418+00:00,micro,56.39391089945535,3.1589545777347707,1.9823179837678668,1.8239677591711885,1.984949961276353,0.1594032505267151,10,1.6008724399140688,1.9546055085326846,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557461,2026-07-11T18:54:35.900876+00:00,micro,20.77526477706188,3.818291882380034,1.970437861670029,0.1239043635863645,1.925893101538091,0.2368563338223032,10,2.3787267560874725,1.9204532162428976,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557463,2026-07-11T18:54:37.111565+00:00,micro,22.00642682380262,9.234333417567363,1.9630488220072253,0.0231877894395842,1.6493227321104178,0.1926064278102361,10,1.9343289488317543,1.7516624179989646,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557466,2026-07-11T18:54:38.361476+00:00,micro,56.36011219297014,3.4355526997340537,1.973416213331297,0.0085762448670045,1.9624580399311728,0.2190246921528258,10,2.1996451902300342,1.9385297971082596,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557467,2026-07-11T18:54:39.719619+00:00,micro,26.35807762969116,3.3281507787845803,1.986080988550174,0.1473088394171697,1.959161898549124,0.208721328263256,10,2.096169437792641,1.9369615951427026,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557471,2026-07-11T18:54:42.110161+00:00,micro,29.23318713319468,9.305781379318248,1.9616255488805767,1.8774183623722256,1.993883473512194,0.2319763087810036,10,2.3297171056010932,1.9602499733819074,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557474,2026-07-11T18:54:44.414074+00:00,micro,58.32601379470875,9.24316271517349,1.9920729960712156,0.0562895866898049,1.9680745487525324,0.2425928667880295,10,2.4363382382570324,1.9438329846567133,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557476,2026-07-11T18:54:46.028371+00:00,micro,20.281363115826704,9.352093123520437,1.941143089001832,0.0398251931411504,1.937693567125896,0.2166299841020648,10,2.175595353683814,1.9184587334005725,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557478,2026-07-11T18:54:47.513740+00:00,micro,58.23823334569661,9.468186859015074,1.986049590362492,0.0257699969566758,1.924089044187396,0.1869435088838654,10,1.8774567658070094,1.9143384791532105,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557481,2026-07-11T18:54:48.800344+00:00,micro,25.62263308879254,3.484767286713087,1.963329239462612,0.008353751344692,1.9707169446296744,0.2002191376107548,10,2.0107827054047522,1.9461973484693804,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557483,2026-07-11T18:54:50.217531+00:00,micro,21.1877139132912,9.15601886146963,1.9274775202740324,1.961234105077536,1.9316998655130948,0.2245454593302212,10,2.2550897560859435,1.9177503141542742,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557484,2026-07-11T18:54:51.713907+00:00,micro,29.402851394400376,9.336344171219649,1.9954744240826512,1.9823099213404023,1.9824658387124765,0.2135422982821072,10,2.144586004025319,1.9494091292657938,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557517,2026-07-11T18:55:03.519105+00:00,micro,56.74705896244874,6.150753789079561,1.9816296244610945,0.0008548478172358,1.9852069494614504,0.1506483968129743,10,1.51294823523508,1.9569710374120854,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557519,2026-07-11T18:55:04.999675+00:00,micro,59.62269729127331,9.467423473763436,1.9842464729769675,1.9112984044573271,1.9635031775635168,0.1963047954404537,10,1.9714713207239347,1.9400523567658936,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557522,2026-07-11T18:55:06.723568+00:00,micro,20.326181442211904,4.333914832371614,1.968969153425348,1.998014303903408,1.9852411646231645,0.2005933292297614,10,2.014540678019082,1.954695225648522,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
557524,2026-07-11T18:55:08.141740+00:00,micro,21.40096070587441,9.48270805539413,1.9429591991539883,1.920274957915656,1.2050141050042107,0.1489452369282236,10,1.4958435544255275,1.5495373361263935,2.5432717692034226,57.87653968101476,9.496947867245032,1.994969631674798,0.0433717338245056,1.9976210874019655
