id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur
753972,2026-07-13T22:20:49.603241+00:00,micro,59.83988633902239,3.7644489243778807,0.1063232083647613,0.7006620262780009,1.3458639540631085,0.12701082426472562,10
753973,2026-07-13T22:20:49.722096+00:00,micro,50.38000164820161,6.418598726037928,0.5876028616612918,0.2914964826240404,0.8338443695161128,0.12871392260399206,10
753975,2026-07-13T22:20:49.915135+00:00,micro,42.70893349137989,3.2107352068043014,1.1996458656312963,1.971803798169519,0.4129629471221518,0.14049049077756837,10
753976,2026-07-13T22:20:50.034361+00:00,micro,57.029549597923506,4.871768140914642,1.6264347353881246,1.3341246933920385,1.8520806765739066,0.20020755440912313,10
753978,2026-07-13T22:20:51.307354+00:00,micro,32.76177489016664,6.08471900488029,1.8678408745254245,1.101960013285763,1.9793705896730813,0.17391585916607735,10
753983,2026-07-13T22:20:55.131503+00:00,micro,35.209218340369915,7.282088725144146,0.4173325268540172,0.8734167589486459,0.6349232544300698,0.22653775296395123,10
753984,2026-07-13T22:20:55.244887+00:00,micro,52.48974676227795,5.729038862932773,1.0478862543234242,1.4854225547549136,1.445362916303373,0.19523862502032038,10
753987,2026-07-13T22:20:56.513579+00:00,micro,44.23240877660949,8.723668461261635,0.9995158603150536,0.05000246815309125,0.9564291734232748,0.16256663177381453,10
753988,2026-07-13T22:20:57.715791+00:00,micro,30.48933944350762,9.049331916411106,0.8533238145035493,0.49162782136423716,0.02233045512441486,0.12869062017900115,10
753991,2026-07-13T22:21:01.517009+00:00,micro,40.90931391132698,7.571014102744438,1.9745765466311371,0.16485881693827809,1.252164879610653,0.16099020081935284,10
753992,2026-07-13T22:21:01.638223+00:00,micro,29.64093607801109,5.09530352704356,0.29677750947001746,0.5292559987900483,1.0745377093575506,0.14172167742568048,10
753995,2026-07-13T22:21:05.543054+00:00,micro,23.463352454970266,9.337096886989364,1.7684690522194821,1.6525131368171617,0.24984599923518197,0.13169037663612312,10
753996,2026-07-13T22:21:05.719264+00:00,micro,21.45891075837586,7.9828544735501605,0.6599152765378736,0.3915238976468842,0.7895737338137018,0.13026212136884183,10
753998,2026-07-13T22:21:06.945881+00:00,micro,46.968942996101816,4.13716273673702,1.3014457310669274,1.5490641076782279,0.5423024584614906,0.12988157246299403,10
754058,2026-07-13T22:22:11.835967+00:00,micro,37.45273511908069,6.756567373939578,0.042519643124855254,1.7134643051019633,0.19475632109390198,0.09661469447327184,10
754060,2026-07-13T22:22:12.220093+00:00,micro,54.48406978405585,6.984623453623719,1.4990289999584565,0.9011998249077935,1.6717079234737604,0.16863333475875367,10
754061,2026-07-13T22:22:12.345015+00:00,micro,26.512154509953135,8.29800034661472,1.247007343258713,1.8712190009621277,1.5643655799159784,0.16588301636371852,10
754062,2026-07-13T22:22:12.521813+00:00,micro,25.806274064091998,4.589254033833603,0.3226160367624319,1.263323212213448,1.1459863739763052,0.13555398765241286,10
754063,2026-07-13T22:22:12.640046+00:00,micro,48.95204337381821,5.354831765103394,1.518324644363425,0.6063751524268555,0.326238971250935,0.15036319897800146,10
754064,2026-07-13T22:22:12.822517+00:00,micro,39.793946749833694,3.381866723636346,0.7881168727970506,1.0845715603556738,1.7253320692591934,0.17204125636901335,10
754065,2026-07-13T22:22:13.435984+00:00,bench,35.836204374723295,9.053882607530866,0.48605698646857953,0.9568519224593108,0.5030502019184129,5.07073618908541,500
754066,2026-07-13T22:22:13.923685+00:00,bench,26.626013439707425,3.006592816931455,0.1957435503493341,0.8820345117867032,0.5758250567759682,3.028536463208248,500
754068,2026-07-13T22:22:14.442614+00:00,bench,35.77030081022859,3.0115771699114076,0.20743287153025625,0.7368487563817618,1.423154428900105,3.579703484397939,500
754069,2026-07-13T22:22:15.016018+00:00,bench,53.31115525176832,7.196739490031803,1.1705540027952333,1.0417642051217215,0.7763010114473401,3.377051931075593,500
754070,2026-07-13T22:22:15.621888+00:00,bench,59.98224222441279,7.166635216891362,0.41854977712787433,0.8440669466187378,1.003531411144979,3.3378152786741806,500
754071,2026-07-13T22:22:16.215695+00:00,bench,47.63985585148987,5.40180297676862,1.8297268670862552,1.3334625718346114,1.8610082029566666,4.2961938831109405,500
754073,2026-07-13T22:22:16.843058+00:00,bench,36.580765972543574,6.676211996893082,0.8010351863849763,0.6049309791659931,0.741021687056423,5.5754309442422905,500
754074,2026-07-13T22:22:17.436222+00:00,bench,35.37732211824908,8.710879918855104,0.2941538120021441,1.7779677868005295,0.7753848300269175,8.182768744589131,500
754075,2026-07-13T22:22:18.122346+00:00,bench,35.03677953208481,9.470028450170105,0.5030392920511033,1.9764779735140687,0.8775617442164099,3.5264801171886484,500
754077,2026-07-13T22:22:18.814704+00:00,bench,35.437982252699456,6.934777159550694,0.5044436384064457,1.7852437494763975,0.6895554592288966,6.435700834229694,500
754078,2026-07-13T22:22:19.597997+00:00,micro,36.855294302905705,9.119956572205615,0.44703789259776716,1.7415347005885857,0.7589886696499215,0.14720873739457274,10
754079,2026-07-13T22:22:20.314868+00:00,bench,35.27647860179177,8.187071718852415,0.2728784714220618,1.409600699153675,0.7764941663952174,15.965943588348054,500
754081,2026-07-13T22:22:21.247370+00:00,bench,36.216535854593374,8.183463792213105,0.24650816157411803,1.114279038793829,0.5898919101278106,18.10652387649672,500
754082,2026-07-13T22:22:22.385203+00:00,micro,24.437596150042463,8.160542778278987,0.22977782790474421,0.9616240430071239,0.6142182600004809,0.12474270725841713,10
754084,2026-07-13T22:22:23.331261+00:00,bench,36.63136531313528,8.207707409663026,0.14954495889571895,1.1075275943097829,0.6293158801581225,13.288076604617926,500
754085,2026-07-13T22:22:24.525604+00:00,micro,36.128421826533355,8.184595947034047,0.13968636483468866,0.9663778582794313,1.1384652259453771,0.35454342642713343,10
754087,2026-07-13T22:22:25.821168+00:00,micro,36.53326276775847,8.076533898207488,0.23571315004099747,1.6090915087220048,0.36634820282391556,0.2665926969604643,10
754088,2026-07-13T22:22:26.850829+00:00,micro,36.399814474640166,8.862714290130484,0.25343411319430986,1.1872758823478424,0.611644422291975,0.18754813273883414,10
754090,2026-07-13T22:22:28.114515+00:00,bench,35.92684826661589,8.182850326431424,0.2343331086641003,1.4272538639631047,0.5790875552574715,17.008957658860744,500
754092,2026-07-13T22:22:29.498193+00:00,micro,37.24902227996296,8.169778838912052,0.2900186837832486,0.6414290271260799,0.5986570800819175,0.18515612834297385,10
754093,2026-07-13T22:22:30.799168+00:00,micro,35.11220754308411,8.165443490286782,0.29019484143117724,1.2882839024440296,0.005092256902412773,0.23768175177661546,10
754095,2026-07-13T22:22:32.010927+00:00,micro,32.93468221914863,8.17608154855997,1.1304595755132087,1.2790862589773817,0.7342607363124218,0.16862257430023717,10
754096,2026-07-13T22:22:33.303752+00:00,micro,35.48015625161737,8.185804270467695,0.31413839517515574,0.8724024126539915,0.6770674844441997,0.33541320145513803,10
754098,2026-07-13T22:22:34.544429+00:00,micro,36.19833398174434,8.257588016357836,0.21435271830424485,1.2105707312277145,0.49770663108879587,0.27813048525598744,10
754159,2026-07-13T22:23:40.616747+00:00,micro,36.561429796867216,8.170382465670695,0.997119490208173,1.0955639083307547,0.11953402596371676,0.3526505132289675,10
754161,2026-07-13T22:23:41.935138+00:00,micro,37.1195893915917,5.869574055838267,0.20234435332955436,1.1218387041045268,0.5798318084289673,0.11173142063383062,10
754162,2026-07-13T22:23:43.043117+00:00,micro,36.550820866726255,8.172050328792988,1.0330839928046405,1.3764921094052516,0.7655935771395124,0.45659019510392856,10
754164,2026-07-13T22:23:44.245897+00:00,micro,43.553236889062546,8.183804216423642,0.23803778309436163,1.3022371807406408,1.2416775438964065,0.13730762096529978,10
754166,2026-07-13T22:23:45.610200+00:00,micro,35.97877924276624,8.171736065988917,0.01714600358144258,1.16571317284459,0.7443839628924886,0.21610499824297633,10
754167,2026-07-13T22:23:46.936340+00:00,micro,36.401418876002566,8.191745244546869,0.20808655502372608,0.20070799681489282,0.11639766907083482,0.24078196468102356,10
754169,2026-07-13T22:23:48.238326+00:00,micro,36.18740605428519,8.178953297578298,0.20808560261011166,1.5794007869179545,1.4976621773962462,0.49125099256142585,10
754171,2026-07-13T22:23:49.525705+00:00,micro,36.07767355449411,8.038430276645773,0.8584995575299679,1.1201149456114852,0.2816460013440125,0.45534684021270966,10
754174,2026-07-13T22:23:50.840466+00:00,micro,36.02515992288841,8.243529483880858,0.2518039068809377,1.086576464609108,1.1538230181239804,0.41828741017048493,10
