id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,measured_pilot_Y,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3
613341,2026-07-12T12:07:56.713710+00:00,micro,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905,0.197596703636175,10,1.9844458379850034,1.8520851048246436,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613342,2026-07-12T12:07:56.926435+00:00,micro,32.241615984499035,6.075148762221202,1.392130031835776,0.4645057645483116,0.6582441666661241,0.1135149195102047,10,1.1400200784016934,1.3789883900877378,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613344,2026-07-12T12:07:57.127317+00:00,micro,27.760948686282838,8.41051763496467,1.4610459933784463,1.2314914037030826,0.1979473007000002,0.1048427175122244,10,1.0529259374349278,1.199498475481727,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613345,2026-07-12T12:07:57.306938+00:00,micro,40.22635117937822,8.884938529495235,1.5369939355547824,0.943765266069675,0.9438109740830136,0.164462224652864,10,1.6516792598881245,1.434517910645585,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613347,2026-07-12T12:07:57.529604+00:00,micro,54.35469856425833,4.480431438978527,1.9473982402324588,1.0933840234125534,1.102382618314055,0.1603332823713901,10,1.6102126656840139,1.501114990957447,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613348,2026-07-12T12:07:57.696199+00:00,micro,34.266672108160286,3.924171037865205,0.5408722154691223,0.5587853800910239,0.4993986419224085,0.1035442712052367,10,1.0398857585132535,1.2355512130032944,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613349,2026-07-12T12:07:57.898583+00:00,micro,51.19360167523987,3.3220182494169155,0.9023184500082644,1.8098419746152492,1.6651929552134082,0.1736101542200542,10,1.7435510898414006,1.7297099986357367,1.9844458379850034,44.20987655342334,6.422434744530123,1.6267285122381192,1.1916698030412682,1.8483040464079905
613350,2026-07-12T12:07:59.130266+00:00,micro,37.72811981346829,5.051747159248675,1.1169935967230986,0.8027841384804681,1.9844426879823327,0.2341439296236311,10,2.351486325837691,2.325118502699643,2.351486325837691,37.72811981346829,5.051747159248675,1.1169935967230986,0.8027841384804681,1.9844426879823327
613352,2026-07-12T12:08:00.402600+00:00,micro,21.99864749873936,8.188921368669785,1.0322423647707462,0.2915721776403094,1.4337383358136817,0.1908644005520711,10,1.916833926503411,1.6198790969390198,2.351486325837691,37.72811981346829,5.051747159248675,1.1169935967230986,0.8027841384804681,1.9844426879823327
613355,2026-07-12T12:08:04.296503+00:00,micro,52.27987252900543,4.642536105818313,0.1687123252166994,1.6985620399991266,1.243914979047423,0.1240168829512332,10,1.2454903481871267,1.3769548971314034,2.351486325837691,37.72811981346829,5.051747159248675,1.1169935967230986,0.8027841384804681,1.9844426879823327
