T,pH,F1,F2,F3,Y_micro,Y_bench,Y_pilot,cost_micro,cost_bench,cost_pilot,delta_micro_vs_pilot,delta_bench_vs_pilot
35.10975944397765,9.31852172558083,1.6211530553429385,0.16006712481168406,1.4392592359274252,0.15550946744077276,4.63934760112496,1.9965664701779489,10.0,500.0,2000.0,-1.841057002737176,2.6427811309470117
35.37664636542747,9.386604026793869,1.758464914684153,0.2477996584147295,1.6045679240052102,0.1933880152407012,4.647459830379994,2.0013162618797082,10.0,500.0,2000.0,-1.807928246639007,2.6461435685002854
36.11209561299573,9.086955812071558,0.580586039512102,0.06213757757355605,0.3244323300585248,0.15970406427494277,5.303024364678253,2.0762324538200976,10.0,500.0,2000.0,-1.9165283895451548,3.226791910858155
35.92425860466667,9.488252776387675,1.3796822939945959,0.23540688744341498,1.9072665833396598,0.24917370585871498,4.75804385726411,2.086072674863686,10.0,500.0,2000.0,-1.836898969004971,2.671971182400424
36.2946129527022,6.4504592300660555,1.9353957201821024,1.1192517488764764,0.44890295061217034,0.1483031128654658,4.9116765759259415,2.092778359541685,10.0,500.0,2000.0,-1.9444752466762192,2.8188982163842566
36.166441438589345,9.463714118350609,1.7324759356746195,0.26539686860688105,1.9039784142889151,0.2208854174885938,4.708293638007782,2.1135354419628753,10.0,500.0,2000.0,-1.8926500244742814,2.5947581960449067
35.48661183543298,9.424504857232169,1.8139014823764383,0.2228907012706749,1.936368035415497,0.20487001764928747,4.935894092752079,2.177505636512773,10.0,500.0,2000.0,-1.9726356188634857,2.758388456239306
37.54052643204579,8.451555102153193,0.11048590147548133,0.6554618130189823,0.4066037201063498,0.1339563718699627,5.258599394841147,2.188319183918458,10.0,500.0,2000.0,-2.0543628120484954,3.0702802109226885
37.336651216845404,5.968448015172735,1.0695865519505692,0.611221770793899,1.2795677584023935,0.19191416741474057,5.0306800375847605,2.20991203082562,10.0,500.0,2000.0,-2.0179978634108795,2.8207680067591405
37.660963548448905,8.560170474590008,1.908625176080942,1.197204060037447,0.25770939852928054,0.12973167572713817,5.115910249814951,2.2219561868014637,10.0,500.0,2000.0,-2.0922245110743254,2.8939540630134877
37.82979828046296,6.93417903258363,0.7576156494760451,0.4973181078025447,1.7944384890843748,0.1977795190437072,5.135722798834977,2.2714170370268905,10.0,500.0,2000.0,-2.073637517983183,2.8643057618080867
37.09261083137289,5.604151714880576,1.051241919256025,1.0523336035444517,0.5454062858264525,0.14847559914026262,5.383383806970992,2.338981261300419,10.0,500.0,2000.0,-2.1905056621601564,3.0444025456705726
36.479069584960484,6.19966910795078,1.3065753717338282,0.9933272448334353,0.9020326690527694,0.19052358213619547,5.420643177570975,2.3555388835919864,10.0,500.0,2000.0,-2.165015301455791,3.0651042939789885
35.1359308053989,4.6709164057451655,0.946761669705462,0.7888593569531744,1.8243220358178718,0.2138346694911726,5.201367903015642,2.3664669365642053,10.0,500.0,2000.0,-2.1526322670730327,2.834900966451437
36.75992590945703,4.739494066659219,0.7830118231415385,0.8588553611969348,1.9039807229271666,0.21304009623072392,5.294265996991849,2.4581451063174145,10.0,500.0,2000.0,-2.2451050100866907,2.836120890674435
35.738517198500055,8.971431555843875,1.566446826527743,1.7375633499074294,0.3498734013675873,0.15931730622922605,5.610579328679195,2.518793747162675,10.0,500.0,2000.0,-2.3594764409334488,3.0917855815165205
35.45418259902309,4.918740822160495,1.4734327758999064,0.009291304203399938,1.4430287902245273,0.19814163044312677,6.002024998192421,2.6113898277307803,10.0,500.0,2000.0,-2.4132481972876536,3.3906351704616404
35.562699285987826,6.001923030377446,1.7378944384029174,0.5786688228608964,0.36811132672487096,0.17995245310087032,6.172102300896206,2.6515795778422,10.0,500.0,2000.0,-2.47162712474133,3.520522723054006
35.27612888177624,9.1600390895247,1.803791621018721,0.09786739105168629,1.6766234437845575,0.22448718377288326,6.032791949972567,2.690070633322097,10.0,500.0,2000.0,-2.4655834495492135,3.34272131665047
36.007169285795385,5.355696230560712,0.3656107408809812,1.2313581392044979,0.20745382318595113,0.15310420936732058,6.29019738777013,2.779672182830325,10.0,500.0,2000.0,-2.626567973463004,3.510525204939805
36.84782624689936,5.133202603376226,1.7552651025779122,1.5150122484833557,1.4885753469651446,0.2365985067377315,6.127871105004128,2.9309226474379786,10.0,500.0,2000.0,-2.694324140700247,3.1969484575661493
36.061129758087944,4.821831282306037,1.429985176275953,0.19712204994897498,1.619721274245836,0.19889235444381387,6.495018362567117,2.949240354241813,10.0,500.0,2000.0,-2.750347999797999,3.545778008325304
35.554093594061214,7.916330622423454,0.9244185848665303,0.00034074954195895124,1.7625637060187336,0.3578731122131033,5.840842909101425,2.9894293732684845,10.0,500.0,2000.0,-2.631556261055381,2.85141353583294
36.69788247242099,7.037530528761156,1.2058084342979876,1.75653744307155,0.27816557988351603,0.17641792228642417,6.452161942166053,3.009333801777004,10.0,500.0,2000.0,-2.8329158794905798,3.442828140389049
35.811050182271096,6.111254106453146,1.1692786392810472,1.529715542596192,1.5428485571175488,0.206927568104958,6.356518120644384,3.0122139653293885,10.0,500.0,2000.0,-2.8052863972244304,3.3443041553149953
37.761873392646464,8.117415228840837,1.672716159644559,1.4337112003959147,1.0168477670275,0.21663446781937257,6.422646783359263,3.0210781842088297,10.0,500.0,2000.0,-2.804443716389457,3.4015685991504334
36.3537595785344,6.8333841330598935,1.6888960391534635,0.7473204977663783,0.6378820519249849,0.19466626967321116,6.9566345306221296,3.1724855883700376,10.0,500.0,2000.0,-2.9778193186968265,3.784148942252092
36.17899402406266,5.789195491327773,0.18454603310658424,1.1852055139094206,1.5653973600093771,0.26119473708106766,7.137914385173371,3.3389607078241306,10.0,500.0,2000.0,-3.077765970743063,3.7989536773492403
37.22235034673736,7.2291509008555,1.1243939701218122,1.8704126087175093,1.6524728105303834,0.24688806180171824,7.616633602373945,3.7238923780634496,10.0,500.0,2000.0,-3.4770043162617315,3.892741224310495
36.60603999878461,6.881545951538837,0.8232620684067813,0.37787160936257236,1.2200179053905154,0.1903501685545979,8.02840696323321,3.746043418268819,10.0,500.0,2000.0,-3.555693249714221,4.28236354496439
37.26450476513593,7.291286688981585,0.4277691278804586,1.558909993700174,1.9476738206014494,0.31937687617390387,8.026378394269129,4.003310410350013,10.0,500.0,2000.0,-3.683933534176109,4.023067983919116
35.52254278082002,5.896957817313307,0.2674797503811789,0.31278685331099493,1.9897452151078647,0.2029938897205845,8.662187793492217,4.312133816585044,10.0,500.0,2000.0,-4.10913992686446,4.350053976907173
35.24269133779036,6.976396827620338,0.4937933065215185,1.077122561340577,1.7415805905502508,0.2490361123444211,8.836871423178318,4.393508916463487,10.0,500.0,2000.0,-4.144472804119066,4.443362506714831
36.241470351573156,5.539867192305508,1.828378777205992,0.9530626039093032,1.4281816901703719,0.2461303315792245,9.02658040066285,4.584590440942879,10.0,500.0,2000.0,-4.338460109363655,4.441989959719971
36.990823338555984,8.656298233328977,0.3108287871508302,0.6243183810331718,1.4072718331578447,0.18687584313236358,9.546235124134219,4.640440934606761,10.0,500.0,2000.0,-4.453565091474397,4.905794189527458
36.892384394864344,7.504739175619947,0.2910768744885194,0.7723795754780705,0.5739697582170424,0.20514147052969198,10.608492703002312,5.241651178786756,10.0,500.0,2000.0,-5.036509708257064,5.366841524215556
35.383625221779376,8.50033483481775,0.1462851330908811,1.6740624705085743,1.1610228414656931,0.22854690796261723,11.033991414950991,5.782274997201175,10.0,500.0,2000.0,-5.553728089238557,5.251716417749816
