id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3,measured_pilot_Y
691251,2026-07-13T10:24:21.048232+00:00,micro,58.29657758709511,5.6493850817894655,0.4346161632227529,0.3865187144347737,0.0263057112006828,0.131664603678731,10,2.409832356521718,3.6317908613637973,52.922146974139736,6.968759002648477,1.3898112490711951,0.6817622163680988,1.819088761533164,1.0935674678367155
691252,2026-07-13T10:24:21.215848+00:00,micro,27.04698148375148,3.887571070552701,1.5615585457612553,0.0563046072987229,0.8900424308685915,0.1403388719498888,10,2.568595849252016,3.6317908613637973,52.922146974139736,6.968759002648477,1.3898112490711951,0.6817622163680988,1.819088761533164,1.4185274672902157
691254,2026-07-13T10:24:21.521988+00:00,micro,28.6419224382336,5.286757846337112,0.6816605485127913,0.7640610460839123,1.3171404881547626,0.1466790667721787,10,2.6846392367875667,3.6317908613637973,52.922146974139736,6.968759002648477,1.3898112490711951,0.6817622163680988,1.819088761533164,1.5385463095329717
691255,2026-07-13T10:24:21.714108+00:00,micro,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,0.3161416897024851,10,5.78628159584523,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,9.185772917102375
691256,2026-07-13T10:24:21.909720+00:00,micro,25.443001699452985,3.344844161870669,0.0657062399841858,1.0051395751751646,1.7927874835478108,0.1631439012475123,10,2.9859919903358816,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,1.4785653222223214
691257,2026-07-13T10:24:22.111625+00:00,micro,32.24906461155946,7.761602176311986,0.7640594114951298,0.9224716050219192,0.2073886555908178,0.1413248411277042,10,2.586641856765396,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,1.3483354981021805
691258,2026-07-13T10:24:22.248565+00:00,micro,20.08369088661604,9.389824033644857,0.1667125745868444,0.4508497976721308,1.6471434486103689,0.1516126535498937,10,2.7749377431321833,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,1.5556740246554712
691259,2026-07-13T10:24:22.414750+00:00,micro,37.189891556266986,4.80073049515996,1.479426822739541,1.6091042082483913,0.7126588194463056,0.172632515218921,10,3.1596602985065347,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,1.656473072793465
691260,2026-07-13T10:24:22.611870+00:00,micro,30.62216664830562,8.390224923186336,1.9684851545836144,0.5860086645315641,0.9555484928687996,0.1810265061086316,10,3.3132939272966295,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,1.4585006488400587
691261,2026-07-13T10:24:23.407607+00:00,bench,36.16118809201038,9.041334468779027,1.901946588278279,0.0100710091065068,1.2403255287781758,6.185114203188211,500,4.130963554938968,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,2.706350454610918
691263,2026-07-13T10:24:24.106355+00:00,bench,33.13296151967256,9.052675850312148,1.650025614726613,0.0371365028788961,1.2089987415288237,4.035609995057658,500,2.6953354883790688,5.78628159584523,35.297439422499195,8.648698010593758,1.71674564773167,0.14476122741427,1.2837936535986048,1.6936960463573427
691264,2026-07-13T10:24:24.809427+00:00,bench,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,21.89795466275846,500,14.625381143800421,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,12.937168902324535
691265,2026-07-13T10:24:25.707372+00:00,micro,35.967445877138225,7.495681900235616,1.6123540601413937,0.8271604638566847,1.402554997415122,0.5178593116247636,10,9.47828110525815,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,11.703601038175568
691267,2026-07-13T10:24:26.450400+00:00,micro,34.3415760120409,7.426113551008916,1.4533109138615323,0.2095205325531162,1.3741492482145874,0.2188847455719138,10,4.006206128985825,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,6.2971187414509755
691268,2026-07-13T10:24:27.309838+00:00,micro,33.25183300202243,7.640823133965229,1.7068423814387612,0.3998082227480692,1.9354697005306545,0.2681890472087649,10,4.908613443332102,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,3.535135512568232
691270,2026-07-13T10:24:28.320959+00:00,micro,31.98259001973913,6.077000126652834,1.7159198657270245,0.4363569781044769,1.3635503763206722,0.1766508269264165,10,3.233206698227912,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,1.6441942950260386
691271,2026-07-13T10:24:30.109088+00:00,micro,35.308263656512075,7.560060635120787,1.6948116823259292,0.1495490211554728,1.442869091375104,0.4188784587477747,10,7.666653262431816,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,14.214205008860775
694617,2026-07-13T11:10:51.319003+00:00,micro,36.25469873227766,5.651284792971936,1.6949878602756274,0.2740044030163544,1.3464186440083228,0.2332556056616065,10,4.269233265114913,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,5.019885440868485
694619,2026-07-13T11:10:53.714824+00:00,micro,35.56140873425544,7.809857107443228,1.6123011167810413,1.2995202372099293,1.2441527144913982,0.6512557871313851,10,11.919811584521973,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,12.577602135421131
694630,2026-07-13T11:10:55.298016+00:00,micro,35.56586102387153,3.0151364406908865,1.6284318611077082,1.298765489623411,1.5023880961713456,0.2332193094282917,10,4.2685689420165405,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,1.6766738710053215
694645,2026-07-13T11:10:57.344141+00:00,micro,35.30613450923371,4.937307851154122,1.612320264482625,0.3714272762233612,1.720897794286362,0.2335783182375416,10,4.275139812399576,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,3.3060161752116515
694653,2026-07-13T11:10:58.505753+00:00,micro,34.59371196485217,7.8648563653919,1.753096642326163,0.702872182216765,1.335566402709154,0.4384443293445492,10,8.024763694015038,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,9.464390346310987
694656,2026-07-13T11:11:00.106239+00:00,micro,35.246422477210515,8.579489167463262,1.7148524235836442,0.2591861583844432,1.2401944949098451,0.3128229926942945,10,5.725540111738052,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,9.935985564891455
694658,2026-07-13T11:11:01.609794+00:00,micro,24.42239647749665,7.677205591608944,1.654626505777018,0.6664803243650821,1.3145761048989535,0.1467214191567937,10,2.6854144044785744,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,1.5848203208446947
694660,2026-07-13T11:11:03.212939+00:00,micro,34.745555449635795,7.570087567024556,1.62619819094774,1.0511975634440194,1.2855564468791862,0.3568560089219639,10,6.531468085513018,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,7.588047431987358
694661,2026-07-13T11:11:04.927997+00:00,micro,34.97760324028601,7.52917760590621,1.759007758424947,0.5987833837415097,1.3696214325224405,0.3615607701976122,10,6.617578441941328,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,9.633327510879928
694663,2026-07-13T11:11:06.538262+00:00,micro,35.408875718242925,7.652863798100957,1.6840770599055068,1.9304896559368647,1.3292505860193229,0.5665738110023929,10,10.369893380326516,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,9.790408816839944
694670,2026-07-13T11:11:08.322453+00:00,micro,34.56196726103826,8.027589045369137,1.7164061544663067,0.3679857579503718,1.3580074779420952,0.3749465058648494,10,6.862575031954729,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,10.980330828293583
694695,2026-07-13T11:11:10.243384+00:00,micro,35.18509790578495,7.635676027803952,1.145326676572196,0.2449360636004163,1.227439385487786,0.4226698207362714,10,7.736045844339856,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,12.995559141795347
694698,2026-07-13T11:11:12.107944+00:00,micro,36.89716566775712,7.649593855637122,1.9131316411856336,0.0843429430033335,1.299109183655251,0.3293433259486307,10,6.027908648949182,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,11.203205154193844
694700,2026-07-13T11:11:13.705776+00:00,micro,35.46999023901059,7.628360391584354,1.9637656095616431,0.0036820412128715,1.1623331775209595,0.2958283600524229,10,5.414490562479446,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,3.563838076587327
694702,2026-07-13T11:11:15.505727+00:00,micro,35.66418318980652,7.566040970671715,1.7044308253808236,0.4231086208305386,1.3707295075780586,0.5289689349745957,10,9.681618441711315,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,13.843917651248068
694704,2026-07-13T11:11:17.111196+00:00,micro,34.96787444636935,7.665027358407453,1.9871902470942395,0.7551332617540607,1.348984235718162,0.4761708766476407,10,8.715265558986081,14.625381143800421,35.09482975760452,7.626593924334362,1.6941801080281471,0.2559920260411272,1.3641489992016198,10.475544555791126
694705,2026-07-13T11:11:18.638884+00:00,micro,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,0.8430126145977479,10,15.42950055559842,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,19.591486217685283
694707,2026-07-13T11:11:20.320960+00:00,micro,36.49774271155624,8.155675319881507,1.565172340091916,1.5049854390370578,1.3469110180538313,0.6868073385021926,10,12.570504910018652,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,12.379631638993636
694709,2026-07-13T11:11:21.814087+00:00,micro,35.95556797457779,8.171928977344706,1.3679248112545583,0.2818008859043808,1.3467302935141534,0.8114252859793392,10,14.851363649900794,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,19.669756772499564
694711,2026-07-13T11:11:23.512428+00:00,micro,34.646183507799435,7.61187933823841,1.4815026509730127,0.0763572635805283,1.3656496016161752,0.2953758383158408,10,5.406208142661392,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,10.350734060473904
694712,2026-07-13T11:11:25.228875+00:00,micro,35.52725969594448,7.612690729427813,1.9378181006445103,0.9536115358935282,1.3298727670172468,0.5037929254494776,10,9.220826697638879,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,11.871338233989116
694714,2026-07-13T11:11:26.716835+00:00,micro,40.26097827898259,8.170471306136232,1.785962102336918,0.330760023368108,1.3260062958941916,0.1447523112783463,10,2.649374195140741,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,1.5959832409831491
694716,2026-07-13T11:11:28.814461+00:00,micro,35.839269461302045,8.158593015043632,1.3665996009481265,0.2212807528529108,1.3495978368148016,0.7846009477950321,10,14.360402857913337,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,20.051973098593304
694719,2026-07-13T11:11:30.507071+00:00,micro,35.57046025441318,7.744049864637429,1.6003931336011463,1.482490420737494,1.332669561916314,0.6427348045418184,10,11.763853650650843,15.42950055559842,36.174213217934295,8.151891787046248,1.716638903028462,0.2786486146835658,1.3301574428887428,11.889248144467539
694727,2026-07-13T11:11:32.140765+00:00,micro,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,0.8660476603703192,10,15.851106644750141,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,16.336584463857307
694733,2026-07-13T11:11:33.527892+00:00,micro,35.85335895253213,7.74748605630954,1.25637991234974,0.360051061490078,1.3006536165952496,0.5980349095198623,10,10.945719920344139,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,16.66711681048928
694741,2026-07-13T11:11:35.313011+00:00,micro,35.982823995971245,8.149306278243088,1.4825397891848149,0.3424142526659817,1.2959395316584004,0.7870729379216115,10,14.405647225993986,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,19.163047049304293
694747,2026-07-13T11:11:37.113534+00:00,micro,35.012293656952785,7.655833501535183,1.4519583790704078,0.662590363024447,1.3396246551363369,0.4183782473073896,10,7.65749798697841,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,10.76283956839483
694757,2026-07-13T11:11:39.102051+00:00,micro,35.17417932924791,7.554229959068727,1.902770317862937,0.1447127140979311,1.330815579299218,0.3786229081208629,10,6.929863527606519,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,13.04673742211512
694759,2026-07-13T11:11:41.014536+00:00,micro,35.81780662586804,8.141065296295913,1.7227018582991336,0.1226550327181448,1.3068313051363578,0.6974380291829724,10,12.765076432348426,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,20.72974200495297
694765,2026-07-13T11:11:52.808635+00:00,micro,35.36438611904808,7.757665683038319,1.673019725235249,0.6282942596873802,1.2959205166195076,0.5980135000888667,10,10.945328067575009,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,13.759546421487476
694767,2026-07-13T11:11:54.512242+00:00,micro,35.67425182912585,7.805453463274012,1.543879592653035,1.850365658967125,1.2684795703759153,0.7097409509879508,10,12.990254484892725,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,11.687735779432685
694769,2026-07-13T11:11:56.304933+00:00,micro,35.66211482852201,8.167847075227362,1.6770989479418648,0.4268037758608012,1.237544895528112,0.7701419113762252,10,14.0957618470978,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,17.60818014777333
694771,2026-07-13T11:11:58.234104+00:00,micro,36.44567790886539,8.187532849289578,1.496487351024452,0.4216966992699928,1.235780801359327,0.6680225254663474,10,12.226690027353243,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,16.226425262519808
694772,2026-07-13T11:12:00.212394+00:00,micro,35.99466802035164,8.154818806389493,1.7109298562608195,1.074802916279039,1.2960228600809311,0.8600891501868098,10,15.742049159019793,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,15.4833649462949
694774,2026-07-13T11:12:02.109748+00:00,micro,35.67918437909032,8.167464872800274,1.2650165855912132,0.5635147061669097,1.4205388774689516,0.7862389934354199,10,14.39038369767873,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,17.40514966892186
694781,2026-07-13T11:12:04.198134+00:00,micro,35.37103856512375,7.670279752915517,1.6912439578170375,0.6140415646585256,1.5759341308349613,0.6292320219062902,10,11.51671477209869,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,13.923773156958546
694796,2026-07-13T11:12:06.200291+00:00,micro,35.31393602536235,8.17679850146803,1.3672100979335238,0.2032258404444145,1.4583739772930957,0.6129999589708102,10,11.219622392050493,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,18.235341061694335
694809,2026-07-13T11:12:08.202326+00:00,micro,35.49628327672829,8.217403193422726,1.4498724592882717,1.1776498451539317,1.392699804604762,0.7395244298609649,10,13.535375869627995,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,13.806028881667444
694812,2026-07-13T11:12:10.128149+00:00,micro,36.00700474669206,8.187105243369299,1.3032768385788691,0.7117639756968592,1.2806959353185414,0.8072379365571546,10,14.774723384835589,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,16.55512142955619
694814,2026-07-13T11:12:12.226299+00:00,micro,36.52821717861978,8.222697483118196,1.7669767205215876,1.1179410841038395,1.2884610079371686,0.6388743539280921,10,11.693196552692976,15.851106644750141,36.20002047195236,8.144867011795714,1.777075703514345,0.798760904416506,1.3100610611400705,12.696619978869071
694816,2026-07-13T11:12:14.011501+00:00,micro,35.9654685179686,8.15106944061175,1.8311270210130413,1.6238316883875996,1.3272159197588274,0.8824548399278874,10,16.151404151235376,16.151404151235376,35.9654685179686,8.15106944061175,1.8311270210130413,1.6238316883875996,1.3272159197588274,14.007558509721875
694817,2026-07-13T11:12:16.130110+00:00,micro,36.40680782748052,8.138980398117193,1.8732295724476675,0.9924208230205884,1.239159023519682,0.7183964195560081,10,13.148673890210318,16.151404151235376,35.9654685179686,8.15106944061175,1.8311270210130413,1.6238316883875996,1.3272159197588274,14.262256053428287
694840,2026-07-13T11:12:18.035628+00:00,micro,36.32173361268902,8.135064814641911,1.9048260239639363,0.8032452847173552,1.4721918028612484,0.9152122440640904,10,16.750956727990918,16.750956727990918,36.32173361268902,8.135064814641911,1.9048260239639363,0.8032452847173552,1.4721918028612484,16.459120432277885
694851,2026-07-13T11:12:19.907840+00:00,micro,36.44450427154423,8.137807843729515,1.913847768640071,0.238265709945298,1.313771376603028,0.6789909445295872,10,12.427442928436518,16.750956727990918,36.32173361268902,8.135064814641911,1.9048260239639363,0.8032452847173552,1.4721918028612484,18.224522211546113
694853,2026-07-13T11:12:22.117287+00:00,micro,35.28251174734908,7.646955221230675,1.7321704641244138,0.4766412931971504,1.4006011678084578,0.5385997100322797,10,9.857888697375618,16.750956727990918,36.32173361268902,8.135064814641911,1.9048260239639363,0.8032452847173552,1.4721918028612484,13.218995941175317
694855,2026-07-13T11:12:24.414493+00:00,micro,36.02082240123826,8.124070661969597,1.8843597592295724,0.2816533268933585,1.5293099614936194,0.980834217380016,10,17.952023303039347,17.952023303039347,36.02082240123826,8.124070661969597,1.8843597592295724,0.2816533268933585,1.5293099614936194,21.028179974693966
694857,2026-07-13T11:12:26.635467+00:00,micro,36.0103659933973,8.158219188851291,1.628258487479234,0.7944525457647984,1.4059664420711566,0.9211816571849406,10,16.860213768122758,17.952023303039347,36.02082240123826,8.124070661969597,1.8843597592295724,0.2816533268933585,1.5293099614936194,17.010056318902965
694859,2026-07-13T11:12:28.712320+00:00,micro,35.96335594880041,8.338581334126104,1.6843602757392515,1.4013986788212467,1.7644202449871398,0.9054289463155284,10,16.57189487834226,17.952023303039347,36.02082240123826,8.124070661969597,1.8843597592295724,0.2816533268933585,1.5293099614936194,14.370894538951722
694861,2026-07-13T11:12:31.113531+00:00,micro,35.89230159674568,8.149389397807223,1.6537931125453784,1.5744880978539444,1.5952017064875512,0.9419750469786204,10,17.24079125156581,17.952023303039347,36.02082240123826,8.124070661969597,1.8843597592295724,0.2816533268933585,1.5293099614936194,14.967399353000518
694863,2026-07-13T11:12:33.221495+00:00,micro,36.06391587021712,8.203457806767869,1.7461319013653738,0.5717020168679345,1.6938725137177102,1.0474496756941871,10,19.171273446241997,19.171273446241997,36.06391587021712,8.203457806767869,1.7461319013653738,0.5717020168679345,1.6938725137177102,19.242477866838556
694865,2026-07-13T11:12:35.224085+00:00,micro,36.04086849608379,8.186478150579667,1.748719709617177,1.382276451693625,1.83693237757826,1.0897181939599658,10,19.944906147310594,19.944906147310594,36.04086849608379,8.186478150579667,1.748719709617177,1.382276451693625,1.83693237757826,16.495122379434296
694867,2026-07-13T11:12:37.511364+00:00,micro,36.15650394873785,8.128335944967734,1.4582266694646355,0.8671511440884816,1.7039400215649136,1.0450605324277664,10,19.12754540858478,19.944906147310594,36.04086849608379,8.186478150579667,1.748719709617177,1.382276451693625,1.83693237757826,17.76584414432888
694869,2026-07-13T11:12:39.512731+00:00,micro,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,1.1679834357237369,10,21.377380075182202,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,17.574025709056695
694871,2026-07-13T11:12:42.219259+00:00,micro,36.060515304283214,8.19983547941792,1.3703054790345617,0.4814491001279535,1.919774868800284,1.164858804524083,10,21.320190540890234,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,20.884870792720886
694884,2026-07-13T11:12:44.622190+00:00,micro,36.04449115666945,8.233939144714522,1.6096849268534588,1.152500879281532,1.8368739653344188,1.0794114038084954,10,19.75626291515157,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,16.832156003952566
694900,2026-07-13T11:12:46.831327+00:00,micro,36.06681141535228,8.111782309249403,1.6242097118766898,0.682530897903026,1.7447095851995562,1.1282526604335408,10,20.650195204162273,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,19.233801081398067
694917,2026-07-13T11:13:09.210893+00:00,micro,36.207608221933896,8.095168375409061,1.3556850688188402,0.5810556713092387,1.8893410390482408,1.1311369036862178,10,20.702984963294046,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,20.037950018405855
694919,2026-07-13T11:13:11.423679+00:00,bench,36.065527793515656,8.175087765728243,1.879766635181706,1.1968616780187609,1.920734662720298,28.107282681321724,500,18.772516815462605,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,17.63376297709358
694924,2026-07-13T11:13:13.733777+00:00,micro,35.96395086716656,8.120455711489694,1.680784825946836,1.4662501293256365,1.9199427833621248,1.159794797038776,10,21.227504968984075,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,16.830014709633122
694940,2026-07-13T11:13:16.100112+00:00,micro,35.9524134461408,8.05849774596991,1.406309460265844,1.0421711119391674,1.889868899002643,1.1437968153573712,10,20.93469693388786,21.377380075182202,36.04063791832343,8.18497659789007,1.933739054488564,1.178163268652651,1.8977013188485623,18.060514960590883
694955,2026-07-13T11:13:18.222773+00:00,micro,35.96611479114642,8.070484853876076,1.6343614519642886,1.0538462955391956,1.95293304602072,1.233580469182255,10,22.577990180734133,22.577990180734133,35.96611479114642,8.070484853876076,1.6343614519642886,1.0538462955391956,1.95293304602072,18.488497160522822
694965,2026-07-13T11:13:20.439906+00:00,micro,36.161889712382845,8.058245276573647,1.029039235627817,0.1832866339692827,1.8637523705088703,1.0337818651561907,10,18.92111409318124,22.577990180734133,35.96611479114642,8.070484853876076,1.6343614519642886,1.0538462955391956,1.95293304602072,22.943327350642885
694981,2026-07-13T11:13:22.833440+00:00,micro,36.02468205346061,7.983793564182779,1.412777047532242,0.3473431634278441,1.9174429661183583,1.21690551001378,10,22.272791554640822,22.577990180734133,35.96611479114642,8.070484853876076,1.6343614519642886,1.0538462955391956,1.95293304602072,22.161781102729588
695000,2026-07-13T11:13:25.116717+00:00,micro,35.963357108269555,8.183494309127774,1.4284019849087124,1.0450349099147502,1.948135902006055,1.1794040619540405,10,21.58640963857709,22.577990180734133,35.96611479114642,8.070484853876076,1.6343614519642886,1.0538462955391956,1.95293304602072,18.110382905372767
695007,2026-07-13T11:13:27.440797+00:00,micro,35.97142576959684,7.980231774719496,1.596732532817093,1.468404996715731,1.9066219019227115,1.1352076053096205,10,20.77749024574458,22.577990180734133,35.96611479114642,8.070484853876076,1.6343614519642886,1.0538462955391956,1.95293304602072,16.507474377338095
