id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur
647693,2026-07-12T19:52:41.935633+00:00,micro,21.872427428820846,8.941190190652508,1.5091917276764195,1.0673501036421378,1.7715303074607611,0.20466666449617468,10
647695,2026-07-12T19:52:42.115985+00:00,micro,24.185686525194747,4.269596519822664,0.8416353476313756,1.7071985188710337,0.2743120335598347,0.11769194612245844,10
647698,2026-07-12T19:52:42.329578+00:00,micro,47.80901803465595,8.16332203297872,0.11479823043773918,1.4160640608610813,1.989460463582568,0.18342870655787208,10
647700,2026-07-12T19:52:42.511146+00:00,micro,42.688794061323364,8.740823842868135,1.3550275271651777,0.4802743323340476,1.0604868531738991,0.1413705668750044,10
647703,2026-07-12T19:52:42.725675+00:00,micro,53.23944784700317,6.113124310888763,0.632853325041826,0.1441640873803897,0.7552389746584645,0.1296989955728296,10
647706,2026-07-12T19:52:42.929881+00:00,micro,32.28494282299889,7.405362874176389,1.0688958173827672,0.9295881240267452,0.4770497254301933,0.12521604788560808,10
647708,2026-07-12T19:52:43.119465+00:00,micro,30.573492478762862,6.3940935547130975,1.8354499354433251,0.30146968911029903,0.155950081145787,0.11161235928430126,10
647712,2026-07-12T19:52:43.435196+00:00,micro,57.77422914018116,4.895493107640872,0.42974085107341525,0.6201484679896455,1.5576498759273874,0.12440031866787954,10
647714,2026-07-12T19:52:43.620928+00:00,micro,50.64665050331672,5.47616092466912,1.6240760508451864,1.8727142984295966,0.80103387732087,0.16344146280746136,10
647716,2026-07-12T19:52:43.800027+00:00,micro,39.11647767207974,3.2638707671850917,0.3021561055603115,1.3319741333495114,1.328005379638854,0.1607993475209411,10
647718,2026-07-12T19:52:44.906010+00:00,micro,27.737912494214292,8.576015820057982,1.147791873622379,1.40002464154608,1.9002647274321407,0.20767800255166194,10
647720,2026-07-12T19:52:45.936785+00:00,micro,23.92926462705801,8.812979984616998,1.299536988299393,1.3914505126254966,1.965106670224373,0.18349094533812285,10
647721,2026-07-12T19:52:46.825527+00:00,micro,27.00729554640962,9.249977406836841,1.213110225809713,1.485847143954297,1.915616106107265,0.20988174340604202,10
647723,2026-07-12T19:52:47.731078+00:00,bench,24.58014958753622,9.40594474749975,1.3348557430882397,1.4577714181602708,1.912742733804334,4.352338102795913,500
647725,2026-07-12T19:52:48.342838+00:00,bench,26.53561829970951,8.825292079793996,1.1532923805468844,1.4291331845748498,1.901264471336018,4.341663184190519,500
647727,2026-07-12T19:52:49.114785+00:00,bench,25.30752620234146,8.886318567270095,1.0767715033078422,1.6056519975191608,1.9803861579111446,4.464315601147494,500
647729,2026-07-12T19:52:49.907573+00:00,bench,21.727000307475436,8.758807222444368,0.998390394747104,1.9656793021435632,1.976002877165023,4.449856969059585,500
647730,2026-07-12T19:52:50.615500+00:00,bench,24.480680441656926,9.452193925815928,0.7824067801228474,1.8784161035666758,1.9934788274024673,4.391484431294284,500
647731,2026-07-12T19:52:51.339865+00:00,bench,20.428172788840378,8.126350597681938,1.2305403237232109,1.8146944590602057,1.989106855094734,4.451062460610718,500
647733,2026-07-12T19:52:52.034735+00:00,bench,22.181378780042888,7.247611313647272,1.4352700220425068,1.8968034431833776,1.996371197450305,4.339545788393072,500
647734,2026-07-12T19:52:52.710487+00:00,bench,21.19036976854685,8.836336493455278,0.9351801434871683,1.839397806323644,1.973894613713121,4.403654327000392,500
647759,2026-07-12T19:53:19.140168+00:00,bench,26.692553819256798,9.144586481482605,0.9252142755200046,1.8672985875048218,1.9892200139684715,4.352180300937076,500
647785,2026-07-12T19:53:45.705883+00:00,bench,20.323240472943862,9.364581007187958,1.0509458610019256,1.4399652479042875,1.955374878545989,4.384107699624716,500
647788,2026-07-12T19:53:46.538917+00:00,bench,23.87723266214615,8.967082558770759,0.9356314080104051,1.80342713215941,1.990171883557355,4.423775123864812,500
647790,2026-07-12T19:53:47.397910+00:00,bench,21.041586262006867,8.505440379136797,0.8978104987414675,1.617162035352422,1.991117353017741,4.3721795525854885,500
647791,2026-07-12T19:53:48.217047+00:00,bench,24.41218847792797,9.447267357120452,1.2558612136432543,1.780169661004752,1.9623050499521948,4.4179683830928695,500
647803,2026-07-12T19:53:49.010999+00:00,bench,23.744787973469826,9.452615619789857,1.3754450373252702,1.9656053232716055,1.9830445927722298,4.4409619529285305,500
647811,2026-07-12T19:53:49.811283+00:00,bench,24.434156094859173,9.464264338365396,1.3003118123967143,1.6946020751561535,1.9728541625458804,4.438320281732187,500
647818,2026-07-12T19:53:50.602173+00:00,bench,21.500568714954326,9.220419258349096,1.0561159393134636,1.935701961068169,1.9863371101000793,4.4001671338975745,500
647825,2026-07-12T19:53:51.418786+00:00,bench,21.608068621192057,9.261773045161908,1.2363512622705568,1.949070600470019,1.9549980783611953,4.2397903718008525,500
647827,2026-07-12T19:53:52.336290+00:00,bench,30.89676189864703,8.71634843139078,1.3782208899851112,1.7500134241768908,1.999905488252662,4.360041866600934,500
647828,2026-07-12T19:53:53.202766+00:00,bench,20.232294565223444,8.157610595253583,1.0204050650635033,1.640332127481957,1.9937530865595143,4.320765209638892,500
647833,2026-07-12T19:53:54.514258+00:00,bench,20.544996975323507,9.207574385432842,0.9062248944608575,1.769844599534134,1.9875355421648369,4.421755570050488,500
647840,2026-07-12T19:53:55.603561+00:00,pilot,22.618599241237376,8.972195838886254,1.2216117758468512,1.7257077724544996,1.9940512826077694,1.9428857988856816,2000
647842,2026-07-12T19:53:56.796624+00:00,micro,21.899161090592074,8.740750259807882,1.994039333480767,1.297601299610942,1.9951082080795834,0.22499464960351281,10
647853,2026-07-12T19:54:07.925387+00:00,micro,24.47659732873237,9.031339567964743,1.9844840408875668,0.6334877723720365,1.9894295657352221,0.2325660896221612,10
647863,2026-07-12T19:54:19.120203+00:00,micro,26.244518885784423,8.90450563146115,1.9805487862746407,0.4307559795465168,1.9858486458762927,0.2211685294239469,10
647865,2026-07-12T19:54:20.296289+00:00,bench,26.412918777511514,8.893186016487313,1.956775412007441,0.7969782887114234,1.9757795300502496,4.404428237386219,500
647871,2026-07-12T19:54:27.141158+00:00,bench,22.39260917111299,9.343838166787473,1.767613819363378,1.2560078410435145,1.9849310039431467,4.496104286143621,500
647877,2026-07-12T19:54:32.015072+00:00,bench,23.500743338167066,8.98351847957563,1.7217245534564238,0.897189335931875,1.999319905259676,4.481576719572118,500
647934,2026-07-12T19:54:58.973589+00:00,bench,23.64961481144578,8.790932709742473,1.7234412400096035,1.9629039674762963,1.9870692177839597,4.447690425871114,500
647936,2026-07-12T19:55:00.209607+00:00,micro,25.892317508447142,8.980568631940613,1.2910433414085676,0.5619837406883057,1.7031979445982603,0.17226219728856373,10
647938,2026-07-12T19:55:01.421454+00:00,bench,23.544462383883445,8.898661557939718,1.5469843288447518,1.6615465123848816,1.9903054261743671,4.435797850568117,500
647941,2026-07-12T19:55:02.719631+00:00,bench,21.16827221835755,8.832335509682046,1.3813743993911294,1.6260481884818598,1.997125487255416,4.412029120207603,500
647943,2026-07-12T19:55:04.202995+00:00,bench,22.524147038550907,9.023139435303566,0.9483646032461623,1.7312961820218156,1.9862180065624204,4.364521835107292,500
647946,2026-07-12T19:55:05.630040+00:00,bench,21.659246728238415,8.779445052352553,1.1725621575969412,1.5358759799606279,1.9977791027649583,4.367402608403418,500
