id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,measured_pilot_Y,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3
553524,2026-07-11T18:10:00.840893+00:00,micro,20.0,3.0,0.0,0.0,0.0,0.1005261432708067,10,1.0095749724132297,0.6472929560003721,1.0095749724132297,20.0,3.0,0.0,0.0,0.0
553525,2026-07-11T18:10:01.006881+00:00,micro,20.0,3.0,0.0,0.0,2.0,0.1789705686853803,10,1.7973852479009258,0.9563733970898415,1.7973852479009258,20.0,3.0,0.0,0.0,2.0
553526,2026-07-11T18:10:01.132289+00:00,micro,20.0,3.0,0.0,2.0,0.0,0.0593970381077235,10,0.5965190860599432,0.653578204084016,1.7973852479009258,20.0,3.0,0.0,0.0,2.0
553527,2026-07-11T18:10:01.299107+00:00,micro,20.0,3.0,0.0,2.0,2.0,0.1493237097252058,10,1.4996445225233799,0.9533488547895987,1.7973852479009258,20.0,3.0,0.0,0.0,2.0
553528,2026-07-11T18:10:01.409671+00:00,micro,20.0,3.0,2.0,0.0,0.0,0.0933686242032141,10,0.9376926552358389,1.1666795765923488,1.7973852479009258,20.0,3.0,0.0,0.0,2.0
553529,2026-07-11T18:10:01.517517+00:00,micro,20.0,3.0,2.0,0.0,2.0,0.224867375048375,10,2.2583227265521337,1.9621527869597422,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553530,2026-07-11T18:10:01.645092+00:00,micro,20.0,3.0,2.0,2.0,0.0,0.1142851012871427,10,1.14775494438686,1.1706900978729147,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553531,2026-07-11T18:10:01.800830+00:00,micro,20.0,3.0,2.0,2.0,2.0,0.1737665222038093,10,1.7451214793714216,1.964516261119239,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553533,2026-07-11T18:10:02.010246+00:00,micro,20.0,9.5,0.0,0.0,0.0,0.0612865107933318,10,0.6154948894915915,0.6458826788637374,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553534,2026-07-11T18:10:02.121500+00:00,micro,20.0,9.5,0.0,0.0,2.0,0.1527776571537636,10,1.5343322044183205,0.9564590113399637,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553535,2026-07-11T18:10:02.246934+00:00,micro,20.0,9.5,0.0,2.0,0.0,0.0809035969657237,10,0.812507513142816,0.649030546537978,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553536,2026-07-11T18:10:02.407425+00:00,micro,20.0,9.5,0.0,2.0,2.0,0.1508801823815891,10,1.5152760367544291,0.9569782398628298,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553537,2026-07-11T18:10:02.524440+00:00,micro,20.0,9.5,2.0,0.0,0.0,0.1264636688411006,10,1.2700631977652654,1.1653499463035695,2.2583227265521337,20.0,3.0,2.0,0.0,2.0
553538,2026-07-11T18:10:02.696009+00:00,micro,20.0,9.5,2.0,0.0,2.0,0.2314947770457983,10,2.324881125900008,1.9598510676519574,2.324881125900008,20.0,9.5,2.0,0.0,2.0
553539,2026-07-11T18:10:02.842181+00:00,micro,20.0,9.5,2.0,2.0,0.0,0.1083516027555691,10,1.0881653548390933,1.168335852210688,2.324881125900008,20.0,9.5,2.0,0.0,2.0
553540,2026-07-11T18:10:03.005530+00:00,micro,20.0,9.5,2.0,2.0,2.0,0.23485872120209,10,2.358664913065094,1.96407701783205,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553541,2026-07-11T18:10:03.205010+00:00,micro,60.0,3.0,0.0,0.0,0.0,0.0614854385668977,10,0.6174927031445931,0.6474277010955206,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553542,2026-07-11T18:10:03.398760+00:00,micro,60.0,3.0,0.0,0.0,2.0,0.1534713950187867,10,1.5412993511042923,0.9492495162264705,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553543,2026-07-11T18:10:03.512576+00:00,micro,60.0,3.0,0.0,2.0,0.0,0.1135235012353202,10,1.1401062638915058,0.6491248348706652,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553544,2026-07-11T18:10:03.696395+00:00,micro,60.0,3.0,0.0,2.0,2.0,0.1712524289572327,10,1.7198726680923564,0.9504848093172056,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553546,2026-07-11T18:10:03.897004+00:00,micro,60.0,3.0,2.0,0.0,0.0,0.1054521200034361,10,1.0590461115830219,1.1650110854372469,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553548,2026-07-11T18:10:04.111903+00:00,micro,60.0,3.0,2.0,0.0,2.0,0.2020836043607842,10,2.0295073764851455,1.965001695345985,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553549,2026-07-11T18:10:04.301997+00:00,micro,60.0,3.0,2.0,2.0,0.0,0.1368189776995815,10,1.3740606288312134,1.1621090425167164,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553550,2026-07-11T18:10:04.423953+00:00,micro,60.0,3.0,2.0,2.0,2.0,0.2278152514126356,10,2.287927982481516,1.9674054013638942,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553551,2026-07-11T18:10:04.532149+00:00,micro,60.0,9.5,0.0,0.0,0.0,0.1157885755027418,10,1.162854200066534,0.6459677162274038,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553552,2026-07-11T18:10:04.640589+00:00,micro,60.0,9.5,0.0,0.0,2.0,0.1460895616784851,10,1.4671642659571602,0.9587508076160072,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553553,2026-07-11T18:10:04.797707+00:00,micro,60.0,9.5,0.0,2.0,0.0,0.1248053130478463,10,1.2534084803977064,0.6488121000508531,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553554,2026-07-11T18:10:05.000235+00:00,micro,60.0,9.5,0.0,2.0,2.0,0.1423722021260234,10,1.4298311599061648,0.9614229966831184,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553555,2026-07-11T18:10:05.118535+00:00,micro,60.0,9.5,2.0,0.0,0.0,0.1370885464150658,10,1.3767678830801442,1.1682908015524356,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553556,2026-07-11T18:10:05.305468+00:00,micro,60.0,9.5,2.0,0.0,2.0,0.218059857544207,10,2.1899554434468955,1.9663829657734901,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553625,2026-07-11T18:11:10.137127+00:00,micro,60.0,9.5,2.0,2.0,0.0,0.1283417443490989,10,1.288924540372129,1.1704787563971577,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553626,2026-07-11T18:11:10.308968+00:00,micro,60.0,9.5,2.0,2.0,2.0,0.2104098646559562,10,2.1131272561930423,1.9691140224298829,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553628,2026-07-11T18:11:12.031408+00:00,micro,29.51372483321685,8.853400248881613,1.9701782805337824,0.8008137677686311,1.985003374554071,0.2122785393625948,10,2.131894187401392,1.9516215587932935,2.358664913065094,20.0,9.5,2.0,2.0,2.0
553635,2026-07-11T18:11:13.947142+00:00,micro,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692,0.599663744281127,10,6.0223687927521015,11.925221506339492,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553638,2026-07-11T18:11:16.050693+00:00,micro,44.28188961486764,9.145876225723,0.9570574099347586,0.3944841596542447,1.9928241826205817,0.2100452965500042,10,2.109465931650652,1.9236095580645367,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553639,2026-07-11T18:11:18.326399+00:00,micro,21.993604355267426,6.128966281747717,1.9737507904419136,0.6887408080574007,1.992469212692089,0.2138637440096623,10,2.147814254418399,1.9586632360381018,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553640,2026-07-11T18:11:20.438770+00:00,micro,38.46389256393023,7.870197669254103,1.7016060155023127,0.893129897276723,1.984704684188412,0.2056255275548429,10,2.0650785910427225,2.348980155086597,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553641,2026-07-11T18:11:22.713921+00:00,micro,29.28265830828801,8.930974099532808,1.9826773526448216,0.9058029305220126,1.8377967976044391,0.2089640044898294,10,2.0986066132056895,1.859488707903884,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553646,2026-07-11T18:11:24.769251+00:00,micro,43.822254664268286,7.594493561318199,0.1066308183162128,1.7207278446147212,0.8663319561268361,0.1424640298786428,10,1.4307533777273316,1.191800650109487,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553650,2026-07-11T18:11:26.434786+00:00,micro,37.67478207686094,6.972435725133551,1.978066976325313,1.3567018818202807,1.9922241030223735,0.2270949378991923,10,2.2806939389600775,2.6603485288612636,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553652,2026-07-11T18:11:28.398026+00:00,micro,34.49423364844659,8.414254062240055,0.0779468954189481,0.7456301668414638,1.1474741265436068,0.1825197753200276,10,1.8330296093941363,4.063755509698594,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553654,2026-07-11T18:11:30.324597+00:00,micro,34.13211991269097,7.298095364822394,1.9038126748075428,1.5654790804677978,0.6880638341270326,0.2238454053512837,10,2.248059177238711,3.063165896071426,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553655,2026-07-11T18:11:32.342187+00:00,micro,29.287553063126083,4.574767064868837,1.663019740876604,0.7284373819344514,1.8317784033661269,0.1819825634848497,10,1.827634439480786,1.8466774159241124,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553657,2026-07-11T18:11:34.712577+00:00,micro,36.88495413790463,6.9044177004830045,1.591327211320782,0.7429228452905607,1.693086079340893,0.250360801103003,10,2.5143509006012033,3.7303962865663283,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553669,2026-07-11T18:11:37.075272+00:00,micro,47.07399791104361,7.945319785419479,1.697628511380135,1.640370780357037,1.99280429723202,0.254711941605713,10,2.5580490114613377,1.9512713977182978,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553679,2026-07-11T18:11:39.126917+00:00,micro,51.8335104815896,4.726676538870672,0.9489116607619584,0.3939716251985363,1.976308303413287,0.2055219558149741,10,2.064038429418903,1.908835999970109,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553681,2026-07-11T18:11:41.297997+00:00,micro,49.17696761807549,6.557371683984624,0.9981567559124742,0.2183957039201369,0.6487137876490401,0.1129167378969872,10,1.1340125945172743,1.3171983632079776,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553682,2026-07-11T18:11:43.397761+00:00,micro,37.03045445745789,7.945109251712568,1.7889900005436952,0.1670573389613923,1.9972541342326224,0.5292218596886114,10,5.3149273115580495,13.757674519711143,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553684,2026-07-11T18:11:45.357952+00:00,micro,29.41750503195668,7.970947829430456,1.9162313669848,0.1190576942142422,1.7259202824684177,0.2516291995799854,10,2.5270893118815287,1.7970291880764921,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553686,2026-07-11T18:11:47.706002+00:00,micro,36.97183339897692,6.5443600087770895,1.5827155108820248,0.9427590853708304,1.969182013331074,0.2376180859178036,10,2.3863769635437437,2.8043718946307306,6.0223687927521015,36.97012200787064,7.971055847967718,1.9821949283105116,0.7456879301692068,1.992783530463692
553688,2026-07-11T18:11:49.696989+00:00,micro,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056,0.9312915898825154,10,9.35287727722222,19.034591841435244,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553690,2026-07-11T18:11:51.730597+00:00,micro,36.46695875179506,6.875334642538125,0.9752513260631952,0.4464462862248084,1.9933646636118745,0.2939455516945248,10,2.9520686120778707,5.048835703057777,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553691,2026-07-11T18:11:53.731995+00:00,micro,36.50765937778976,8.577266642622927,1.827169364233438,0.9819186187929874,1.987715502181648,0.5465558174500971,10,5.489010682902767,10.036297310034923,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553692,2026-07-11T18:11:55.805180+00:00,micro,36.57753247936515,6.714860474239401,1.7675652387308651,0.739937534461637,0.960274088603382,0.1609744157231235,10,1.6166515099968386,2.7597171045372075,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553694,2026-07-11T18:11:57.933103+00:00,micro,31.55264407915377,7.955556057827722,1.8960852812845452,0.3903618938324462,1.110213017039139,0.1673212930661909,10,1.6803926255917732,1.574692345491331,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553696,2026-07-11T18:12:00.219311+00:00,micro,36.195618086578136,8.764121739033195,1.687775321379056,1.1185812329061102,1.9997967320342571,0.3816105380521213,10,3.8324801478626993,7.084305940088517,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553698,2026-07-11T18:12:02.441909+00:00,micro,27.95220556132567,7.178570282699528,1.7679726407000262,0.3874359740572217,1.742532742409722,0.2025797728763959,10,2.0344903520491395,1.8043446077075063,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553701,2026-07-11T18:12:04.614446+00:00,micro,36.47387712513568,7.966273548965824,1.9380442170288612,1.0307824664413827,1.5303119445906568,0.8326469652173826,10,8.36219822613466,14.50702349328367,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
553702,2026-07-11T18:12:06.613572+00:00,micro,36.60559533844284,7.967675733272384,0.7648426259754861,0.5167617378067277,1.885968372230045,0.7144106596284896,10,7.1747616940120365,16.26971098789421,9.35287727722222,36.54594157067884,7.956779397526491,1.7744043282807045,0.3890406073298653,1.9985702924366056
