id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur
447065,2026-07-10T10:48:22.911551+00:00,pilot,20,3,0,0,0,0.6481568817434518,2000
447066,2026-07-10T10:48:23.018196+00:00,pilot,20,3,0,0,2,0.9548704347745065,2000
447067,2026-07-10T10:48:23.111151+00:00,pilot,20,3,0,2,0,0.6366110355123358,2000
447068,2026-07-10T10:48:23.201032+00:00,pilot,20,3,0,2,2,0.959137143615367,2000
447069,2026-07-10T10:48:23.288695+00:00,pilot,20,3,2,0,0,1.1699179512101028,2000
447070,2026-07-10T10:48:23.374773+00:00,pilot,20,3,2,0,2,1.9654954355595378,2000
447071,2026-07-10T10:48:23.457583+00:00,pilot,20,3,2,2,0,1.17684973811391,2000
447073,2026-07-10T10:48:23.622702+00:00,pilot,20,3,2,2,2,1.9631750670393162,2000
447074,2026-07-10T10:48:23.842303+00:00,pilot,20,9.5,0,0,0,0.6431658695105746,2000
447075,2026-07-10T10:48:23.942602+00:00,pilot,20,9.5,0,0,2,0.9559917193332739,2000
447076,2026-07-10T10:48:24.041747+00:00,pilot,20,9.5,0,2,0,0.6533146513258594,2000
447077,2026-07-10T10:48:24.133075+00:00,pilot,20,9.5,0,2,2,0.9598689836929841,2000
447078,2026-07-10T10:48:24.225074+00:00,pilot,20,9.5,2,0,0,1.163045640457406,2000
447080,2026-07-10T10:48:24.343837+00:00,pilot,20,9.5,2,0,2,1.9689279638318093,2000
447081,2026-07-10T10:48:24.446544+00:00,pilot,20,9.5,2,2,0,1.166628037171013,2000
447082,2026-07-10T10:48:24.539631+00:00,pilot,20,9.5,2,2,2,1.9599047842011745,2000
447083,2026-07-10T10:48:24.636982+00:00,pilot,60,3,0,0,0,0.6501466118321214,2000
447084,2026-07-10T10:48:24.736178+00:00,pilot,60,3,0,0,2,0.9612613642378675,2000
447085,2026-07-10T10:48:24.825967+00:00,pilot,60,3,0,2,0,0.6441620707880858,2000
447086,2026-07-10T10:48:24.938817+00:00,pilot,60,3,0,2,2,0.9521953172312644,2000
447088,2026-07-10T10:48:25.105116+00:00,pilot,60,3,2,0,0,1.1561163275308382,2000
447089,2026-07-10T10:48:25.197046+00:00,pilot,60,3,2,0,2,1.9681856420991513,2000
447090,2026-07-10T10:48:25.408578+00:00,pilot,60,3,2,2,0,1.1614122825522746,2000
447091,2026-07-10T10:48:25.498859+00:00,pilot,60,3,2,2,2,1.9618246715248302,2000
447092,2026-07-10T10:48:25.607847+00:00,pilot,60,9.5,0,0,0,0.6438163885169447,2000
447094,2026-07-10T10:48:25.723512+00:00,pilot,60,9.5,0,0,2,0.9544661459487858,2000
447095,2026-07-10T10:48:25.814992+00:00,pilot,60,9.5,0,2,0,0.6463466140370903,2000
447096,2026-07-10T10:48:25.904654+00:00,pilot,60,9.5,0,2,2,0.94875059651754,2000
447097,2026-07-10T10:48:25.998685+00:00,pilot,60,9.5,2,0,0,1.1741276088794044,2000
447098,2026-07-10T10:48:26.108840+00:00,pilot,60,9.5,2,0,2,1.969783046123758,2000
447153,2026-07-10T10:49:30.908722+00:00,pilot,60,9.5,2,2,0,1.1641831263974003,2000
447154,2026-07-10T10:49:30.998728+00:00,pilot,60,9.5,2,2,2,1.9542550279185775,2000
447155,2026-07-10T10:49:32.952547+00:00,pilot,35.39060400421976,6.712720526264377,1.993820927538395,1.1126782113709435,1.9400075587461512,3.7120274479130173,2000
447156,2026-07-10T10:49:34.744721+00:00,pilot,44.71749926025156,6.1383977596494255,1.9652549813200482,1.0010501595796077,1.9411648002355426,1.9221191391635561,2000
447157,2026-07-10T10:49:36.652723+00:00,pilot,35.3617470552021,8.3792850419863,1.9935966511800125,0.41086129299219665,1.9337294135802805,16.69556008553109,2000
447158,2026-07-10T10:49:38.513989+00:00,pilot,33.19387526854673,8.248167504475068,1.9861744334293452,0.4240948789859551,1.8959470302863242,3.6352538495562183,2000
447160,2026-07-10T10:49:40.395302+00:00,pilot,20.849402912498014,8.004710700322477,1.9936610948696778,0.3245672658845058,1.638826834311681,1.7467528440883326,2000
447161,2026-07-10T10:49:42.532332+00:00,pilot,45.023052717619336,7.958053148708445,0.1861861573754091,0.6201045045258071,1.2900151939381639,1.412704142680637,2000
447162,2026-07-10T10:49:44.495551+00:00,pilot,44.86655316421144,4.154504728432348,1.9935306280676495,0.41427137519989055,1.1140316898500493,1.508534816787045,2000
447165,2026-07-10T10:49:46.367795+00:00,pilot,35.36230453064532,8.341843491454476,1.5824315013173837,0.12414474441753653,1.3298499818586376,16.60597870450078,2000
447169,2026-07-10T10:49:48.099144+00:00,pilot,35.37654305226725,8.463429333132702,1.9882457422493134,0.5409393876259478,1.1154432045639018,11.3944363205948,2000
447172,2026-07-10T10:49:50.088221+00:00,pilot,35.52559085531414,8.354706437271279,0.8932024362579167,0.002062005273220091,1.5916264268559628,3.179999178830658,2000
447173,2026-07-10T10:49:51.857865+00:00,pilot,35.5342987110813,8.087010069133827,1.812703304813206,0.42884511579641726,1.8887107287579448,20.402941498557066,2000
447174,2026-07-10T10:49:53.840359+00:00,pilot,35.49184420920888,8.101548175291402,1.8023029466136984,0.12814488223324272,1.8281243158210745,22.224317669640023,2000
447176,2026-07-10T10:49:55.833250+00:00,pilot,32.50211818337786,7.5569687182210075,1.442785821717661,0.08141275549627891,1.8276938268077751,2.2495837152408686,2000
447177,2026-07-10T10:49:57.762716+00:00,pilot,35.531859716671036,8.230325797889474,1.992200545979212,0.16266744546420475,1.2908471286530037,18.8090276398945,2000
447178,2026-07-10T10:49:59.835192+00:00,pilot,34.91199119151426,8.01084320601483,1.5067947247875444,0.17121001432360194,1.3720780235301093,15.110925405839879,2000
447179,2026-07-10T10:50:01.745242+00:00,pilot,34.862361383186894,8.101522136255056,1.515966057376668,1.6373836954733516,1.3210572998807424,9.640946187536406,2000
447180,2026-07-10T10:50:03.808213+00:00,pilot,35.77650773079903,8.093936868945487,1.7877541707378921,0.13147444918216,1.5057020055067603,21.673318796420723,2000
447181,2026-07-10T10:50:05.776764+00:00,pilot,36.44487651432723,8.134150332335238,1.7469171966777448,0.4953095080487382,1.8244749463418939,18.752166766295392,2000
447182,2026-07-10T10:50:07.740679+00:00,pilot,35.97265171009553,8.146687115511776,1.7502185629319986,0.10597478612124678,1.836735678580142,23.90405006386203,2000
447183,2026-07-10T10:50:10.157831+00:00,pilot,35.939208144296174,7.9683089087985675,1.5187760901687797,0.13976600726294963,1.6293628780290774,22.178124041204125,2000
447184,2026-07-10T10:50:12.237118+00:00,pilot,35.9948673784634,8.247520063912864,1.7969140378413486,0.11227896325619158,1.865553354384781,23.166144985830712,2000
447186,2026-07-10T10:50:14.333378+00:00,pilot,35.777885945674015,3.536876480701059,0.41792730214636387,0.13254227025831478,1.5115584246377078,1.591647886106327,2000
447187,2026-07-10T10:50:16.316897+00:00,pilot,35.878237447776826,8.15203044563707,1.4996211914142903,0.5214733295915948,1.5719482404084568,19.074901579328152,2000
447188,2026-07-10T10:50:18.597396+00:00,pilot,35.92042806537876,7.61262823631468,1.7610128381919747,0.17360473655794428,1.9861276686924894,19.668042659545858,2000
447189,2026-07-10T10:50:20.867517+00:00,pilot,35.827686249439424,8.086393782206024,1.6441841680568023,0.4898943083802296,1.93615875512117,21.290504477301248,2000
447190,2026-07-10T10:50:23.001876+00:00,pilot,36.11141464032869,8.312297177319792,1.8881979928891832,0.013720317809013727,1.9876543032073692,11.553360318525147,2000
447192,2026-07-10T10:50:25.126991+00:00,pilot,36.33447420014576,7.914104673233051,1.5410338867689075,0.14291672276835232,1.7594978435944926,21.33522569847033,2000
447193,2026-07-10T10:50:27.222515+00:00,pilot,35.748710385352545,7.79769583021383,1.0853915444927154,0.47451530043115997,1.0765009177004388,15.286696706585499,2000
447194,2026-07-10T10:50:32.791693+00:00,pilot,35.70842354200842,7.909885752834639,1.8792972856389265,0.12004531756872483,1.8280999058896443,22.574096212322775,2000
447195,2026-07-10T10:50:34.925235+00:00,pilot,36.28102337329682,8.401007064105247,0.4298830998583194,0.494993930650379,1.9718176535553384,15.539801261578294,2000
447197,2026-07-10T10:50:37.320535+00:00,pilot,36.28229102305113,8.145880254231566,1.1235615449382852,0.14315992663473476,1.7947776550312609,22.25613383322275,2000
447198,2026-07-10T10:50:39.722719+00:00,pilot,36.20455578040092,7.950390873348367,1.1871747189950586,0.07523306257615148,1.8850880992190833,22.96015836968396,2000
447199,2026-07-10T10:50:42.196423+00:00,pilot,36.06676000359709,7.987212304483663,1.7205210089119065,0.025335751895865455,1.194527663247672,15.86194230326691,2000
447200,2026-07-10T10:50:44.187032+00:00,pilot,33.94318081023939,9.127422163277354,0.26566004386389697,0.18835897324963513,0.08109337786255466,1.2630370880940083,2000
447201,2026-07-10T10:50:46.602805+00:00,pilot,35.97853938693264,7.478334591728702,0.14082389238590154,0.14165985646880075,1.4133597288095117,11.13839892162534,2000
447203,2026-07-10T10:50:48.726182+00:00,pilot,36.14357461477121,7.930882216222511,1.9417081226471942,0.4664442195959686,1.7202903177960265,19.874474001182183,2000
447204,2026-07-10T10:50:51.480965+00:00,pilot,36.252635089319206,7.820797506339617,1.4289493435808345,0.3011518743380759,1.845767711217401,20.14633251179526,2000
447205,2026-07-10T10:50:53.980172+00:00,pilot,36.33879112659055,8.205000200658517,1.1165121027125136,0.38378791368162113,1.897856068070547,20.018437309701714,2000
447206,2026-07-10T10:50:56.714401+00:00,pilot,36.35577852386536,9.37033084330259,1.4733776714154494,0.10676479523135285,1.731989592185144,2.124097684572937,2000
