id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur
757623,2026-07-13T23:34:01.411923+00:00,micro,35.459800170698,4.076482564174701,1.2987328910204865,0.30754417108993126,1.9672684192403977,0.19729430532260345,10
757624,2026-07-13T23:34:01.537101+00:00,micro,49.88415028595024,7.040099413622946,1.4887407289558312,0.7925285005423806,1.151402106936963,0.17055956729115607,10
757625,2026-07-13T23:34:01.705871+00:00,micro,27.08931931932521,7.56504259697645,1.6542026428085645,0.16293382808393203,0.46697590545983003,0.10669814468353292,10
757626,2026-07-13T23:34:01.829088+00:00,micro,43.1462979536031,4.834237341667218,1.9596463076076174,0.2567297488044834,1.6951692911918397,0.20738269559741432,10
757627,2026-07-13T23:34:01.998613+00:00,micro,37.684511179536884,5.253656245119521,1.5502576354700817,1.2327087367527827,1.0971238073410814,0.21863667321704672,10
757628,2026-07-13T23:34:02.119504+00:00,micro,28.13346058382683,3.730076327125407,0.7239055825736633,0.8982862063243088,0.31878252412217095,0.12120728257653188,10
757629,2026-07-13T23:34:02.243184+00:00,micro,38.82213308668439,6.845122807949586,1.0148268004601169,0.9397980329829847,1.7590814843900422,0.19568475922906742,10
757630,2026-07-13T23:34:02.418482+00:00,micro,59.51732931775793,5.446468837521566,1.3470868270826635,1.4096942969424444,0.5930228268230483,0.15567009275014398,10
757631,2026-07-13T23:34:02.618610+00:00,micro,41.499453139313715,9.094173728268366,1.1963512539032721,1.0432809445809113,0.9375239056906958,0.11102835876125283,10
757632,2026-07-13T23:34:02.732011+00:00,micro,45.15014488639555,3.020237411726631,0.549018148474306,1.5230385470548824,0.7153836318523215,0.1171277304751976,10
757633,2026-07-13T23:34:02.905248+00:00,micro,52.34501848347611,6.128719851159618,0.4535802190558596,1.630388436376231,1.4592890431079883,0.18765742899382515,10
757634,2026-07-13T23:34:03.030328+00:00,micro,54.8492097286044,8.224787874388612,0.6934337277184405,0.6186446857188552,1.8021656742465033,0.1973314697984168,10
757635,2026-07-13T23:34:03.198230+00:00,micro,20.60290896436871,3.3945696626859903,0.07906057546901797,0.5368519400921496,1.513637801158697,0.11013046437932428,10
757636,2026-07-13T23:34:03.314990+00:00,micro,30.48904563240144,8.167302950428283,0.23562570423537385,1.9747954720177539,1.2530373921303597,0.13080536159697576,10
757637,2026-07-13T23:34:03.440718+00:00,micro,24.188786319678947,4.5290052863218975,0.8504502489521784,1.7416581675500524,1.315414586206337,0.16528888739909778,10
757638,2026-07-13T23:34:03.617927+00:00,micro,32.30926822577983,7.368121174484281,1.8041429425606264,0.033651826541899965,0.17176131990879973,0.16243809760830505,10
757639,2026-07-13T23:34:03.811910+00:00,micro,23.231612306820654,9.448891971207026,1.7980657006465175,1.8252756296348764,0.6760168769448073,0.14046948673358056,10
757640,2026-07-13T23:34:03.931210+00:00,micro,46.37527890582323,6.342833636920619,0.3451738978557171,1.1549655998547492,0.8657677204321412,0.13499696977273257,10
757641,2026-07-13T23:34:04.101762+00:00,micro,57.148812308801844,5.808224770299313,0.141061042947379,0.4377654489358294,0.07338169987670222,0.08319801561933408,10
757642,2026-07-13T23:34:04.216483+00:00,micro,50.66350330336717,8.69601143622149,0.9127805337049935,1.3800485468845998,0.20646019575594182,0.1124762736750697,10
757643,2026-07-13T23:34:04.711945+00:00,bench,24.040305720361225,8.931120678036642,1.1623890771248673,1.1011273824279137,0.8998871336201397,3.352865661407297,500
