id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,measured_pilot_Y,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3
535949,2026-07-11T14:35:52.026270+00:00,micro,20.0,3.0,0.0,0.0,0.0,0.0948181406279224,10,0.952250017697713,0.6477538100917353,0.952250017697713,20.0,3.0,0.0,0.0,0.0
535950,2026-07-11T14:35:52.148082+00:00,micro,20.0,3.0,0.0,0.0,2.0,0.1671462575476971,10,1.6786347596973394,0.9534234925785391,1.6786347596973394,20.0,3.0,0.0,0.0,2.0
535951,2026-07-11T14:35:53.371041+00:00,micro,20.0,3.0,0.0,2.0,0.0,0.0855989887387006,10,0.8596629084005696,0.6452744475324007,1.6786347596973394,20.0,3.0,0.0,0.0,2.0
535953,2026-07-11T14:35:54.618549+00:00,micro,20.0,3.0,0.0,2.0,2.0,0.1470800667282803,10,1.4771118186612195,0.9554199693881533,1.6786347596973394,20.0,3.0,0.0,0.0,2.0
535956,2026-07-11T14:35:55.896528+00:00,micro,20.0,3.0,2.0,0.0,0.0,0.1267909876914167,10,1.2733504313994852,1.162492418549128,1.6786347596973394,20.0,3.0,0.0,0.0,2.0
535960,2026-07-11T14:35:56.238662+00:00,micro,20.0,3.0,2.0,0.0,2.0,0.200464995410949,10,2.0132518330741584,1.9602542439485624,2.0132518330741584,20.0,3.0,2.0,0.0,2.0
535962,2026-07-11T14:35:56.507976+00:00,micro,20.0,3.0,2.0,2.0,0.0,0.0635293337974669,10,0.63801935824026,1.1651389865147828,2.0132518330741584,20.0,3.0,2.0,0.0,2.0
535963,2026-07-11T14:35:56.643782+00:00,micro,20.0,3.0,2.0,2.0,2.0,0.2130105349856158,10,2.1392455532936183,1.9585522414339434,2.1392455532936183,20.0,3.0,2.0,2.0,2.0
535965,2026-07-11T14:35:56.820373+00:00,micro,20.0,9.5,0.0,0.0,0.0,0.057588116068611,10,0.5783522454917639,0.6399168057684747,2.1392455532936183,20.0,3.0,2.0,2.0,2.0
535972,2026-07-11T14:35:58.111051+00:00,micro,20.0,9.5,0.0,0.0,2.0,0.1790942805991068,10,1.7986276754707484,0.9532338761441795,2.1392455532936183,20.0,3.0,2.0,2.0,2.0
535975,2026-07-11T14:35:58.324078+00:00,micro,20.0,9.5,0.0,2.0,0.0,0.1063693449036941,10,1.068257718367539,0.6408140920296866,2.1392455532936183,20.0,3.0,2.0,2.0,2.0
535976,2026-07-11T14:35:58.428885+00:00,micro,20.0,9.5,0.0,2.0,2.0,0.1407355654076124,10,1.4133945652445241,0.9564090838443996,2.1392455532936183,20.0,3.0,2.0,2.0,2.0
536011,2026-07-11T14:36:24.333770+00:00,micro,20.0,9.5,2.0,0.0,0.0,0.1219877118637994,10,1.2251115663303613,1.165795603925145,2.1392455532936183,20.0,3.0,2.0,2.0,2.0
536012,2026-07-11T14:36:24.512898+00:00,micro,20.0,9.5,2.0,0.0,2.0,0.2450653746013311,10,2.461169410787754,1.964872146141521,2.461169410787754,20.0,9.5,2.0,0.0,2.0
536014,2026-07-11T14:36:25.798666+00:00,micro,20.0,9.5,2.0,2.0,0.0,0.1295433445743744,10,1.3009921028470595,1.1610784402100058,2.461169410787754,20.0,9.5,2.0,0.0,2.0
536015,2026-07-11T14:36:25.905211+00:00,micro,20.0,9.5,2.0,2.0,2.0,0.1931139549980429,10,1.9394259985141309,1.9640952704913899,2.461169410787754,20.0,9.5,2.0,0.0,2.0
