id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur
764395,2026-07-14T01:42:57.810432+00:00,micro,32.88186869710523,3.304061529748539,0.18733108539959864,1.4232281872311294,1.654105668802245,0.18942815283038128,10
764397,2026-07-14T01:42:58.011337+00:00,micro,55.28022315803362,6.835614263839894,1.156800276071471,0.7302173492789596,1.6802047252964103,0.21489204664586314,10
764398,2026-07-14T01:42:58.132854+00:00,micro,52.46387296352556,6.779171264063555,1.1479222317499203,0.938036514083171,0.7848867245435065,0.14249899455301976,10
764399,2026-07-14T01:42:58.304062+00:00,micro,51.877228625488314,3.6434145711534516,1.0175380261200229,1.9856000229090425,0.2499902112997887,0.1220358021669794,10
764400,2026-07-14T01:42:58.420690+00:00,micro,20.276888487892485,5.7154459690134765,0.11446107998163302,0.6773570851324291,0.7530088020770227,0.13431380751940553,10
764401,2026-07-14T01:42:58.545111+00:00,micro,39.601738842414775,7.05938800629731,0.10369193037530167,1.2840783166408918,0.9985368796667955,0.14056749977213598,10
764402,2026-07-14T01:42:58.719707+00:00,micro,39.27046794597529,4.516574649412493,1.4915083156527393,1.5696589872134676,0.9329251276504933,0.16921013622567105,10
764403,2026-07-14T01:42:58.839913+00:00,micro,26.24602167243179,8.005441224821865,0.0855563842427538,1.3484594822644678,1.7404950174938196,0.12973857638891392,10
764404,2026-07-14T01:42:59.009450+00:00,micro,55.68204915692311,6.914831091720343,1.1078870204091542,1.4599959907310285,1.9217430080765272,0.19111787241496445,10
764405,2026-07-14T01:42:59.139790+00:00,micro,33.90598475600096,8.151634618332881,1.8331447032994101,0.6784396784899975,0.9366419020363825,0.2587199164147324,10
764406,2026-07-14T01:42:59.313513+00:00,micro,47.19523780954847,8.842581332282105,0.2623864138890626,1.6529799842047626,1.5647942717295849,0.16287352270678693,10
764408,2026-07-14T01:42:59.508280+00:00,micro,21.752561365829322,7.129986457106541,1.4162707357601614,0.37549718851474423,1.1275460176153975,0.1430267839075665,10
764409,2026-07-14T01:42:59.633174+00:00,micro,51.84749925315265,5.0817122278864915,1.4328625698506772,0.5665259230394875,0.10568837990181068,0.13626798382289482,10
764441,2026-07-14T01:44:04.419507+00:00,micro,22.79482159106996,9.40242507567755,0.6961189900164857,1.9907544636897383,0.10973552477078652,0.09360625262136828,10
764443,2026-07-14T01:44:04.641305+00:00,micro,53.27048554768082,4.640105016190783,0.17646742705683804,1.07507304173408,1.8835366016424424,0.2058019207256141,10
764445,2026-07-14T01:44:04.900981+00:00,micro,24.824218590884325,4.296883052267499,1.3917106954082181,0.9336197643836925,1.2516849564359158,0.11156363197886165,10
764446,2026-07-14T01:44:05.032158+00:00,micro,42.4758304171643,8.343380260621505,1.9896640518159983,0.4570144000562857,0.7373917389172409,0.1462258712216347,10
764447,2026-07-14T01:44:05.205499+00:00,micro,26.63787131026309,4.4267247503463,0.7311093699175779,0.45532765042916856,1.557197039244265,0.17272257118430365,10
764448,2026-07-14T01:44:05.326733+00:00,micro,55.10979512106208,4.726194358715471,1.5978977132453827,1.5912559542395903,1.710950477733942,0.2088225991354999,10
764449,2026-07-14T01:44:05.531163+00:00,micro,46.37996674727829,9.262123418530145,1.5357565040263297,0.18774926658332092,1.1228607270980364,0.15428988596149998,10
764450,2026-07-14T01:44:06.012006+00:00,bench,32.93383032934594,8.071541973928664,1.8685339768022249,0.2729017622004093,1.2110533845447322,5.839913109332544,500
764451,2026-07-14T01:44:06.428124+00:00,bench,34.262487544983756,7.502657383778323,1.9003265776385714,1.366707771062138,0.6487959024857799,8.32527496299028,500
764453,2026-07-14T01:44:07.032191+00:00,bench,33.99214588427027,8.00451728928239,1.7757442811773647,1.6266530382416136,0.09598979620557557,7.7991493069300475,500
764454,2026-07-14T01:44:07.633451+00:00,bench,34.742079592226155,8.465063047315638,1.9609395852903464,1.9647314623722092,0.926619849166952,11.17959814116862,500
764456,2026-07-14T01:44:08.213104+00:00,micro,34.7902009890446,9.430600568424225,1.4421617873138768,1.9890061013827847,1.6487516487202174,0.18508297303428808,10
764457,2026-07-14T01:44:08.838295+00:00,micro,29.160892423857007,9.245888079675767,1.9360284924348665,1.9854716202087044,1.9397343382361594,0.2264157082030066,10
764458,2026-07-14T01:44:09.418546+00:00,bench,34.829486706418976,8.932992555078435,1.993156996479872,1.949811226862261,0.9627472053490782,5.697684356237707,500
764459,2026-07-14T01:44:10.105215+00:00,micro,40.560364693787506,8.532625531926183,1.9556048215648079,1.9905163018976992,0.5959984692423099,0.1627068326794514,10
764460,2026-07-14T01:44:10.715360+00:00,micro,33.87786025898227,8.57587904383799,1.778358034525078,1.6117912497610418,0.0886549890224293,0.18638186533899517,10
764461,2026-07-14T01:44:11.332296+00:00,micro,32.002097641031924,8.462078709152724,1.441326138000857,1.9848800681189729,0.9339101937979715,0.15891190038289982,10
764463,2026-07-14T01:44:12.017632+00:00,micro,44.284533764000294,5.8962811408109514,1.8441210725444726,0.943013040097165,0.2229500271282494,0.12709444852292445,10
764464,2026-07-14T01:44:12.617908+00:00,bench,35.04179638550221,8.393800788616602,1.9258324397965498,1.9565070330637673,0.7558648522509839,13.505180092062991,500
764465,2026-07-14T01:44:13.501158+00:00,micro,53.538999045237425,4.634748230518946,0.2441016583308413,1.0709237658349477,1.7413840166869983,0.1678780177226428,10
764466,2026-07-14T01:44:14.442728+00:00,micro,35.71108165250211,8.319469840621043,1.6836941337073694,1.9538778271735453,1.7916942542342846,0.8581723178924583,10
764467,2026-07-14T01:44:15.408773+00:00,micro,35.662455005342125,8.214933940586473,1.6223765914332475,1.7144129517773823,1.7783275326714896,0.9280954802045989,10
764468,2026-07-14T01:44:16.318037+00:00,micro,36.04869001403901,8.17981311217692,1.4405476825582493,1.6051731016616726,1.7556840303004706,1.001408676702448,10
764469,2026-07-14T01:44:17.315272+00:00,micro,36.22690289463104,7.9731337484754965,1.4589791925618316,1.3841031251359288,1.7805588733986302,1.0059383172523266,10
764470,2026-07-14T01:44:18.344135+00:00,micro,36.34491913536969,8.08682173284825,1.6594617883190033,1.621355979512211,1.957927657264749,1.043255224908306,10
764471,2026-07-14T01:44:19.225918+00:00,bench,36.36445873064815,8.04480299988527,1.438261880258093,1.5577473714747423,1.94401579474023,24.674611696709096,500
764472,2026-07-14T01:44:20.144429+00:00,micro,36.13761162515996,8.025539981018436,1.5739170899069423,1.3541694081916251,1.3891287857385157,0.8866534236504434,10
764473,2026-07-14T01:44:21.120290+00:00,micro,36.108409074832366,7.977274672620146,1.7538037492745504,1.7202878144888654,1.7385084497491812,1.038750485514688,10
764474,2026-07-14T01:44:22.114974+00:00,micro,36.46125747600063,8.041671847950175,1.691247269431557,1.459691984253601,1.7659190592188123,0.9192858846146497,10
