id,created_at,scale,T,pH,F1,F2,F3,Y,cost_eur,projected_pilot_Y,measured_pilot_Y,best_projected_pilot_Y,best_T,best_pH,best_F1,best_F2,best_F3
559180,2026-07-11T19:14:36.144227+00:00,micro,20.0,3.0,0.0,0.0,0.0,0.1351914158213757,10,1.3577151719696685,0.6450357129265161,1.3577151719696685,20.0,3.0,0.0,0.0,0.0
559181,2026-07-11T19:14:36.325742+00:00,micro,20.0,3.0,0.0,0.0,2.0,0.1787112319429624,10,1.7947807524328465,0.9521511295330397,1.7947807524328465,20.0,3.0,0.0,0.0,2.0
559182,2026-07-11T19:14:36.501515+00:00,micro,20.0,3.0,0.0,2.0,0.0,0.1254540696259088,10,1.2599238840836504,0.6457399659961508,1.7947807524328465,20.0,3.0,0.0,0.0,2.0
559183,2026-07-11T19:14:36.635080+00:00,micro,20.0,3.0,0.0,2.0,2.0,0.1178663050681039,10,1.1837206503289481,0.9584058060326425,1.7947807524328465,20.0,3.0,0.0,0.0,2.0
559184,2026-07-11T19:14:36.799989+00:00,micro,20.0,3.0,2.0,0.0,0.0,0.1281880601535075,10,1.2873811038841045,1.1676710720144865,1.7947807524328465,20.0,3.0,0.0,0.0,2.0
559185,2026-07-11T19:14:36.928392+00:00,micro,20.0,3.0,2.0,0.0,2.0,0.2114895297165349,10,2.1239702348280916,1.9665059630825865,2.1239702348280916,20.0,3.0,2.0,0.0,2.0
559186,2026-07-11T19:14:37.100145+00:00,micro,20.0,3.0,2.0,2.0,0.0,0.1321736785217754,10,1.327408308979938,1.1623148851126892,2.1239702348280916,20.0,3.0,2.0,0.0,2.0
559187,2026-07-11T19:14:37.239569+00:00,micro,20.0,3.0,2.0,2.0,2.0,0.2201044405290636,10,2.2104890055967186,1.9619274868588432,2.2104890055967186,20.0,3.0,2.0,2.0,2.0
559188,2026-07-11T19:14:37.387960+00:00,micro,20.0,9.5,0.0,0.0,0.0,0.0902988680440367,10,0.9068633715402724,0.6463466230323666,2.2104890055967186,20.0,3.0,2.0,2.0,2.0
559189,2026-07-11T19:14:37.523520+00:00,micro,20.0,9.5,0.0,0.0,2.0,0.1684759679601657,10,1.6919889212050496,0.9539703924756734,2.2104890055967186,20.0,3.0,2.0,2.0,2.0
559190,2026-07-11T19:14:37.629839+00:00,micro,20.0,9.5,0.0,2.0,0.0,0.1204294242722774,10,1.2094618248697282,0.6465043688619557,2.2104890055967186,20.0,3.0,2.0,2.0,2.0
559191,2026-07-11T19:14:37.738923+00:00,micro,20.0,9.5,0.0,2.0,2.0,0.1783228410056415,10,1.790880177347866,0.9574094323009287,2.2104890055967186,20.0,3.0,2.0,2.0,2.0
559192,2026-07-11T19:14:37.850017+00:00,micro,20.0,9.5,2.0,0.0,0.0,0.1318203024473333,10,1.3238593849985885,1.1613975569072166,2.2104890055967186,20.0,3.0,2.0,2.0,2.0
559193,2026-07-11T19:14:37.958801+00:00,micro,20.0,9.5,2.0,0.0,2.0,0.2389264446507776,10,2.3995166920638216,1.9644468296436088,2.3995166920638216,20.0,9.5,2.0,0.0,2.0
