Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,40.99504089355469,7.0,1.0,1.0,1.0,10,0.1312634747938379
2,micro,50.402793884277344,7.0,1.0,1.0,1.0,10,0.14702675460517614
3,micro,30.837125778198242,7.0,1.0,1.0,1.0,10,0.1434021764120591
4,micro,55.09883499145508,7.0,1.0,1.0,1.0,10,0.148515035303046
5,micro,33.34510040283203,7.0,1.0,1.0,1.0,10,0.12789922467363163
6,micro,46.53508758544922,7.0,1.0,1.0,1.0,10,0.1347013534111086
7,micro,46.96936798095703,7.0,1.0,1.0,1.0,10,0.10084013590761211
8,micro,22.160045623779297,7.0,1.0,1.0,1.0,10,0.14709815567097342
9,micro,56.19194793701172,7.0,1.0,1.0,1.0,10,0.1843282751473597
10,micro,41.55486297607422,7.0,1.0,1.0,1.0,10,0.17820356645711413
11,micro,56.135154724121094,7.0,1.0,1.0,1.0,10,0.12428964060470597
12,micro,56.19927978515625,7.0,1.0,1.0,1.0,10,0.13366903649853643
13,micro,41.55486297607422,7.0,1.0,1.0,1.0,10,0.13650716624667703
14,micro,56.17999267578125,7.0,1.0,1.0,1.0,10,0.14633601966790177
15,micro,41.540687561035156,7.0,1.0,1.0,1.0,10,0.15384334178793443
16,micro,41.57215881347656,7.0,1.0,1.0,1.0,10,0.16194054803453886
17,micro,41.584896087646484,7.0,1.0,1.0,1.0,10,0.1524853211931685
18,micro,56.23829650878906,7.0,1.0,1.0,1.0,10,0.13048949349529476
19,micro,41.65927505493164,7.0,1.0,1.0,1.0,10,0.13997877505408088
20,micro,41.45213317871094,7.0,1.0,1.0,1.0,10,0.19816897442824263
21,micro,41.40470504760742,7.0,1.0,1.0,1.0,10,0.1876039537140301
22,micro,41.39325714111328,7.0,1.0,1.0,1.0,10,0.1460987399760433
23,micro,41.43016052246094,7.0,1.0,1.0,1.0,10,0.13316343531082184
24,micro,41.40308380126953,7.0,1.0,1.0,1.0,10,0.1188161584123664
25,micro,41.51255416870117,7.0,1.0,1.0,1.0,10,0.17140445706934096
26,micro,41.500267028808594,7.0,1.0,1.0,1.0,10,0.17972999661119768
27,micro,41.49496841430664,7.0,1.0,1.0,1.0,10,0.13251831046635526
28,micro,41.51723098754883,7.0,1.0,1.0,1.0,10,0.13570844927414605
29,micro,41.54072952270508,7.0,1.0,1.0,1.0,10,0.19535996817962742
30,micro,41.60295486450195,7.0,1.0,1.0,1.0,10,0.15322397164697896
31,micro,41.572853088378906,7.0,1.0,1.0,1.0,10,0.1404702114487719
32,micro,41.497867584228516,7.0,1.0,1.0,1.0,10,0.1762906093445737
33,micro,41.4765510559082,7.0,1.0,1.0,1.0,10,0.13832094546651882
34,micro,41.53248977661133,7.0,1.0,1.0,1.0,10,0.11711144310550117
35,micro,41.574790954589844,7.0,1.0,1.0,1.0,10,0.17417059804029636
36,micro,35.100345611572266,7.0,1.0,1.0,1.0,10,0.24709963653776035
37,micro,35.103912353515625,7.0,1.0,1.0,1.0,10,0.20648680819921064
38,micro,35.103885650634766,7.0,1.0,1.0,1.0,10,0.19967313408158133
39,micro,35.10320281982422,7.0,1.0,1.0,1.0,10,0.21192249202200197
40,micro,35.10503387451172,7.0,1.0,1.0,1.0,10,0.22672488848754377
41,micro,35.11564254760742,7.0,1.0,1.0,1.0,10,0.21144627158717033
42,micro,35.110252380371094,7.0,1.0,1.0,1.0,10,0.18875398861731726
43,micro,35.0527458190918,7.0,1.0,1.0,1.0,10,0.22846645888101466
44,micro,34.97097396850586,7.0,1.0,1.0,1.0,10,0.2028434875616103
45,micro,35.20077133178711,7.0,1.0,1.0,1.0,10,0.2402961933555925
46,micro,35.100345611572266,3.2024407386779785,1.0,1.0,1.0,10,0.20581205792954627
47,micro,35.100345611572266,7.027620792388916,1.0,1.0,1.0,10,0.24964355829653165
48,micro,35.100345611572266,7.799628734588623,1.0,1.0,1.0,10,0.4255259314919332
49,micro,35.100345611572266,7.699810028076172,1.0,1.0,1.0,10,0.3852963257896517
50,micro,35.100345611572266,8.135810852050781,1.0,1.0,1.0,10,0.476712074647901
51,micro,35.100345611572266,8.659374237060547,1.0,1.0,1.0,10,0.2660706800430335
52,micro,35.100345611572266,6.800597667694092,1.0,1.0,1.0,10,0.18864229700406182
53,micro,35.100345611572266,7.469038009643555,1.0,1.0,1.0,10,0.3285964568678333
54,micro,35.100345611572266,8.130483627319336,1.0,1.0,1.0,10,0.47999540611977143
55,micro,35.100345611572266,4.803321838378906,1.0,1.0,1.0,10,0.1816261508102829
56,micro,35.100345611572266,8.078520774841309,1.0,1.0,1.0,10,0.5018977863970842
57,micro,35.100345611572266,8.046223640441895,1.0,1.0,1.0,10,0.4461398556425609
58,micro,35.100345611572266,8.10054874420166,1.0,1.0,1.0,10,0.4520641750404231
59,micro,35.100345611572266,8.091707229614258,1.0,1.0,1.0,10,0.47501507320565256
60,micro,35.100345611572266,8.09289836883545,1.0,1.0,1.0,10,0.4556766651978048
61,micro,35.100345611572266,8.089924812316895,1.0,1.0,1.0,10,0.44657554034047503
62,micro,35.100345611572266,8.086265563964844,1.0,1.0,1.0,10,0.4901645116022959
63,micro,35.100345611572266,8.086380004882812,1.0,1.0,1.0,10,0.4759086195439352
64,micro,35.100345611572266,8.08689022064209,1.0,1.0,1.0,10,0.4820690865454682
65,micro,35.100345611572266,8.087244033813477,1.0,1.0,1.0,10,0.47967118808206544
66,micro,35.100345611572266,8.087608337402344,1.0,1.0,1.0,10,0.46906806239714377
67,micro,35.100345611572266,8.087352752685547,1.0,1.0,1.0,10,0.4880312067041889
68,micro,35.100345611572266,8.087544441223145,1.0,1.0,1.0,10,0.47763785495837946
69,micro,35.100345611572266,8.087601661682129,1.0,1.0,1.0,10,0.48557289787476543
