Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,41.50897217,7,1,1,1,10,0.143061041
2,micro,24.42796707,7,1,1,1,10,0.16467444
3,micro,31.07751846,7,1,1,1,10,0.134195688
4,micro,57.90982819,7,1,1,1,10,0.150306036
5,micro,45.30678177,7,1,1,1,10,0.135829442
6,micro,52.78751755,7,1,1,1,10,0.144006118
7,micro,58.31521988,7,1,1,1,10,0.150792478
8,micro,23.95672607,7,1,1,1,10,0.148304293
9,micro,24.5096817,7,1,1,1,10,0.146585995
10,micro,24.41604996,7,1,1,1,10,0.151497259
11,micro,24.34378242,7,1,1,1,10,0.146847249
12,micro,24.74555779,7,1,1,1,10,0.154833756
13,micro,25.17944145,7,1,1,1,10,0.121746386
14,micro,24.44385147,7,1,1,1,10,0.129232511
15,micro,24.70534325,7,1,1,1,10,0.149993031
16,micro,24.42796707,7.80788517,1,1,1,10,0.134396761
17,micro,24.42796707,3.086267471,1,1,1,10,0.135790095
18,micro,24.42796707,7.872618675,1,1,1,10,0.168469524
19,micro,24.42796707,8.43380928,1,1,1,10,0.116484111
20,micro,24.42796707,8.727754593,1,1,1,10,0.192622228
21,micro,24.42796707,5.690211773,1,1,1,10,0.161867458
22,micro,24.42796707,6.849564552,1,1,1,10,0.11900793
23,micro,24.42796707,8.741107941,1,1,1,10,0.158468967
24,micro,24.42796707,8.712176323,1,1,1,10,0.130158411
25,micro,24.42796707,8.735316277,1,1,1,10,0.19925364
26,micro,24.42796707,8.736278534,1,1,1,10,0.15316856
27,micro,24.42796707,8.73623848,1,1,1,10,0.131562094
28,micro,24.42796707,8.735316277,1.447092056,1.794797897,0.742655754,10,0.160041972
29,micro,24.42796707,8.735316277,0.538991451,1.542938352,0.323046565,10,0.126015749
30,micro,24.42796707,8.735316277,0.555995584,0.115413427,1.862148404,10,0.174249846
31,micro,24.42796707,8.735316277,0.23407948,1.559630752,0.866150022,10,0.116656667
32,micro,24.42796707,8.735316277,1.57361567,0.158641696,1.571774721,10,0.222325125
33,micro,24.42796707,8.735316277,0.579264402,0.351959705,1.917187214,10,0.220540852
34,micro,24.42796707,8.735316277,0.311494827,0.058306098,1.213492513,10,0.178569357
35,micro,24.42796707,8.735316277,1.499348283,0.34377256,1.402101278,10,0.182653901
36,micro,24.42796707,8.735316277,1.792780638,0.119010985,1.509011149,10,0.185454443
37,micro,24.42796707,8.735316277,1.381593585,0.169730291,1.661677837,10,0.196522028
38,micro,24.42796707,8.735316277,1.555616498,0.126330212,1.411481619,10,0.149736844
39,micro,24.42796707,8.735316277,1.530587792,0.225910082,1.577457666,10,0.149625644
40,micro,24.42796707,8.735316277,0.403269291,0.504148901,2,10,0.171771004
41,micro,24.42796707,8.735316277,0.995906115,0.287604451,2,10,0.172747242
42,micro,24.42796707,8.735316277,0.529293239,0.269078791,2,10,0.189995957
43,micro,24.42796707,8.735316277,0.444430351,0.273789972,2,10,0.167195266
44,micro,24.42796707,8.735316277,1.15009439,0.30847767,2,10,0.206130927
45,micro,24.42796707,8.735316277,1.346666813,0.379422069,2,10,0.222449594
46,micro,24.42796707,8.735316277,1.611498952,0.524858773,2,10,0.184865119
47,micro,24.42796707,8.735316277,1.40806973,0.379192501,2,10,0.211685976
48,micro,24.42796707,8.735316277,1.450039029,0.362774163,2,10,0.179199283
49,micro,24.42796707,8.735316277,1.333767176,0.421616614,2,10,0.201159743
50,micro,24.42796707,8.735316277,2,0,2,10,0.226278069
51,micro,24.42796707,8.735316277,2,0,2,10,0.218151133
52,micro,24.42796707,8.735316277,2,0,2,10,0.2300161
53,micro,24.42796707,8.735316277,2,0,2,10,0.22635347
54,micro,24.42796707,8.735316277,2,0,2,10,0.197975617
55,pilot,24.42796707,8.735316277,2,0,2,2000,1.962331921
