Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,37.65706635,7,1,1,1,10,0.1378102
2,micro,52.10486603,7,1,1,1,10,0.138111179
3,micro,28.17354965,7,1,1,1,10,0.151220976
4,micro,34.71429825,7,1,1,1,10,0.2430556
5,micro,36.70249939,7,1,1,1,10,0.198139701
6,micro,47.14930344,7,1,1,1,10,0.128117445
7,micro,22.16327477,7,1,1,1,10,0.153562853
8,micro,44.8449173,7,1,1,1,10,0.155091061
9,micro,40.40071869,7,1,1,1,10,0.123686124
10,micro,45.54511261,7,1,1,1,10,0.160224672
11,micro,34.7590065,7,1,1,1,10,0.213388244
12,micro,34.68851089,7,1,1,1,10,0.202072279
13,micro,34.79712296,7,1,1,1,10,0.200824936
14,micro,34.72400665,7,1,1,1,10,0.239655219
15,micro,34.72143173,7,1,1,1,10,0.187064058
16,micro,34.61551285,7,1,1,1,10,0.171014901
17,micro,34.73442078,7,1,1,1,10,0.215269946
18,micro,34.74261475,7,1,1,1,10,0.190946706
19,micro,34.73085022,7,1,1,1,10,0.184710965
20,micro,34.73882294,7,1,1,1,10,0.200287118
21,micro,34.73845291,7,1,1,1,10,0.204626332
22,micro,34.73733902,7,1,1,1,10,0.215210731
23,micro,34.73608017,7,1,1,1,10,0.197016055
24,micro,34.73671722,7,1,1,1,10,0.191444014
25,micro,34.73974609,7,1,1,1,10,0.189434255
26,micro,34.73906708,7,1,1,1,10,0.240850908
27,micro,34.74318695,7,1,1,1,10,0.180345401
28,micro,34.7390976,7,1,1,1,10,0.199713404
29,micro,34.73822403,7,1,1,1,10,0.180310038
30,micro,34.74514389,7,1,1,1,10,0.184057817
31,micro,34.71429825,7.824063778,1,1,1,10,0.344580038
32,micro,34.71429825,7.573709488,1,1,1,10,0.295257485
33,micro,34.71429825,3.867342234,1,1,1,10,0.170224869
34,micro,34.71429825,3.908845901,1,1,1,10,0.149710015
35,micro,34.71429825,8.803523064,1,1,1,10,0.206520098
36,micro,34.71429825,7.690822124,1,1,1,10,0.341153245
37,micro,34.71429825,7.956380844,1,1,1,10,0.326387463
38,micro,34.71429825,3.308298349,1,1,1,10,0.153876163
39,micro,34.71429825,4.485362053,1,1,1,10,0.152737226
40,micro,34.71429825,4.405745506,1,1,1,10,0.172330538
41,micro,34.71429825,7.795835972,1,1,1,10,0.324496791
42,micro,34.71429825,7.913243771,1,1,1,10,0.329278808
43,micro,34.71429825,7.90028286,1,1,1,10,0.342291089
44,micro,34.71429825,7.906143665,1,1,1,10,0.360005223
45,micro,34.71429825,7.937299728,1,1,1,10,0.315839569
46,micro,34.71429825,7.901796341,1,1,1,10,0.354159008
47,micro,34.71429825,7.909600735,1,1,1,10,0.329201966
48,micro,34.71429825,7.898472309,1,1,1,10,0.31765716
49,micro,34.71429825,7.895450115,1,1,1,10,0.32784236
50,micro,34.71429825,7.890245438,1,1,1,10,0.343071106
51,micro,37.14706421,7.906143665,1,1,1,10,0.283564415
52,micro,34.99307632,7.906143665,1,1,1,10,0.418301575
53,micro,33.42110062,7.906143665,1,1,1,10,0.226955965
54,micro,34.74988937,7.906143665,1,1,1,10,0.363964907
55,micro,36.47707367,7.906143665,1,1,1,10,0.52067926
56,micro,39.36826324,7.906143665,1,1,1,10,0.110084171
57,micro,33.27185059,7.906143665,1,1,1,10,0.16265438
58,micro,32.19411087,7.906143665,1,1,1,10,0.170963591
59,micro,36.94306946,7.906143665,1,1,1,10,0.351731556
60,micro,36.49363708,7.906143665,1,1,1,10,0.556755317
61,micro,35.97753525,7.906143665,1,1,1,10,0.659185671
62,micro,35.92741394,7.906143665,1,1,1,10,0.634446341
63,micro,35.94619751,7.906143665,1,1,1,10,0.609156494
64,micro,35.96029282,7.906143665,1,1,1,10,0.61484894
65,micro,35.96652603,7.906143665,1,1,1,10,0.611507918
66,micro,35.97192764,7.906143665,1,1,1,10,0.638018471
67,micro,35.97189713,7.906143665,1,1,1,10,0.642397408
68,micro,35.9713707,7.906143665,1,1,1,10,0.627936596
69,micro,35.97449493,7.906143665,1,1,1,10,0.603305072
70,micro,35.97525406,7.906143665,1,1,1,10,0.612221194
71,micro,35.97753525,7.906143665,1.745057821,0.377431989,1.04742837,10,0.682174972
72,micro,35.97753525,7.906143665,1.150579691,0.452311754,1.452980995,10,0.788764111
73,micro,35.97753525,7.906143665,1.942848206,0.287031412,0.855016112,10,0.589318289
74,micro,35.97753525,7.906143665,0.021339893,0.099225283,1.773826122,10,0.234232165
75,micro,35.97753525,7.906143665,0.795859098,0.660998225,0.763811588,10,0.536347083
76,micro,35.97753525,7.906143665,1.176361918,1.455708623,1.098632216,10,0.700358696
77,micro,35.97753525,7.906143665,0.681464672,0.608273864,0.772263646,10,0.512901347
78,micro,35.97753525,7.906143665,1.39004755,0.265632749,1.041884303,10,0.641610882
79,micro,35.97753525,7.906143665,1.849375248,0.109932661,1.685511589,10,0.884270668
80,micro,35.97753525,7.906143665,1.08476913,1.218610764,0.394287467,10,0.510744513
81,micro,35.97753525,7.906143665,1.556960344,0.93351692,1.735587358,10,0.966737361
82,micro,35.97753525,7.906143665,1.504334569,1.187692404,1.896350145,10,1.091805778
83,micro,35.97753525,7.906143665,1.462429285,1.436787605,2,10,1.143323345
84,micro,35.97753525,7.906143665,1.428539753,1.513074756,2,10,1.134211083
85,micro,35.97753525,7.906143665,1.433509588,1.47517848,2,10,1.113870229
86,micro,35.97753525,7.906143665,1.477704406,1.459345341,2,10,1.16740809
87,micro,35.97753525,7.906143665,1.5373739,1.543922424,2,10,1.121489896
88,micro,35.97753525,7.906143665,1.41503644,1.362818122,2,10,1.117416677
89,micro,35.97753525,7.906143665,1.433474302,1.384581923,2,10,1.123836925
90,micro,35.97753525,7.906143665,1.437738299,1.389735818,2,10,1.151370215
91,micro,35.97753525,7.906143665,1.418604493,1.367987633,2,10,1.122287133
92,micro,35.97753525,7.906143665,1.425928712,1.374482632,2,10,1.134884555
93,micro,35.97753525,7.906143665,1.420187593,1.365244865,2,10,1.130537703
94,micro,35.97753525,7.906143665,1.473903656,0.940943837,0.999135435,10,0.673597447
95,micro,35.97753525,7.906143665,1.442918181,1.29875946,2,10,1.165291433
96,micro,35.97753525,7.906143665,1.424671888,1.255424023,2,10,1.127983135
97,micro,35.97753525,7.906143665,1.421203971,1.277240276,2,10,1.157311621
98,micro,35.97753525,7.906143665,1.415698528,1.22118938,2,10,1.139915104
99,micro,35.97753525,7.906143665,1.452598453,1.167198062,2,10,1.129468724
100,micro,35.97753525,7.906143665,1.403479934,1.20026648,2,10,1.134285841
101,micro,35.97753525,7.906143665,1.405488372,1.215559959,2,10,1.124715961
102,micro,35.97753525,7.906143665,1.414191365,1.222566724,2,10,1.174859338
103,micro,35.97753525,7.906143665,1.394418716,1.19280839,2,10,1.174058295
104,micro,35.97753525,7.906143665,1.365751982,1.175178766,2,10,1.134332581
105,micro,35.97753525,7.906143665,1.382197261,0.99877429,2,10,1.171815841
106,micro,35.97753525,7.906143665,1.394782424,0.883483171,2,10,1.179522283
107,micro,35.97753525,7.906143665,1.410205007,0.657500207,2,10,1.207125714
108,micro,35.97753525,7.906143665,1.460318923,0.502657831,2,10,1.20381952
109,micro,35.97753525,7.906143665,1.458247423,0.497379333,2,10,1.204070332
110,micro,35.97753525,7.906143665,1.412032247,0.495282471,2,10,1.198060706
111,micro,35.97753525,7.906143665,1.461746693,0.501930892,2,10,1.190421901
112,micro,35.97753525,7.906143665,1.448521852,0.528946102,2,10,1.216815845
113,micro,35.97753525,7.906143665,1.45821619,0.513969541,2,10,1.201958544
114,micro,35.97753525,7.906143665,1.45706439,0.511155844,2,10,1.229236764
115,micro,35.97753525,7.906143665,1.471508741,0.488562077,2,10,1.209678688
116,micro,35.97753525,7.906143665,1.461817384,0.493644893,2,10,1.222361954
117,micro,35.97753525,7.906143665,1.474176884,0.487463295,2,10,1.19083408
118,micro,35.97753525,7.906143665,1.459088564,0.477370024,2,10,1.189135393
119,micro,35.97753525,7.906143665,1.455521822,0.503744006,2,10,1.206194519
120,micro,35.97753525,7.906143665,1.458169103,0.508313954,2,10,1.20445993
121,micro,35.97753525,7.906143665,1.459090233,0.511273742,2,10,1.209941105
122,micro,35.97753525,7.906143665,1.453827739,0.482652783,2,10,1.214286021
123,micro,35.97753525,7.906143665,1.461138248,0.496992797,2,10,1.203225479
124,micro,35.97753525,7.906143665,1.45024097,0.490778327,2,10,1.190444636
125,micro,35.97753525,7.906143665,1.460576773,0.510707378,2,10,1.186809281
126,micro,35.97753525,7.906143665,1.437687039,0.489590794,2,10,1.192886724
