Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,49.51724243,7,1,1,1,10,0.150338877
2,micro,24.32307053,7,1,1,1,10,0.115362083
3,micro,47.19052124,7,1,1,1,10,0.125038598
4,micro,28.79969025,7,1,1,1,10,0.145974183
5,micro,24.22661972,7,1,1,1,10,0.147009307
6,micro,56.21613312,7,1,1,1,10,0.102398902
7,micro,32.69813156,7,1,1,1,10,0.149732351
8,micro,53.45251465,7,1,1,1,10,0.146416586
9,micro,29.49214172,7,1,1,1,10,0.145303317
10,micro,36.38214111,7,1,1,1,10,0.250621908
11,micro,32.23193741,7,1,1,1,10,0.159756894
12,micro,27.32599258,7,1,1,1,10,0.178725932
13,micro,24.08952904,7,1,1,1,10,0.177404746
14,micro,25.97499466,7,1,1,1,10,0.145250967
15,micro,49.93865967,7,1,1,1,10,0.199577251
16,micro,36.35083389,7,1,1,1,10,0.222842794
17,micro,36.40423965,7,1,1,1,10,0.225809475
18,micro,36.42940903,7,1,1,1,10,0.220179114
19,micro,36.34646606,7,1,1,1,10,0.259185043
20,micro,36.27994537,7,1,1,1,10,0.222995713
21,micro,36.34863663,7,1,1,1,10,0.260955463
22,micro,36.33657074,7,1,1,1,10,0.222569376
23,micro,36.35163498,7,1,1,1,10,0.222231164
24,micro,36.35012054,7,1,1,1,10,0.197849464
25,micro,36.36550903,7,1,1,1,10,0.197094536
26,micro,36.30954742,7,1,1,1,10,0.258244988
27,micro,36.24113083,7,1,1,1,10,0.260741855
28,micro,36.14384079,7,1,1,1,10,0.236229091
29,micro,36.16861725,7,1,1,1,10,0.246054685
30,micro,36.15796661,7,1,1,1,10,0.240273622
31,micro,36.16584015,7,1,1,1,10,0.228363856
32,micro,36.19171143,7,1,1,1,10,0.211913044
33,micro,36.20367813,7,1,1,1,10,0.220375342
34,micro,36.21105957,7,1,1,1,10,0.25197502
35,micro,36.21094513,7,1,1,1,10,0.226946497
36,micro,36.21404648,7,1,1,1,10,0.195408832
37,micro,36.20498657,7,1,1,1,10,0.225025916
38,micro,36.20996475,7,1,1,1,10,0.215042062
39,micro,36.23661804,7,1,1,1,10,0.212555176
40,micro,36.2497139,7,1,1,1,10,0.24644971
41,micro,36.24856186,7,1,1,1,10,0.201740701
42,micro,36.234272,7,1,1,1,10,0.210678498
43,micro,36.62181473,7,1,1,1,10,0.199057104
44,micro,36.25133896,7,1,1,1,10,0.241593319
45,micro,36.25529099,7,1,1,1,10,0.206921315
46,micro,36.34863663,8.122442245,1,1,1,10,0.623232028
47,micro,36.34863663,7.821276188,1,1,1,10,0.53480197
48,micro,36.34863663,8.211381912,1,1,1,10,0.562201004
49,micro,36.34863663,5.750085831,1,1,1,10,0.190119816
50,micro,36.34863663,7.003089905,1,1,1,10,0.260785531
51,micro,36.34863663,8.317650795,1,1,1,10,0.512319237
52,micro,36.34863663,4.352702141,1,1,1,10,0.174744338
53,micro,36.34863663,3.864590645,1,1,1,10,0.137512653
54,micro,36.34863663,5.222097397,1,1,1,10,0.224564583
55,micro,36.34863663,5.114380836,1,1,1,10,0.182965749
56,micro,36.34863663,7.158678532,1,1,1,10,0.277546461
57,micro,36.34863663,6.25318718,1,1,1,10,0.171761622
58,micro,36.34863663,9.425551414,1,1,1,10,0.190280145
59,micro,36.34863663,6.223233223,1,1,1,10,0.186872134
60,micro,36.34863663,3.885581493,1,1,1,10,0.135522612
61,micro,36.34863663,8.051689148,1,1,1,10,0.591392704
62,micro,36.34863663,8.052823067,1,1,1,10,0.574540843
63,micro,36.34863663,8.051116943,1,1,1,10,0.571579153
64,micro,36.34863663,8.054164886,1,1,1,10,0.603953623
65,micro,36.34863663,8.046187401,1,1,1,10,0.609745575
66,micro,36.34863663,8.052416801,1,1,1,10,0.599549145
67,micro,36.34863663,8.053155899,1,1,1,10,0.600514929
68,micro,36.34863663,8.053873062,1,1,1,10,0.603996344
69,micro,36.34863663,8.052847862,1,1,1,10,0.592351393
70,micro,36.34863663,8.055136681,1,1,1,10,0.619268702
71,micro,36.34863663,8.052601814,1,1,1,10,0.562825328
72,micro,36.34863663,8.05328846,1,1,1,10,0.639456607
73,micro,36.34863663,8.050320625,1,1,1,10,0.611906077
74,micro,36.34863663,8.050536156,1,1,1,10,0.5882537
75,micro,36.34863663,8.051237106,1,1,1,10,0.581836131
76,micro,36.34863663,8.051698685,1,1,1,10,0.615219047
77,micro,36.34863663,8.051662445,1,1,1,10,0.594175039
78,micro,36.34863663,8.052307129,1,1,1,10,0.586207554
79,micro,36.34863663,8.052677155,1,1,1,10,0.62789418
80,micro,36.34863663,8.051944733,1,1,1,10,0.617503
81,micro,42.01062012,8.05328846,1,1,1,10,0.155978501
82,micro,41.89948273,8.05328846,1,1,1,10,0.168376007
83,micro,35.11836624,8.05328846,1,1,1,10,0.493653387
84,micro,37.45232773,8.05328846,1,1,1,10,0.20516351
85,micro,41.68328857,8.05328846,1,1,1,10,0.131068384
86,micro,35.65579224,8.05328846,1,1,1,10,0.622743447
87,micro,36.63887405,8.05328846,1,1,1,10,0.513254769
88,micro,41.68954468,8.05328846,1,1,1,10,0.126568009
89,micro,32.16109467,8.05328846,1,1,1,10,0.167499618
90,micro,40.28071976,8.05328846,1,1,1,10,0.142238983
91,micro,30.5545578,8.05328846,1,1,1,10,0.162993588
92,micro,33.49335861,8.05328846,1,1,1,10,0.227924341
93,micro,35.95858765,8.05328846,1,1,1,10,0.687808464
94,micro,40.13235855,8.05328846,1,1,1,10,0.147819176
95,micro,37.40551758,8.05328846,1,1,1,10,0.238061289
96,micro,35.9558754,8.05328846,1,1,1,10,0.656774417
97,micro,35.95012283,8.05328846,1,1,1,10,0.665887995
98,micro,35.95000458,8.05328846,1,1,1,10,0.668004537
99,micro,35.94986343,8.05328846,1,1,1,10,0.721143597
100,micro,35.95174789,8.05328846,1,1,1,10,0.666899229
101,micro,35.95173645,8.05328846,1,1,1,10,0.721586172
102,micro,35.95272064,8.05328846,1,1,1,10,0.685080152
103,micro,35.95345688,8.05328846,1,1,1,10,0.63649336
104,micro,35.95004272,8.05328846,1,1,1,10,0.704656835
105,micro,35.95085526,8.05328846,1,1,1,10,0.669508051
106,micro,35.95082474,8.05328846,1,1,1,10,0.678471941
107,micro,35.95084763,8.05328846,1,1,1,10,0.67699119
108,micro,35.95111465,8.05328846,1,1,1,10,0.684283137
109,micro,35.95196152,8.05328846,1,1,1,10,0.709693187
110,micro,35.95304108,8.05328846,1,1,1,10,0.630184568
111,micro,35.95173645,8.05328846,1.762976527,1.933508396,0.704913974,10,0.642325521
112,micro,35.95173645,8.05328846,1.083228946,0.40756166,0.407024503,10,0.499169523
113,micro,35.95173645,8.05328846,0.098418713,0.479884982,1.851118922,10,0.452059217
114,micro,35.95173645,8.05328846,1.854263067,0.009262085,1.444361687,10,0.392504098
115,micro,35.95173645,8.05328846,0.627938151,0.864392519,1.213183522,10,0.690583928
116,micro,35.95173645,8.05328846,1.887674093,0.445192456,0.003865719,10,0.465554798
117,micro,35.95173645,8.05328846,1.387419343,1.076549292,0.680465341,10,0.637566425
118,micro,35.95173645,8.05328846,1.274787426,1.328933835,0.650085926,10,0.602580216
119,micro,35.95173645,8.05328846,0.142254353,0.020059109,0.083744645,10,0.196108079
120,micro,35.95173645,8.05328846,1.245696425,0.429113269,0.829027176,10,0.616828473
121,micro,35.95173645,8.05328846,0.750075459,1.971235752,1.072440028,10,0.592921016
122,micro,35.95173645,8.05328846,0.117194891,0.890554786,0.816310167,10,0.313020131
123,micro,35.95173645,8.05328846,0.554143906,0.754770041,1.825365782,10,0.913501245
124,micro,35.95173645,8.05328846,1.525296211,0.602524638,0.929304481,10,0.729219085
125,micro,35.95173645,8.05328846,0.322458029,0.988147616,1.227182269,10,0.544657225
126,micro,35.95173645,8.05328846,0.656536222,0.930773258,1.8486166,10,0.933190779
127,micro,35.95173645,8.05328846,0.673846304,0.892322183,1.869245529,10,1.011072973
128,micro,35.95173645,8.05328846,0.791307807,0.876928568,1.971150756,10,1.125529912
129,micro,35.95173645,8.05328846,1.174636602,0.819837689,2,10,1.197556041
130,micro,35.95173645,8.05328846,1.18093729,0.844358683,2,10,1.199188754
131,micro,35.95173645,8.05328846,1.181648016,0.842051148,2,10,1.189963108
132,micro,35.95173645,8.05328846,1.166980028,0.816900671,2,10,1.255805649
133,micro,35.95173645,8.05328846,1.180827141,0.802200913,2,10,1.244865074
134,micro,35.95173645,8.05328846,1.180026531,0.7619223,2,10,1.216751388
135,micro,35.95173645,8.05328846,1.182931781,0.773078799,2,10,1.228998734
136,micro,35.95173645,8.05328846,1.180604339,0.758770168,2,10,1.197047155
137,micro,35.95173645,8.05328846,1.208319783,0.82738483,2,10,1.231094016
138,micro,35.95173645,8.05328846,1.221934438,0.837520957,2,10,1.238209928
139,micro,35.95173645,8.05328846,1.243996382,0.854488313,2,10,1.200563629
140,micro,35.95173645,8.05328846,1.203968287,0.803718925,2,10,1.226477426
141,micro,35.95173645,8.05328846,1.191792369,0.800219178,2,10,1.238305334
142,micro,35.95173645,8.05328846,1.180079341,0.793462694,2,10,1.245953223
143,micro,35.95173645,8.05328846,1.198233843,0.776874244,2,10,1.237495662
144,micro,35.95173645,8.05328846,1.19856286,0.769333184,2,10,1.227333938
145,micro,35.95173645,8.05328846,1.196920276,0.769140124,2,10,1.217822908
146,micro,35.95173645,8.05328846,1.197858572,0.775967062,2,10,1.213446267
147,micro,35.95173645,8.05328846,1.19643259,0.780589223,2,10,1.203181346
148,micro,35.95173645,8.05328846,1.19801867,0.793137968,2,10,1.207136488
149,micro,35.95173645,8.05328846,1.1944139,0.79466325,2,10,1.199471444
150,micro,35.95173645,8.05328846,1.192783117,0.800033867,2,10,1.235728838
151,micro,35.95173645,8.05328846,1.209850669,0.834355175,2,10,1.263969546
152,micro,35.95173645,8.05328846,1.228643537,0.840720296,2,10,1.215713196
153,micro,35.95173645,8.05328846,1.219532013,0.831597447,2,10,1.203985576
154,micro,35.95173645,8.05328846,1.203278422,0.81826061,2,10,1.218029392
155,micro,35.95173645,8.05328846,1.200579762,0.81379962,2,10,1.260025531
156,micro,35.95173645,8.05328846,1.211935639,0.823367536,2,10,1.240411734
157,micro,35.95173645,8.05328846,1.215693712,0.829829395,2,10,1.25719936
158,micro,35.95173645,8.05328846,1.226289988,0.845034182,2,10,1.236083256
159,micro,35.95173645,8.05328846,1.241977572,0.84376502,2,10,1.233038231
160,micro,35.95173645,8.05328846,1.229603291,0.852432311,2,10,1.244422025
161,micro,35.95173645,8.05328846,1.253844023,0.852975011,2,10,1.247886811
162,micro,35.95173645,8.05328846,1.270961761,0.860608757,2,10,1.194417441
163,micro,35.95173645,8.05328846,1.226451874,0.843706489,2,10,1.260847356
164,micro,35.95173645,8.05328846,1.238309026,0.853448391,2,10,1.237810886
165,micro,35.95173645,8.05328846,1.242129207,0.855076492,2,10,1.222606394
166,micro,35.95173645,8.05328846,1.230820537,0.856706858,2,10,1.26797782
167,micro,35.95173645,8.05328846,1.243872404,0.871623218,2,10,1.242674479
168,micro,35.95173645,8.05328846,1.213786364,0.918985546,2,10,1.271847791
169,micro,35.95173645,8.05328846,1.231034994,0.940397084,2,10,1.196937575
170,micro,35.95173645,8.05328846,1.237101436,0.885411501,2,10,1.205820046
171,micro,35.95173645,8.05328846,1.230805874,0.873801708,2,10,1.206025559
172,micro,35.95173645,8.05328846,1.224340796,0.866194069,2,10,1.232592892
173,micro,35.95173645,8.05328846,1.226402879,0.863911808,2,10,1.215831555
174,micro,35.95173645,8.05328846,1.221314907,0.862508774,2,10,1.229923602
175,micro,35.95173645,8.05328846,1.22151947,0.861712813,2,10,1.221275685
176,micro,35.95173645,8.05328846,1.220867157,0.858088553,2,10,1.216655546
177,micro,35.95173645,8.05328846,1.174295187,0.887254059,2,10,1.197652689
178,micro,35.95173645,8.05328846,1.243207097,0.844289839,2,10,1.241641727
179,micro,35.95173645,8.05328846,1.250284076,0.843169808,2,10,1.251035762
180,micro,35.95173645,8.05328846,1.263841629,0.842345953,2,10,1.205720843
181,micro,35.95173645,8.05328846,1.23959887,0.843924284,2,10,1.235856994
182,micro,35.95173645,8.05328846,1.188990474,0.86302489,2,10,1.191128674
183,micro,35.95173645,8.05328846,1.246617556,0.839397848,2,10,1.269858428
184,micro,35.95173645,8.05328846,1.278450489,0.836575985,2,10,1.259298688
185,micro,35.95173645,8.05328846,1.303153634,0.834421515,2,10,1.261936125
186,micro,35.95173645,8.05328846,1.334320426,0.832358539,2,10,1.226013138
187,micro,35.95173645,8.05328846,1.31485486,0.833409488,2,10,1.236698987
188,micro,35.95173645,8.05328846,0.923787713,0.914072394,1.000062346,10,0.649251466
