Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,26.064329147338867,7.0,1.0,1.0,1.0,10,0.17396608761415544
2,micro,26.43602752685547,7.0,1.0,1.0,1.0,10,0.1442831729917539
3,micro,28.11568832397461,7.0,1.0,1.0,1.0,10,0.13060866003620278
4,bench,39.142845153808594,7.0,1.0,1.0,1.0,200,3.510121212824915
5,bench,40.58387756347656,7.0,1.0,1.0,1.0,200,3.448718501963732
6,bench,43.06893539428711,7.0,1.0,1.0,1.0,200,3.4987243953521685
7,bench,59.99872589111328,7.0,1.0,1.0,1.0,200,3.4830978186094717
8,bench,59.99579620361328,7.0,1.0,1.0,1.0,200,3.573147853892108
9,bench,59.99650192260742,7.0,1.0,1.0,1.0,200,3.478377004217973
10,bench,20.0,7.0,1.0,1.0,1.0,200,3.596412111996955
11,bench,20.00290298461914,7.0,1.0,1.0,1.0,200,3.5257968345988795
12,bench,20.000120162963867,7.0,1.0,1.0,1.0,200,3.5076367842635197
13,bench,46.864437103271484,7.0,1.0,1.0,1.0,200,3.4779734495423797
14,bench,20.0,7.0,1.0,1.0,1.0,200,3.481557073807396
15,bench,20.002185821533203,7.0,1.0,1.0,1.0,200,3.445183905720749
16,bench,59.996009826660156,7.0,1.0,1.0,1.0,200,3.4269024290290875
17,bench,27.84950828552246,7.0,1.0,1.0,1.0,200,3.452437076443792
18,micro,27.677053451538086,7.0,1.0,1.0,1.0,10,0.1375920176059262
19,micro,20.0,7.0,1.0,1.0,1.0,10,0.1854956499558916
20,micro,59.888065338134766,7.0,1.0,1.0,1.0,10,0.1456642890863064
21,micro,54.98759841918945,7.0,1.0,1.0,1.0,10,0.1346103567888797
22,micro,39.205570220947266,7.0,1.0,1.0,1.0,10,0.1512391122387184
23,bench,33.822364807128906,7.0,1.0,1.0,1.0,200,5.086122757291917
24,micro,33.85611343383789,7.0,1.0,1.0,1.0,10,0.15859888262527636
25,bench,33.06708526611328,7.0,1.0,1.0,1.0,200,4.0667496213371335
26,bench,33.76534652709961,7.0,1.0,1.0,1.0,200,4.9103742798193055
27,micro,33.822364807128906,6.995929718017578,1.0,1.0,1.0,10,0.18274834568593568
28,micro,33.822364807128906,8.419463157653809,1.0,1.0,1.0,10,0.21349706053228001
29,micro,33.822364807128906,8.330326080322266,1.0,1.0,1.0,10,0.17738025523849682
30,bench,33.822364807128906,9.077847480773926,1.0,1.0,1.0,200,4.148360931676885
31,bench,33.822364807128906,9.2549409866333,1.0,1.0,1.0,200,3.8008113847371807
32,bench,33.822364807128906,9.484091758728027,1.0,1.0,1.0,200,3.6244097612265844
