Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,30.355995178222656,7.0,1.0,1.0,1.0,10,0.13748436641640185
2,micro,35.89906692504883,7.0,1.0,1.0,1.0,10,0.21646816969867314
3,micro,32.120819091796875,7.0,1.0,1.0,1.0,10,0.1507551739664513
4,micro,25.959571838378906,7.0,1.0,1.0,1.0,10,0.14320939484329617
5,micro,35.790287017822266,7.0,1.0,1.0,1.0,10,0.2299412466530589
6,micro,33.22136688232422,7.0,1.0,1.0,1.0,10,0.19601545226448797
7,micro,53.80851364135742,7.0,1.0,1.0,1.0,10,0.17687606020076596
8,micro,27.315156936645508,7.0,1.0,1.0,1.0,10,0.16371901188099672
9,micro,54.07185745239258,7.0,1.0,1.0,1.0,10,0.1538224997716383
10,micro,48.81403350830078,7.0,1.0,1.0,1.0,10,0.12214477550132934
11,micro,39.48789978027344,7.0,1.0,1.0,1.0,10,0.17014019096041985
12,micro,31.953489303588867,7.0,1.0,1.0,1.0,10,0.15830883205245153
13,micro,27.036659240722656,7.0,1.0,1.0,1.0,10,0.17044258648913121
14,micro,42.99843978881836,7.0,1.0,1.0,1.0,10,0.15539631997177944
15,micro,35.165626525878906,7.0,1.0,1.0,1.0,10,0.20437670900113633
16,micro,35.5849609375,7.0,1.0,1.0,1.0,10,0.22625550742182127
17,micro,35.64038848876953,7.0,1.0,1.0,1.0,10,0.2245869656512695
18,micro,35.649131774902344,7.0,1.0,1.0,1.0,10,0.20763520014091175
19,micro,35.740299224853516,7.0,1.0,1.0,1.0,10,0.2371999739153247
20,micro,35.79195785522461,7.0,1.0,1.0,1.0,10,0.21742500667424092
21,micro,35.728336334228516,7.0,1.0,1.0,1.0,10,0.21665036512297947
22,micro,35.73775863647461,7.0,1.0,1.0,1.0,10,0.2524917860289455
23,micro,35.837791442871094,7.0,1.0,1.0,1.0,10,0.2357329572987097
24,micro,35.9666748046875,7.0,1.0,1.0,1.0,10,0.25043582063992315
25,micro,36.453765869140625,7.0,1.0,1.0,1.0,10,0.22542401571522158
26,micro,36.17787551879883,7.0,1.0,1.0,1.0,10,0.2140087460560444
27,micro,36.07136535644531,7.0,1.0,1.0,1.0,10,0.24151962899187002
28,micro,36.09392166137695,7.0,1.0,1.0,1.0,10,0.24645576422725698
29,micro,36.12743377685547,7.0,1.0,1.0,1.0,10,0.24233957806602205
30,micro,36.14508819580078,7.0,1.0,1.0,1.0,10,0.21912480753353583
31,micro,36.10422134399414,7.0,1.0,1.0,1.0,10,0.2219260295647383
32,micro,36.08510971069336,7.0,1.0,1.0,1.0,10,0.22542972359387028
33,micro,36.07301330566406,7.0,1.0,1.0,1.0,10,0.21198921207586507
34,micro,35.73775863647461,8.659732818603516,1.0,1.0,1.0,10,0.2812126420530598
35,micro,35.73775863647461,4.667496681213379,1.0,1.0,1.0,10,0.14940896413522525
36,micro,35.73775863647461,3.386558771133423,1.0,1.0,1.0,10,0.1542846901541414
37,micro,35.73775863647461,4.4182448387146,1.0,1.0,1.0,10,0.14906380439629408
38,micro,35.73775863647461,8.401681900024414,1.0,1.0,1.0,10,0.48653068456039456
39,micro,35.73775863647461,6.5280303955078125,1.0,1.0,1.0,10,0.1885253693095346
40,micro,35.73775863647461,4.836602210998535,1.0,1.0,1.0,10,0.1925553242523392
41,micro,35.73775863647461,7.418703556060791,1.0,1.0,1.0,10,0.3733503910248436
42,micro,35.73775863647461,5.4719743728637695,1.0,1.0,1.0,10,0.2631795586607647
43,micro,35.73775863647461,6.895895004272461,1.0,1.0,1.0,10,0.18096078399118373
44,micro,35.73775863647461,6.238147735595703,1.0,1.0,1.0,10,0.18695976927750407
45,micro,35.73775863647461,9.17493724822998,1.0,1.0,1.0,10,0.13247416123628686
46,micro,35.73775863647461,8.955677032470703,1.0,1.0,1.0,10,0.21076519471444521
47,micro,35.73775863647461,6.83936071395874,1.0,1.0,1.0,10,0.20273166560004677
48,micro,35.73775863647461,9.439461708068848,1.0,1.0,1.0,10,0.14361052092363932
49,micro,35.73775863647461,8.327457427978516,1.0,1.0,1.0,10,0.578963123468813
50,micro,35.73775863647461,8.12505054473877,1.0,1.0,1.0,10,0.6356062738402432
51,micro,35.73775863647461,8.005029678344727,1.0,1.0,1.0,10,0.6282214274461397
52,micro,35.73775863647461,8.014836311340332,1.0,1.0,1.0,10,0.6420968719271332
53,micro,35.73775863647461,8.01445198059082,1.0,1.0,1.0,10,0.6348450457142815
54,micro,35.73775863647461,8.015793800354004,1.0,1.0,1.0,10,0.6266836157389993
55,micro,35.73775863647461,8.017986297607422,1.0,1.0,1.0,10,0.6713165534401369
56,micro,35.73775863647461,8.01372241973877,1.0,1.0,1.0,10,0.6428431567010792
57,micro,35.73775863647461,8.014181137084961,1.0,1.0,1.0,10,0.6364144394843113
58,micro,35.73775863647461,8.017986297607422,1.0796656608581543,1.5538814067840576,1.8000470399856567,10,0.9689950666058846
59,micro,35.73775863647461,8.017986297607422,0.8193033933639526,0.6340782642364502,1.9626625776290894,10,1.0529688443367429
60,micro,35.73775863647461,8.017986297607422,0.17182695865631104,0.11847054958343506,0.3254885673522949,10,0.1925109148850155
61,micro,35.73775863647461,8.017986297607422,1.0691179037094116,0.7044099569320679,0.25479328632354736,10,0.4693446907169013
62,micro,35.73775863647461,8.017986297607422,1.559626817703247,1.7944053411483765,1.8905786275863647,10,1.0216010160522135
63,micro,35.73775863647461,8.017986297607422,1.4556127786636353,0.35252809524536133,1.947518229484558,10,1.1770619272502494
64,micro,35.73775863647461,8.017986297607422,1.8826743364334106,1.4195598363876343,0.9897996187210083,10,0.7290479310844878
65,micro,35.73775863647461,8.017986297607422,0.17482948303222656,1.3014795780181885,0.05629849433898926,10,0.298545645607158
66,micro,35.73775863647461,8.017986297607422,0.5583555698394775,1.3695743083953857,0.7733148336410522,10,0.4919882308518092
67,micro,35.73775863647461,8.017986297607422,0.16142535209655762,0.09317958354949951,1.5028836727142334,10,0.34327229511819196
68,micro,35.73775863647461,8.017986297607422,0.7883611917495728,1.534920573234558,1.62577223777771,10,0.8342844105609548
69,micro,35.73775863647461,8.017986297607422,0.6600135564804077,0.9528248310089111,1.3589853048324585,10,0.7206850845595298
70,micro,35.73775863647461,8.017986297607422,0.2869548797607422,0.8475643396377563,0.7025631666183472,10,0.36523055438164703
71,micro,35.73775863647461,8.017986297607422,0.07087194919586182,0.23770678043365479,1.6722170114517212,10,0.3534584750001429
72,micro,35.73775863647461,8.017986297607422,1.0866461992263794,1.1932255029678345,1.5522059202194214,10,0.8560040616074239
73,micro,35.73775863647461,8.017986297607422,1.3639894723892212,0.0,2.0,10,0.4157840918248388
74,micro,35.73775863647461,8.017986297607422,1.7256437540054321,0.5997354984283447,2.0,10,1.2775312234877045
75,micro,35.73775863647461,8.017986297607422,1.5040524005889893,0.5564317107200623,2.0,10,1.2116784537719019
76,micro,35.73775863647461,8.017986297607422,1.81748366355896,0.5237398147583008,2.0,10,1.2834481927329524
77,micro,35.73775863647461,8.017986297607422,1.8792808055877686,0.5102313160896301,2.0,10,1.2620870075891404
78,micro,35.73775863647461,8.017986297607422,1.7673654556274414,0.5256727337837219,2.0,10,1.257068986308599
79,micro,35.73775863647461,8.017986297607422,1.7428061962127686,0.524045467376709,2.0,10,1.247346684362451
80,micro,35.73775863647461,8.017986297607422,1.725775122642517,0.5267176628112793,2.0,10,1.2373314865437883
81,pilot,35.73775863647461,8.017986297607422,1.81748366355896,0.5237398147583008,2.0,2000,21.105075738485997
