Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,45.67497253,7,1,1,1,10,0.114527694
2,micro,47.04494476,7,1,1,1,10,0.174696106
3,micro,39.66451263,7,1,1,1,10,0.130210397
4,micro,31.17716026,7,1,1,1,10,0.121318748
5,micro,51.38682175,7,1,1,1,10,0.184219013
6,micro,52.50227737,7,1,1,1,10,0.116537544
7,micro,23.02709579,7,1,1,1,10,0.156108551
8,micro,33.92750168,7,1,1,1,10,0.172691308
9,micro,57.13121033,7,1,1,1,10,0.179308474
10,micro,20.51916504,7,1,1,1,10,0.144476637
11,micro,33.1574173,7,1,1,1,10,0.167898456
12,micro,38.18535614,7,1,1,1,10,0.201330247
13,micro,56.3033371,7,1,1,1,10,0.14367411
14,micro,47.70228577,7,1,1,1,10,0.174356519
15,micro,48.12795258,7,1,1,1,10,0.165141007
16,micro,38.05483246,7,1,1,1,10,0.163503945
17,micro,38.21326447,7,1,1,1,10,0.197371425
18,micro,38.17777634,7,1,1,1,10,0.169036043
19,micro,38.29801559,7,1,1,1,10,0.133240236
20,micro,38.19989395,7,1,1,1,10,0.162616752
21,micro,38.20492172,7,1,1,1,10,0.138406196
22,micro,51.38682175,7,1,1,1,10,0.156548946
23,micro,38.14394379,7,1,1,1,10,0.172127307
24,micro,57.13121796,7,1,1,1,10,0.15838192
25,micro,38.14517975,7,1,1,1,10,0.142328947
26,micro,47.39645004,7,1,1,1,10,0.175349864
27,micro,47.39805222,7,1,1,1,10,0.171394801
28,micro,47.40124893,7,1,1,1,10,0.158727837
29,micro,33.65878296,7,1,1,1,10,0.17790154
30,micro,33.65721893,7,1,1,1,10,0.12911544
31,micro,47.44167328,7,1,1,1,10,0.128825318
32,micro,51.13624954,7,1,1,1,10,0.159896204
33,micro,37.78694916,7,1,1,1,10,0.175761346
34,micro,37.6631546,7,1,1,1,10,0.188583239
35,micro,37.5227356,7,1,1,1,10,0.1809191
36,micro,37.48957825,7,1,1,1,10,0.181975352
37,micro,37.46602631,7,1,1,1,10,0.172982525
38,micro,37.51602554,7,1,1,1,10,0.140658326
39,micro,37.66437912,7,1,1,1,10,0.174694656
40,micro,37.66862488,7,1,1,1,10,0.154200105
41,micro,37.65743637,7,1,1,1,10,0.137449942
42,micro,57.5287323,7,1,1,1,10,0.168487601
43,micro,57.58264542,7,1,1,1,10,0.150850012
44,micro,37.68795776,7,1,1,1,10,0.172448064
45,micro,37.68482971,7,1,1,1,10,0.150403477
46,micro,50.97867584,7,1,1,1,10,0.135393394
47,micro,37.79249191,7,1,1,1,10,0.138566729
48,micro,37.15147781,7,1,1,1,10,0.172361796
49,micro,36.97993088,7,1,1,1,10,0.182621755
50,micro,36.82914352,7,1,1,1,10,0.191368536
51,micro,36.72603607,7,1,1,1,10,0.22156517
52,micro,36.56715012,7,1,1,1,10,0.233681381
53,micro,36.42847443,7,1,1,1,10,0.209815456
54,micro,36.42047882,7,1,1,1,10,0.193208256
55,micro,36.47605133,7,1,1,1,10,0.207084006
56,micro,36.56715012,9.093582153,1,1,1,10,0.188507988
57,micro,36.56715012,3.489929914,1,1,1,10,0.149631366
58,micro,36.56715012,4.597799778,1,1,1,10,0.124759908
59,micro,36.56715012,3.957522392,1,1,1,10,0.1627905
60,micro,36.56715012,5.993382454,1,1,1,10,0.1861959
61,micro,36.56715012,7.701986313,1,1,1,10,0.447039563
62,micro,36.56715012,4.429456711,1,1,1,10,0.189930682
63,micro,36.56715012,3.646883965,1,1,1,10,0.172626204
64,micro,36.56715012,8.97837162,1,1,1,10,0.173332533
65,micro,36.56715012,7.04060936,1,1,1,10,0.235099335
66,micro,36.56715012,5.572908401,1,1,1,10,0.220784325
67,micro,36.56715012,3.453362226,1,1,1,10,0.179800291
68,micro,36.56715012,6.904886723,1,1,1,10,0.228856695
