Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,53.670982360839844,7.0,1.0,1.0,1.0,10,0.10255308339446992
2,micro,44.4266357421875,7.0,1.0,1.0,1.0,10,0.1441598841160489
3,micro,33.70794677734375,7.0,1.0,1.0,1.0,10,0.13659267990059756
4,bench,33.73663330078125,7.0,1.0,1.0,1.0,200,4.824033701781533
5,bench,52.672584533691406,7.0,1.0,1.0,1.0,200,3.4677578748174844
6,bench,54.02020263671875,7.0,1.0,1.0,1.0,200,3.526123404262083
7,bench,34.845367431640625,7.0,1.0,1.0,1.0,200,7.260778277316686
8,micro,34.84535598754883,7.0,1.0,1.0,1.0,10,0.18967470048595259
9,bench,34.936683654785156,7.0,1.0,1.0,1.0,200,7.481175803795986
10,bench,35.70710372924805,7.0,1.0,1.0,1.0,200,8.877704049753163
11,bench,37.11809539794922,7.0,1.0,1.0,1.0,200,6.050886426651632
12,bench,35.812015533447266,7.0,1.0,1.0,1.0,200,9.051096072472573
13,bench,35.865962982177734,7.0,1.0,1.0,1.0,200,8.940835328663633
14,bench,35.85326385498047,7.0,1.0,1.0,1.0,200,8.996566147212663
15,bench,35.849632263183594,7.0,1.0,1.0,1.0,200,8.891664938216604
16,bench,35.82807922363281,7.0,1.0,1.0,1.0,200,8.953078010303656
17,bench,35.85118865966797,7.0,1.0,1.0,1.0,200,9.005011844191612
18,micro,36.07246398925781,7.0,1.0,1.0,1.0,10,0.28373690280176195
19,bench,35.86030197143555,7.0,1.0,1.0,1.0,200,9.155099300379144
20,micro,35.86030197143555,5.826181411743164,1.0,1.0,1.0,10,0.19894373636797705
21,micro,35.86030197143555,7.541684150695801,1.0,1.0,1.0,10,0.46567755809154276
22,micro,35.86030197143555,6.055014133453369,1.0,1.0,1.0,10,0.1898013979167363
23,bench,35.86030197143555,3.6497578620910645,1.0,1.0,1.0,200,3.5043071466294675
24,bench,35.86030197143555,4.995247840881348,1.0,1.0,1.0,200,6.069411546545469
