Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,51.14879608154297,7.0,1.0,1.0,1.0,10,0.14724012945764453
2,micro,49.331207275390625,7.0,1.0,1.0,1.0,10,0.16172084414161586
3,micro,50.79485321044922,7.0,1.0,1.0,1.0,10,0.16999026191194397
4,micro,53.08241653442383,7.0,1.0,1.0,1.0,10,0.1555414931013881
5,micro,58.39314270019531,7.0,1.0,1.0,1.0,10,0.16542127088337336
6,micro,44.757041931152344,7.0,1.0,1.0,1.0,10,0.13163831235176365
7,micro,43.167701721191406,7.0,1.0,1.0,1.0,10,0.1431085331232305
8,micro,56.32392501831055,7.0,1.0,1.0,1.0,10,0.18912182490353935
9,micro,58.915184020996094,7.0,1.0,1.0,1.0,10,0.1820011296962211
10,micro,58.387325286865234,7.0,1.0,1.0,1.0,10,0.1184997011405293
11,micro,57.4605827331543,7.0,1.0,1.0,1.0,10,0.15011292553592495
12,micro,28.836002349853516,7.0,1.0,1.0,1.0,10,0.15446126192890314
13,micro,43.06178283691406,7.0,1.0,1.0,1.0,10,0.14207626495101458
14,micro,20.59314727783203,7.0,1.0,1.0,1.0,10,0.14792136185215396
15,micro,57.60420227050781,7.0,1.0,1.0,1.0,10,0.14861025272267614
16,bench,21.438522338867188,7.0,1.0,1.0,1.0,200,3.5394492119177676
17,bench,31.815513610839844,7.0,1.0,1.0,1.0,200,3.5357383075100435
18,bench,22.112533569335938,7.0,1.0,1.0,1.0,200,3.4453846180837684
