Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,31.330547332763672,7.0,1.0,1.0,1.0,10,0.13833241313575528
2,micro,58.59922790527344,7.0,1.0,1.0,1.0,10,0.12522805444522808
3,micro,24.3804931640625,7.0,1.0,1.0,1.0,10,0.16037428614179433
4,micro,20.496274948120117,7.0,1.0,1.0,1.0,10,0.1294423107801559
5,micro,34.22856521606445,7.0,1.0,1.0,1.0,10,0.19091108927363243
6,micro,39.78297424316406,7.0,1.0,1.0,1.0,10,0.17732243913892776
7,micro,52.2026481628418,7.0,1.0,1.0,1.0,10,0.1534374918387901
8,micro,31.938411712646484,7.0,1.0,1.0,1.0,10,0.14038849809043802
9,micro,59.447601318359375,7.0,1.0,1.0,1.0,10,0.13381874237642155
10,micro,28.26742935180664,7.0,1.0,1.0,1.0,10,0.17994868687883261
11,micro,34.715110778808594,7.0,1.0,1.0,1.0,10,0.19024087351432384
12,micro,34.45539093017578,7.0,1.0,1.0,1.0,10,0.18456171325312729
13,micro,34.70784378051758,7.0,1.0,1.0,1.0,10,0.16583641702284735
14,micro,33.92550277709961,7.0,1.0,1.0,1.0,10,0.15214113288707726
15,micro,34.38880920410156,7.0,1.0,1.0,1.0,10,0.19780853871995543
16,micro,34.37675094604492,7.0,1.0,1.0,1.0,10,0.1986651661474742
17,micro,34.3673210144043,7.0,1.0,1.0,1.0,10,0.20511587129201414
18,micro,34.35552978515625,7.0,1.0,1.0,1.0,10,0.16492803993489352
19,micro,34.41978454589844,7.0,1.0,1.0,1.0,10,0.19338591658198442
20,micro,34.41936111450195,7.0,1.0,1.0,1.0,10,0.20256751891959363
21,micro,34.42194366455078,7.0,1.0,1.0,1.0,10,0.18293029483068823
22,micro,34.41937255859375,7.0,1.0,1.0,1.0,10,0.21025512434964844
23,micro,34.42365264892578,7.0,1.0,1.0,1.0,10,0.20477197856672064
24,micro,34.426822662353516,7.0,1.0,1.0,1.0,10,0.1633645737481249
25,micro,34.420692443847656,7.0,1.0,1.0,1.0,10,0.1864882371267218
26,micro,34.4200325012207,7.0,1.0,1.0,1.0,10,0.22850428517604948
27,micro,34.424686431884766,7.0,1.0,1.0,1.0,10,0.1791842069506843
28,micro,34.4226188659668,7.0,1.0,1.0,1.0,10,0.19178763064716098
29,micro,34.42203903198242,7.0,1.0,1.0,1.0,10,0.18888747237195072
30,micro,34.421356201171875,7.0,1.0,1.0,1.0,10,0.17804182153859954
31,micro,34.42087936401367,7.0,1.0,1.0,1.0,10,0.2073553555873543
32,micro,34.42130661010742,7.0,1.0,1.0,1.0,10,0.1900648726565248
33,micro,34.42072296142578,7.0,1.0,1.0,1.0,10,0.20571854494031183
34,micro,34.42108917236328,7.0,1.0,1.0,1.0,10,0.19025948834242143
35,micro,34.420597076416016,7.0,1.0,1.0,1.0,10,0.19228450365497668
36,micro,34.4203987121582,7.0,1.0,1.0,1.0,10,0.23229891167159472
37,micro,34.424110412597656,7.0,1.0,1.0,1.0,10,0.16559748817414738
38,micro,34.421165466308594,7.0,1.0,1.0,1.0,10,0.18804253526673342
