Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,29.84737205505371,7.0,1.0,1.0,1.0,10,0.16623581658434297
2,micro,31.90176010131836,7.0,1.0,1.0,1.0,10,0.16505137442250561
3,micro,38.68489074707031,7.0,1.0,1.0,1.0,10,0.17534531195000974
4,micro,31.98923110961914,7.0,1.0,1.0,1.0,10,0.1578704636631172
5,micro,34.21356201171875,7.0,1.0,1.0,1.0,10,0.2118974125818389
6,micro,46.13247299194336,7.0,1.0,1.0,1.0,10,0.14633003210339368
7,micro,25.558740615844727,7.0,1.0,1.0,1.0,10,0.12165913787628505
8,micro,34.13644027709961,7.0,1.0,1.0,1.0,10,0.16593891585270304
9,micro,34.2288818359375,7.0,1.0,1.0,1.0,10,0.18458833201714558
10,micro,34.20103073120117,7.0,1.0,1.0,1.0,10,0.19251431305633102
11,micro,34.21302032470703,7.0,1.0,1.0,1.0,10,0.2001297595998059
12,micro,34.2126350402832,7.0,1.0,1.0,1.0,10,0.18662651483088902
13,micro,34.21356201171875,8.36899185180664,1.0,1.0,1.0,10,0.23171753656574473
14,micro,34.21356201171875,4.413395404815674,1.0,1.0,1.0,10,0.1858226387812291
15,micro,34.21356201171875,4.384449005126953,1.0,1.0,1.0,10,0.11267939602617719
16,micro,34.21356201171875,9.408723831176758,1.0,1.0,1.0,10,0.16375164840418824
17,micro,34.21356201171875,6.38441801071167,1.0,1.0,1.0,10,0.1727154371587462
18,micro,34.21356201171875,6.303899765014648,1.0,1.0,1.0,10,0.13335843496432082
19,micro,34.21356201171875,3.0858311653137207,1.0,1.0,1.0,10,0.1989759021829149
20,micro,34.21356201171875,8.361748695373535,1.0,1.0,1.0,10,0.2295835292040246
21,micro,34.21356201171875,8.371552467346191,1.0,1.0,1.0,10,0.21202439713274468
22,micro,34.21356201171875,8.353924751281738,1.0,1.0,1.0,10,0.2394773575230651
23,micro,34.21356201171875,8.346505165100098,1.0,1.0,1.0,10,0.24703393398576964
24,micro,34.21356201171875,8.3378324508667,1.0,1.0,1.0,10,0.2606820795124447
25,micro,34.21356201171875,8.3378324508667,0.5909427404403687,1.459538459777832,0.9356833696365356,10,0.22649074773609895
26,micro,34.21356201171875,8.3378324508667,1.71455979347229,0.44945085048675537,0.4768836498260498,10,0.21489508409889396
27,micro,34.21356201171875,8.3378324508667,1.342271089553833,1.4459493160247803,0.24656164646148682,10,0.21430322437432736
28,micro,34.21356201171875,8.3378324508667,1.1612695455551147,1.5689637660980225,0.4345959424972534,10,0.20887935238102415
29,micro,34.21356201171875,8.3378324508667,1.096861481666565,0.01679837703704834,1.8309217691421509,10,0.3338127359602828
30,micro,34.21356201171875,8.3378324508667,0.9918159246444702,0.22299957275390625,0.5625022649765015,10,0.19340659830864337
31,micro,34.21356201171875,8.3378324508667,0.3506767749786377,1.0739437341690063,1.1791795492172241,10,0.22236626331266487
32,micro,34.21356201171875,8.3378324508667,1.307185173034668,0.0,1.9989157915115356,10,0.2880277065838995
33,micro,34.21356201171875,8.3378324508667,0.9435760974884033,0.0,1.7439159154891968,10,0.24260502939387837
34,micro,34.21356201171875,8.3378324508667,1.1540961265563965,0.02102077193558216,1.8684682846069336,10,0.3348584309258678
35,micro,34.21356201171875,8.3378324508667,1.1302772760391235,0.0,1.9485207796096802,10,0.27549716375532135
36,micro,34.21356201171875,8.3378324508667,1.2177621126174927,0.03178328275680542,1.8388594388961792,10,0.31801749163133913
37,pilot,34.21356201171875,8.3378324508667,1.1540961265563965,0.02102077193558216,1.8684682846069336,2000,8.242624899622864
