Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,46.54949951,7,1,1,1,10,0.16067816
2,micro,31.11194229,7,1,1,1,10,0.129078154
3,micro,30.0657959,7,1,1,1,10,0.13552775
4,micro,57.81594086,7,1,1,1,10,0.163330481
5,micro,28.79417229,7,1,1,1,10,0.145401146
6,micro,54.18552017,7,1,1,1,10,0.109277016
7,micro,49.47744751,7,1,1,1,10,0.133369817
8,micro,49.0327301,7,1,1,1,10,0.139602761
9,micro,44.88363647,7,1,1,1,10,0.160628527
10,micro,21.13344383,7,1,1,1,10,0.157495503
11,micro,27.69060135,7,1,1,1,10,0.148867747
12,micro,46.01958466,7,1,1,1,10,0.135393527
13,micro,20.1273365,7,1,1,1,10,0.12236569
14,micro,55.83749771,7,1,1,1,10,0.13365619
15,micro,32.70616913,7,1,1,1,10,0.119597058
16,micro,45.5473938,7,1,1,1,10,0.165634326
17,micro,44.2380867,7,1,1,1,10,0.180888826
18,micro,48.4050827,7,1,1,1,10,0.166741446
19,micro,50.00581741,7,1,1,1,10,0.15514714
20,micro,50.27210236,7,1,1,1,10,0.143719119
21,micro,41.96572876,7,1,1,1,10,0.134816927
22,micro,32.80267334,7,1,1,1,10,0.170828217
23,micro,24.13101196,7,1,1,1,10,0.136308174
24,micro,59.82404709,7,1,1,1,10,0.162905357
25,micro,59.34029007,7,1,1,1,10,0.135899333
26,micro,51.54082108,7,1,1,1,10,0.115064231
27,micro,46.61075211,7,1,1,1,10,0.146765943
28,micro,38.02311707,7,1,1,1,10,0.160099117
29,micro,25.01331329,7,1,1,1,10,0.104284512
30,micro,54.39426422,7,1,1,1,10,0.154952913
31,micro,21.52044296,7,1,1,1,10,0.142408685
32,micro,29.44755554,7,1,1,1,10,0.163249413
33,micro,20.06394005,7,1,1,1,10,0.149841296
34,micro,21.27511597,7,1,1,1,10,0.164233716
35,micro,52.03237915,7,1,1,1,10,0.152728029
36,micro,50.72278976,7,1,1,1,10,0.145183175
37,micro,45.66358948,7,1,1,1,10,0.153003785
38,micro,32.67229462,7,1,1,1,10,0.12400362
39,micro,24.58374786,7,1,1,1,10,0.129935566
40,micro,47.56653976,7,1,1,1,10,0.140782322
41,micro,30.42559814,7,1,1,1,10,0.13104473
42,micro,55.09166336,7,1,1,1,10,0.189084899
43,micro,44.92944336,7,1,1,1,10,0.149163598
44,micro,41.88096619,7,1,1,1,10,0.167762266
45,micro,29.81385803,7,1,1,1,10,0.13589707
46,micro,31.77520561,7,1,1,1,10,0.150679419
47,micro,56.76556396,7,1,1,1,10,0.132997185
48,micro,37.16518402,7,1,1,1,10,0.189904866
49,micro,34.68203354,7,1,1,1,10,0.171190086
50,micro,51.52022171,7,1,1,1,10,0.157324171
51,micro,37.16518402,8.015239715576172,1,1,1,10,0.306447652
52,micro,37.16518402,8.282796859741211,1,1,1,10,0.263727774
53,micro,37.16518402,3.176539421081543,1,1,1,10,0.161320792
54,micro,37.16518402,7.187511444091797,1,1,1,10,0.196482493
55,micro,37.16518402,8.701450348,1,1,1,10,0.192062731
56,micro,37.16518402,5.862545013427734,1,1,1,10,0.176965958
57,micro,37.16518402,6.2141008377075195,1,1,1,10,0.126888818
58,micro,37.16518402,5.138792037963867,1,1,1,10,0.1825530259767194
