Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,52.2260856628418,7.0,1.0,1.0,1.0,10,0.1369584352746452
2,micro,36.76518249511719,7.0,1.0,1.0,1.0,10,0.19566529458083975
3,micro,25.521484375,7.0,1.0,1.0,1.0,10,0.1311480027430228
4,micro,28.062694549560547,7.0,1.0,1.0,1.0,10,0.13934137957218748
5,micro,51.58456802368164,7.0,1.0,1.0,1.0,10,0.14496870724112018
6,micro,49.0047492980957,7.0,1.0,1.0,1.0,10,0.18507433041008037
7,micro,32.66040802001953,7.0,1.0,1.0,1.0,10,0.1513053873711157
8,micro,53.87555694580078,7.0,1.0,1.0,1.0,10,0.12092069859314747
9,micro,50.05408477783203,7.0,1.0,1.0,1.0,10,0.12955444100575036
10,micro,47.665679931640625,7.0,1.0,1.0,1.0,10,0.16611266804783176
11,micro,36.688514709472656,7.0,1.0,1.0,1.0,10,0.2056602170508229
12,micro,36.572696685791016,7.0,1.0,1.0,1.0,10,0.24839644591161908
13,micro,36.519290924072266,7.0,1.0,1.0,1.0,10,0.2379340533004084
14,micro,36.56626510620117,7.0,1.0,1.0,1.0,10,0.24305279608340263
15,micro,36.56268310546875,7.0,1.0,1.0,1.0,10,0.2050035435474061
16,micro,36.41475296020508,7.0,1.0,1.0,1.0,10,0.2201118607424678
17,micro,36.51398849487305,7.0,1.0,1.0,1.0,10,0.20194497629296618
18,micro,36.5094108581543,7.0,1.0,1.0,1.0,10,0.2270215125964087
19,micro,36.572696685791016,4.388400077819824,1.0,1.0,1.0,10,0.14656567040581978
20,micro,36.572696685791016,6.460233688354492,1.0,1.0,1.0,10,0.13382872280949762
21,micro,36.572696685791016,7.639223098754883,1.0,1.0,1.0,10,0.37867117471230705
22,micro,36.572696685791016,5.680176734924316,1.0,1.0,1.0,10,0.20095767664625247
23,micro,36.572696685791016,4.445468902587891,1.0,1.0,1.0,10,0.1474564739813726
24,micro,36.572696685791016,7.12026309967041,1.0,1.0,1.0,10,0.23810142673015608
25,micro,36.572696685791016,4.5372467041015625,1.0,1.0,1.0,10,0.1409250988295147
26,micro,36.572696685791016,8.035444259643555,1.0,1.0,1.0,10,0.5063218377401735
27,micro,36.572696685791016,7.016052722930908,1.0,1.0,1.0,10,0.24142858087135521
28,micro,36.572696685791016,5.060921669006348,1.0,1.0,1.0,10,0.19915099239751907
29,micro,36.572696685791016,8.37123966217041,1.0,1.0,1.0,10,0.3915902259820714
30,micro,36.572696685791016,8.015490531921387,1.0,1.0,1.0,10,0.5150942496009643
31,micro,36.572696685791016,8.014183044433594,1.0,1.0,1.0,10,0.52052615112335
32,micro,36.572696685791016,8.012787818908691,1.0,1.0,1.0,10,0.5200548886413406
33,micro,36.572696685791016,8.015624046325684,1.0,1.0,1.0,10,0.4948690036202993
34,micro,36.572696685791016,8.022361755371094,1.0,1.0,1.0,10,0.5089206858236731
35,micro,36.572696685791016,8.021753311157227,1.0,1.0,1.0,10,0.5378881217463641
36,micro,36.572696685791016,8.024995803833008,1.0,1.0,1.0,10,0.483117623497606
37,micro,36.572696685791016,8.026738166809082,1.86704421043396,1.0830128192901611,1.6024134159088135,10,0.75604308119783
38,micro,36.572696685791016,8.026738166809082,1.0175023078918457,0.8323280811309814,0.9519131183624268,10,0.5074792015975614
39,micro,36.572696685791016,8.026738166809082,0.3953765630722046,0.040487051010131836,0.44255971908569336,10,0.2196114085210371
40,micro,36.572696685791016,8.026738166809082,0.2113780975341797,1.8992666006088257,0.7200835943222046,10,0.26233433998874944
41,micro,36.572696685791016,8.026738166809082,1.1662017107009888,1.9585751295089722,1.5758484601974487,10,0.6787154257411983
42,micro,36.572696685791016,8.026738166809082,0.9280872344970703,1.7529540061950684,0.49501490592956543,10,0.3765315060947256
43,micro,36.572696685791016,8.026738166809082,0.9990746974945068,1.4921159744262695,0.31770336627960205,10,0.36763733998724285
44,micro,36.572696685791016,8.026738166809082,0.18550026416778564,0.16382956504821777,0.8771194219589233,10,0.23482877228016613
45,micro,36.572696685791016,8.026738166809082,0.7120440006256104,1.3372031450271606,1.557429552078247,10,0.6265304119346765
46,micro,36.572696685791016,8.026738166809082,1.5133655071258545,1.117527961730957,0.60808265209198,10,0.4818915153524958
47,micro,36.572696685791016,8.026738166809082,1.6369128227233887,0.0,1.861594796180725,10,0.37565323209048673
48,micro,36.572696685791016,8.026738166809082,1.8097208738327026,1.5427931547164917,1.9149248600006104,10,0.9237006605095563
49,micro,36.572696685791016,8.026738166809082,2.0,1.723140835762024,2.0,10,0.9219159332987064
50,micro,36.572696685791016,8.026738166809082,1.939666986465454,1.6091299057006836,2.0,10,0.9218841074856726
51,micro,36.572696685791016,8.026738166809082,1.849692702293396,1.5834654569625854,2.0,10,0.9197464645466755
52,micro,36.572696685791016,8.026738166809082,2.0,1.6492869853973389,2.0,10,0.9465098653352666
53,micro,36.572696685791016,8.026738166809082,2.0,1.665000081062317,2.0,10,0.8790446642182395
54,micro,36.572696685791016,8.026738166809082,2.0,1.5998406410217285,2.0,10,0.9090750432828155
55,micro,36.572696685791016,8.026738166809082,2.0,1.6047152280807495,2.0,10,0.9224926045100377
56,micro,36.572696685791016,8.026738166809082,1.8566932678222656,1.562604546546936,2.0,10,0.9380168588282147
57,micro,36.572696685791016,8.026738166809082,1.7760895490646362,1.539624810218811,2.0,10,0.9003102821280138
58,micro,36.572696685791016,8.026738166809082,2.0,1.6165900230407715,2.0,10,0.9356723442960589
59,pilot,36.572696685791016,8.026738166809082,2.0,1.6492869853973389,2.0,2000,13.930343144063244
