Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,35.44295120239258,7.0,1.0,1.0,1.0,10,0.2246298064303206
2,micro,40.15202331542969,7.0,1.0,1.0,1.0,10,0.1579334145474442
3,micro,48.33175277709961,7.0,1.0,1.0,1.0,10,0.1547000656419491
4,micro,57.73186111450195,7.0,1.0,1.0,1.0,10,0.1464087773301612
5,micro,22.181169509887695,7.0,1.0,1.0,1.0,10,0.13765298771747936
6,micro,44.43335723876953,7.0,1.0,1.0,1.0,10,0.1395324037883428
7,micro,52.08626174926758,7.0,1.0,1.0,1.0,10,0.14762319219663153
8,micro,35.4807014465332,7.0,1.0,1.0,1.0,10,0.23287618070215005
9,micro,35.570926666259766,7.0,1.0,1.0,1.0,10,0.22932738104796982
10,micro,35.54629898071289,7.0,1.0,1.0,1.0,10,0.25050558747182056
11,micro,35.5244026184082,7.0,1.0,1.0,1.0,10,0.22315730947916027
12,micro,35.720848083496094,7.0,1.0,1.0,1.0,10,0.21820708913305167
13,micro,35.54629898071289,6.071281909942627,1.0,1.0,1.0,10,0.17029827947614198
14,micro,35.54629898071289,5.703877925872803,1.0,1.0,1.0,10,0.22690599832044764
15,micro,35.54629898071289,4.305074691772461,1.0,1.0,1.0,10,0.1425761714835339
16,micro,35.54629898071289,9.067331314086914,1.0,1.0,1.0,10,0.14570048988240902
17,micro,35.54629898071289,7.4293212890625,1.0,1.0,1.0,10,0.36082444669985286
18,micro,35.54629898071289,9.425567626953125,1.0,1.0,1.0,10,0.1910636488796909
19,micro,35.54629898071289,6.255642414093018,1.0,1.0,1.0,10,0.16552085403986097
20,micro,35.54629898071289,7.530210018157959,1.0,1.0,1.0,10,0.38949863089209696
21,micro,35.54629898071289,7.781841278076172,1.0,1.0,1.0,10,0.4906110113448534
22,micro,35.54629898071289,8.004155158996582,1.0,1.0,1.0,10,0.5696736115612331
23,micro,35.54629898071289,8.132405281066895,1.0,1.0,1.0,10,0.6181468029505504
24,micro,35.54629898071289,8.214272499084473,1.0,1.0,1.0,10,0.6007695165312607
25,micro,35.54629898071289,8.180631637573242,1.0,1.0,1.0,10,0.580650177597589
26,micro,35.54629898071289,8.160845756530762,1.0,1.0,1.0,10,0.6040086792262763
27,micro,35.54629898071289,8.162379264831543,1.0,1.0,1.0,10,0.599081003169837
28,micro,35.54629898071289,8.132405281066895,0.3014400005340576,0.690753698348999,0.3112424612045288,10,0.31392836556576903
29,micro,35.54629898071289,8.132405281066895,1.6222610473632812,0.12647509574890137,1.5421360731124878,10,0.7827124024185699
30,micro,35.54629898071289,8.132405281066895,0.1926935911178589,1.0415058135986328,0.06193721294403076,10,0.2765688053668892
31,micro,35.54629898071289,8.132405281066895,1.6261683702468872,1.4377177953720093,0.2601269483566284,10,0.502620197496798
32,micro,35.54629898071289,8.132405281066895,1.7698403596878052,1.9861057996749878,1.7072030305862427,10,0.9084722999624606
33,micro,35.54629898071289,8.132405281066895,0.27461957931518555,0.3121650218963623,0.34992921352386475,10,0.2631466445774343
34,micro,35.54629898071289,8.132405281066895,1.6996417045593262,0.8980077505111694,1.3089327812194824,10,0.7788118858038316
35,micro,35.54629898071289,8.132405281066895,2.0,2.0,2.0,10,1.0574327061141846
36,micro,35.54629898071289,8.132405281066895,2.0,2.0,2.0,10,1.1136092342294261
37,micro,35.54629898071289,8.132405281066895,2.0,2.0,2.0,10,1.0734721776295992
38,micro,35.54629898071289,8.132405281066895,2.0,2.0,2.0,10,1.100380517935435
39,micro,35.54629898071289,8.132405281066895,2.0,2.0,2.0,10,1.08617933702938
40,pilot,35.54629898071289,8.132405281066895,2.0,2.0,2.0,2000,14.838527993106567
