Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,24.084197998046875,7.0,1.0,1.0,1.0,10,0.16419414332892063
2,micro,49.95671081542969,7.0,1.0,1.0,1.0,10,0.15941243051487802
3,micro,20.994049072265625,7.0,1.0,1.0,1.0,10,0.15620662545517475
4,bench,34.410823822021484,7.0,1.0,1.0,1.0,200,6.262024661909391
5,bench,24.935733795166016,7.0,1.0,1.0,1.0,200,3.4371693654066386
6,bench,36.74686813354492,7.0,1.0,1.0,1.0,200,7.483729727481813
7,micro,36.74679946899414,7.0,1.0,1.0,1.0,10,0.21082888096823785
8,bench,36.93939208984375,7.0,1.0,1.0,1.0,200,6.76060714813676
9,bench,36.42890548706055,7.0,1.0,1.0,1.0,200,8.472867080815236
10,bench,36.0399284362793,7.0,1.0,1.0,1.0,200,9.075668610455706
11,bench,35.817691802978516,7.0,1.0,1.0,1.0,200,8.957418548303641
12,bench,35.94810104370117,7.0,1.0,1.0,1.0,200,9.155644405417688
13,bench,35.95033645629883,7.0,1.0,1.0,1.0,200,9.18710644600501
14,bench,35.94572830200195,7.0,1.0,1.0,1.0,200,9.170558421726675
15,bench,56.14259338378906,7.0,1.0,1.0,1.0,200,3.4881248286863866
16,bench,35.969139099121094,7.0,1.0,1.0,1.0,200,9.043248544068335
17,micro,35.95033645629883,6.204897880554199,1.0,1.0,1.0,10,0.1999181191732487
18,micro,35.95033645629883,5.714720726013184,1.0,1.0,1.0,10,0.22129445208225007
19,micro,35.95033645629883,6.966761589050293,1.0,1.0,1.0,10,0.21237961247590603
20,bench,35.95033645629883,6.071722507476807,1.0,1.0,1.0,200,6.183358711756152
21,bench,35.95033645629883,8.694305419921875,1.0,1.0,1.0,200,12.148172340688957
22,bench,35.95033645629883,5.750801086425781,1.0,1.0,1.0,200,7.677545377775796
23,micro,35.95033645629883,9.5,1.0,1.0,1.0,10,0.17477774505523558
24,bench,35.95033645629883,3.5787789821624756,1.0,1.0,1.0,200,3.468362361356451
25,bench,35.95033645629883,8.347428321838379,1.0,1.0,1.0,200,21.55087344221369
26,micro,35.95033645629883,8.139840126037598,1.0,1.0,1.0,10,0.6561368772602237
27,micro,35.95033645629883,8.420913696289062,1.0,1.0,1.0,10,0.5243682439147078
28,bench,35.95033645629883,7.717121601104736,1.0,1.0,1.0,200,21.344108920566352
29,bench,35.95033645629883,8.03958511352539,1.0,1.0,1.0,200,24.248014141218494
30,bench,35.95033645629883,8.038734436035156,1.0,1.0,1.0,200,24.273933224361773
31,bench,35.95033645629883,8.041251182556152,1.0,1.0,1.0,200,24.351114058112632
32,bench,35.95033645629883,8.043243408203125,1.0,1.0,1.0,200,24.388524431750287
33,bench,35.95033645629883,8.047871589660645,1.0,1.0,1.0,200,24.48064607048117
34,bench,35.95033645629883,8.04591178894043,1.0,1.0,1.0,200,24.472579180792668
35,bench,35.95033645629883,8.052913665771484,1.0,1.0,1.0,200,24.473779035330384
36,micro,35.95033645629883,8.047871589660645,0.5242115259170532,1.6856300830841064,0.29235994815826416,10,0.38714738925858894
37,micro,35.95033645629883,8.047871589660645,0.22162342071533203,0.9614102840423584,0.5842461585998535,10,0.34837860065118154
38,micro,35.95033645629883,8.047871589660645,1.7249960899353027,1.9882246255874634,0.1830911636352539,10,0.49724611134096547
39,bench,35.95033645629883,8.047871589660645,1.802568793296814,1.4911333322525024,1.965152621269226,200,27.10115089582729
40,bench,35.95033645629883,8.047871589660645,0.7836852073669434,0.3191945552825928,0.9743810892105103,200,29.111311808813635
41,bench,35.95033645629883,8.047871589660645,1.5306345224380493,0.25845324993133545,1.2493726015090942,200,32.011574497543876
42,bench,35.95033645629883,8.047871589660645,2.0,0.0,2.0,200,6.25479486937635
43,micro,35.95033645629883,8.047871589660645,2.0,0.4377800524234772,1.1769276857376099,10,0.8629197753187512
44,bench,35.95033645629883,8.047871589660645,0.845721960067749,1.3590433597564697,1.3552409410476685,200,23.767720507683894
45,bench,35.95033645629883,8.047871589660645,0.17844972014427185,0.0,1.2511066198349,200,4.723137923037354
46,micro,35.95033645629883,8.047871589660645,2.0,0.2596206068992615,1.4633687734603882,10,0.950099359167395
47,micro,35.95033645629883,8.047871589660645,1.5597877502441406,0.7284199595451355,2.0,10,1.3148302471192244
48,bench,35.95033645629883,8.047871589660645,2.0,0.0,0.0,200,4.262329926475439
