Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,40.79498672,7,1,1,1,10,0.183814572
2,micro,28.89126015,7,1,1,1,10,0.137288141
3,micro,22.40851212,7,1,1,1,10,0.129159154
4,micro,24.1522522,7,1,1,1,10,0.116434026
5,micro,31.89423561,7,1,1,1,10,0.18565317
6,micro,58.18943405,7,1,1,1,10,0.139497844
7,micro,30.30209351,7,1,1,1,10,0.148740937
8,micro,35.0514946,7,1,1,1,10,0.219940825
9,micro,37.05978012,7,1,1,1,10,0.180241163
10,micro,29.03780746,7,1,1,1,10,0.135137371
11,micro,37.69574356,7,1,1,1,10,0.18504758
12,micro,37.47002411,7,1,1,1,10,0.17903769
13,micro,40.52608871,7,1,1,1,10,0.141657416
14,micro,26.86169434,7,1,1,1,10,0.140288445
15,micro,41.78752518,7,1,1,1,10,0.16677289
16,micro,34.99346542,7,1,1,1,10,0.18609954
17,micro,35.07349014,7,1,1,1,10,0.252007631
18,micro,35.08407211,7,1,1,1,10,0.171633094
19,micro,34.57707596,7,1,1,1,10,0.225265172
20,micro,34.4424324,7,1,1,1,10,0.174012035
21,micro,34.70311737,7,1,1,1,10,0.198662866
22,micro,34.71875,7,1,1,1,10,0.18465418
23,micro,34.80029678,7,1,1,1,10,0.210747216
24,micro,34.75884628,7,1,1,1,10,0.186886221
25,micro,34.8092804,7,1,1,1,10,0.213917851
26,micro,34.76915359,7,1,1,1,10,0.178458796
27,micro,34.84296417,7,1,1,1,10,0.182445862
28,micro,34.88581848,7,1,1,1,10,0.200969642
29,micro,34.87456131,7,1,1,1,10,0.178615853
30,micro,34.9179039,7,1,1,1,10,0.183073016
31,micro,34.94005966,7,1,1,1,10,0.238373221
32,micro,34.90610123,7,1,1,1,10,0.132558073
33,micro,35.09059143,7,1,1,1,10,0.198343477
34,micro,35.08352661,7,1,1,1,10,0.197786633
35,micro,35.0750351,7,1,1,1,10,0.18165311
36,micro,35.07349014,3.744049072,1,1,1,10,0.131483416
37,micro,35.07349014,7.966310501,1,1,1,10,0.437016874
38,micro,35.07349014,5.769752026,1,1,1,10,0.247723009
39,micro,35.07349014,7.587260246,1,1,1,10,0.323044994
40,micro,35.07349014,7.052104473,1,1,1,10,0.206528383
41,micro,35.07349014,8.348484039,1,1,1,10,0.36564139
42,micro,35.07349014,7.642770767,1,1,1,10,0.368431812
43,micro,35.07349014,7.762012959,1,1,1,10,0.408315172
44,micro,35.07349014,6.102660179,1,1,1,10,0.163994066
45,micro,35.07349014,4.18490696,1,1,1,10,0.143289572
46,micro,35.07349014,8.876972198,1,1,1,10,0.210561473
47,micro,35.07349014,8.277604103,1,1,1,10,0.427763373
48,micro,35.07349014,3.776694059,1,1,1,10,0.164299257
49,micro,35.07349014,4.8777771,1,1,1,10,0.181666839
50,micro,35.07349014,8.940458298,1,1,1,10,0.172955186
51,micro,35.07349014,8.038352013,1,1,1,10,0.469822807
52,micro,35.07349014,8.033639908,1,1,1,10,0.471996928
53,micro,35.07349014,8.134272575,1,1,1,10,0.50138242
54,micro,35.07349014,8.1356287,1,1,1,10,0.501743782
55,micro,35.07349014,8.135451317,1,1,1,10,0.486257468
56,micro,35.07349014,8.13474369,1,1,1,10,0.436786148
57,micro,35.07349014,8.047078133,1,1,1,10,0.457781892
58,micro,35.07349014,8.049496651,1,1,1,10,0.475875573
59,micro,35.07349014,8.049036026,1,1,1,10,0.435768332
60,micro,35.07349014,8.053501129,1,1,1,10,0.482578945
61,micro,35.07349014,8.073533058,1,1,1,10,0.433397841
62,micro,35.07349014,8.053366661,1,1,1,10,0.49104701
63,micro,35.07349014,8.051105499,1,1,1,10,0.482592867
64,micro,35.07349014,8.049887657,1,1,1,10,0.431270408
65,micro,35.07349014,8.053231239,1,1,1,10,0.513114952
66,micro,35.07349014,8.050197601,1,1,1,10,0.463734554
67,micro,35.07349014,8.050615311,1,1,1,10,0.452331166
68,micro,35.07349014,8.051809311,1,1,1,10,0.446161081
69,micro,35.07349014,8.053287506,1,1,1,10,0.473180221
70,micro,35.07349014,8.052905083,1,1,1,10,0.450694294
71,micro,28.69489861,8.053231239,1,1,1,10,0.15028041
72,micro,50.26727295,8.053231239,1,1,1,10,0.175113331
73,micro,34.00532532,8.053231239,1,1,1,10,0.226166914
74,micro,43.57924271,8.053231239,1,1,1,10,0.168224396
75,micro,40.88372803,8.053231239,1,1,1,10,0.135204521
76,micro,52.74030304,8.053231239,1,1,1,10,0.17664944
77,micro,35.57217407,8.053231239,1,1,1,10,0.601064177
78,micro,32.02926254,8.053231239,1,1,1,10,0.158200081
79,micro,37.16371536,8.053231239,1,1,1,10,0.230950806
80,micro,53.62149048,8.053231239,1,1,1,10,0.17519482
81,micro,30.58613014,8.053231239,1,1,1,10,0.149235183
82,micro,54.0716362,8.053231239,1,1,1,10,0.157258902
83,micro,54.98298645,8.053231239,1,1,1,10,0.136003026
84,micro,32.07093048,8.053231239,1,1,1,10,0.164234373
85,micro,53.21422195,8.053231239,1,1,1,10,0.10085742
86,micro,35.62287521,8.053231239,1,1,1,10,0.614738291
87,micro,35.75277328,8.053231239,1,1,1,10,0.649631409
88,micro,35.91110229,8.053231239,1,1,1,10,0.688332647
89,micro,36.04914474,8.053231239,1,1,1,10,0.696125203
90,micro,36.06455231,8.053231239,1,1,1,10,0.684613611
91,micro,36.02686691,8.053231239,1,1,1,10,0.692746642
92,micro,36.0267334,8.053231239,1,1,1,10,0.68511251
93,micro,36.01621628,8.053231239,1,1,1,10,0.662403769
94,micro,36.01351166,8.053231239,1,1,1,10,0.638253596
95,micro,35.99681091,8.053231239,1,1,1,10,0.702721298
96,micro,35.99701309,8.053231239,1,1,1,10,0.687532293
97,micro,35.99446869,8.053231239,1,1,1,10,0.678621276
98,micro,35.99419785,8.053231239,1,1,1,10,0.687146631
99,micro,35.99272156,8.053231239,1,1,1,10,0.66206791
100,micro,35.99744797,8.053231239,1,1,1,10,0.663959786
101,micro,35.99857712,8.053231239,1,1,1,10,0.633990937
102,micro,36.0002327,8.053231239,1,1,1,10,0.686273583
103,micro,35.9992981,8.053231239,1,1,1,10,0.627678259
104,micro,36.00228882,8.053231239,1,1,1,10,0.679581268
105,micro,36.00123978,8.053231239,1,1,1,10,0.64682265
106,micro,35.99681091,8.053231239,1.061200142,1.955886364,0.573873281,10,0.585153884
107,micro,35.99681091,8.053231239,0.138909817,1.683491945,1.206186891,10,0.394365771
108,micro,35.99681091,8.053231239,0.873207092,1.740371585,1.472283125,10,0.792738614
109,micro,35.99681091,8.053231239,1.545057178,1.041207433,1.936416864,10,1.24259549
110,micro,35.99681091,8.053231239,0.301814795,0.713590741,0.836930513,10,0.419171213
111,micro,35.99681091,8.053231239,1.424919248,1.654472351,0.303611994,10,0.536616478
112,micro,35.99681091,8.053231239,1.138580918,0.189664364,1.576705575,10,0.877703589
113,micro,35.99681091,8.053231239,0.262868047,0.666550159,1.901326299,10,0.752423838
114,micro,35.99681091,8.053231239,1.59931004,0.626568437,0.70967865,10,0.640508853
115,micro,35.99681091,8.053231239,0.256722569,0.012409687,0.62298131,10,0.210314587
116,micro,35.99681091,8.053231239,0.476736426,1.79645896,0.304106116,10,0.3916167
117,micro,35.99681091,8.053231239,0.030298352,0.002291203,0.787769794,10,0.191755689
118,micro,35.99681091,8.053231239,0.111001372,1.30459249,1.291677356,10,0.304236801
119,micro,35.99681091,8.053231239,0.946352005,1.138086438,0.983209968,10,0.638134005
120,micro,35.99681091,8.053231239,0.808855295,0.607628942,0.352645516,10,0.444310193
121,micro,35.99681091,8.053231239,1.943601727,2,2,10,1.199169463
122,micro,35.99681091,8.053231239,1.736983895,1.926067352,2,10,1.181292867
123,micro,35.99681091,8.053231239,1.862857938,0.335867018,2,10,1.332199425
124,micro,35.99681091,8.053231239,2,0,2,10,0.509142064
125,micro,35.99681091,8.053231239,2,0.452513993,2,10,1.388099529
126,micro,35.99681091,8.053231239,2,0.472874463,2,10,1.370338411
127,micro,35.99681091,8.053231239,2,0.433105558,2,10,1.366830253
128,micro,35.99681091,8.053231239,2,1.141615868,2,10,1.294498996
129,micro,35.99681091,8.053231239,2,0.444271207,2,10,1.377181119
130,micro,35.99681091,8.053231239,2,0.439014971,2,10,1.376551572
131,micro,35.99681091,8.053231239,2,0.435529649,2,10,1.417135057
132,micro,35.99681091,8.053231239,2,0.424135119,2,10,1.406852831
133,micro,35.99681091,8.053231239,2,0.41516012,2,10,1.368809324
134,micro,35.99681091,8.053231239,2,0.435516953,2,10,1.370584207
135,micro,35.99681091,8.053231239,2,0.431001693,2,10,1.364059803
136,micro,35.99681091,8.053231239,2,0.431656659,2,10,1.36275049
137,micro,35.99681091,8.053231239,2,0.439316362,2,10,1.407972935
138,micro,35.99681091,8.053231239,2,0.44761458,2,10,1.342025195
139,micro,35.99681091,8.053231239,2,0.419356257,2,10,1.371359177
140,micro,35.99681091,8.053231239,2,0.439047635,2,10,1.372132714
141,pilot,35.99681091,8.053231239,2,0.435529649,2,2000,22.45426593
