Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,58.78183364868164,7.0,1.0,1.0,1.0,10,0.14408484343845795
2,micro,32.23684310913086,7.0,1.0,1.0,1.0,10,0.1646937093163713
3,micro,50.872474670410156,7.0,1.0,1.0,1.0,10,0.13067162978378208
4,micro,21.538833618164062,7.0,1.0,1.0,1.0,10,0.18908043565806862
5,micro,41.8870849609375,7.0,1.0,1.0,1.0,10,0.16888156143841623
6,micro,33.568817138671875,7.0,1.0,1.0,1.0,10,0.16706045931256397
7,micro,32.99713134765625,7.0,1.0,1.0,1.0,10,0.1645860228950807
8,micro,52.17149353027344,7.0,1.0,1.0,1.0,10,0.1263712314833722
9,micro,26.62710189819336,7.0,1.0,1.0,1.0,10,0.14233341922963225
10,micro,23.724437713623047,7.0,1.0,1.0,1.0,10,0.18123289525403907
11,micro,52.6593132019043,7.0,1.0,1.0,1.0,10,0.15354165039434503
12,micro,33.654212951660156,7.0,1.0,1.0,1.0,10,0.14914092631240572
13,micro,22.282344818115234,7.0,1.0,1.0,1.0,10,0.1545363566324382
14,micro,51.17848587036133,7.0,1.0,1.0,1.0,10,0.19020492510183337
15,micro,53.57305145263672,7.0,1.0,1.0,1.0,10,0.12552755008586475
16,micro,51.20853042602539,7.0,1.0,1.0,1.0,10,0.14798559952821383
17,micro,51.16612243652344,7.0,1.0,1.0,1.0,10,0.14402633157760916
18,micro,21.538782119750977,7.0,1.0,1.0,1.0,10,0.18185792338086362
19,micro,21.526212692260742,7.0,1.0,1.0,1.0,10,0.11832536290981005
20,micro,23.72444725036621,7.0,1.0,1.0,1.0,10,0.15307741276572087
21,micro,21.66266441345215,7.0,1.0,1.0,1.0,10,0.14595519761018788
22,micro,41.84111404418945,7.0,1.0,1.0,1.0,10,0.16494470536741235
23,micro,21.558137893676758,7.0,1.0,1.0,1.0,10,0.11882353947570921
24,micro,41.98818588256836,7.0,1.0,1.0,1.0,10,0.1411934207206807
25,micro,41.703834533691406,7.0,1.0,1.0,1.0,10,0.16322629173043304
26,micro,23.59982681274414,7.0,1.0,1.0,1.0,10,0.15439887422586215
27,micro,23.869888305664062,7.0,1.0,1.0,1.0,10,0.15260843306061062
28,micro,33.23192596435547,7.0,1.0,1.0,1.0,10,0.1489395135655443
29,micro,41.683616638183594,7.0,1.0,1.0,1.0,10,0.1426054161580756
30,micro,31.328506469726562,7.0,1.0,1.0,1.0,10,0.16961379287102013
31,micro,31.602901458740234,7.0,1.0,1.0,1.0,10,0.11921562236853664
32,micro,31.17390251159668,7.0,1.0,1.0,1.0,10,0.1335906746620252
33,micro,32.34079360961914,7.0,1.0,1.0,1.0,10,0.14362602356208165
34,micro,51.34980773925781,7.0,1.0,1.0,1.0,10,0.15654134434213446
35,micro,32.87565612792969,7.0,1.0,1.0,1.0,10,0.15911564356191582
36,micro,23.703405380249023,7.0,1.0,1.0,1.0,10,0.140408492042545
37,micro,32.901222229003906,7.0,1.0,1.0,1.0,10,0.14829033792420188
38,micro,51.298274993896484,7.0,1.0,1.0,1.0,10,0.15827935470101703
39,micro,41.824649810791016,7.0,1.0,1.0,1.0,10,0.17824270274366272
40,micro,41.82414245605469,7.0,1.0,1.0,1.0,10,0.1539431580961631
41,micro,51.17848587036133,5.097582817077637,1.0,1.0,1.0,10,0.15606284801518194
42,micro,51.17848587036133,3.0545425415039062,1.0,1.0,1.0,10,0.14547231070511166
43,micro,51.17848587036133,4.564695835113525,1.0,1.0,1.0,10,0.14936699755586608
44,micro,51.17848587036133,6.117839813232422,1.0,1.0,1.0,10,0.1785779886154385
45,micro,51.17848587036133,5.275275230407715,1.0,1.0,1.0,10,0.154884255273958
46,micro,51.17848587036133,7.731045246124268,1.0,1.0,1.0,10,0.13433973489603385
47,micro,51.17848587036133,9.22084903717041,1.0,1.0,1.0,10,0.16073119179871126
48,micro,51.17848587036133,7.212937355041504,1.0,1.0,1.0,10,0.18327046630338178
49,micro,51.17848587036133,7.62139892578125,1.0,1.0,1.0,10,0.1561124399121029
50,micro,51.17848587036133,6.1942219734191895,1.0,1.0,1.0,10,0.14662496823034538
51,micro,51.17848587036133,5.690117835998535,1.0,1.0,1.0,10,0.16429592637618315
52,micro,51.17848587036133,5.771989345550537,1.0,1.0,1.0,10,0.15852565955692904
53,micro,51.17848587036133,5.232995986938477,1.0,1.0,1.0,10,0.15773153050111766
54,micro,51.17848587036133,3.794638156890869,1.0,1.0,1.0,10,0.12553837804652007
55,micro,51.17848587036133,8.641035079956055,1.0,1.0,1.0,10,0.10972312031099321
56,micro,51.17848587036133,7.233424663543701,1.0,1.0,1.0,10,0.12350476149770778
57,micro,51.17848587036133,5.896151542663574,1.0,1.0,1.0,10,0.1886389651931622
58,micro,51.17848587036133,5.946640968322754,1.0,1.0,1.0,10,0.11375758863092425
