Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,42.00117111206055,7.0,1.0,1.0,1.0,10,0.17124922563792683
2,micro,20.016374588012695,7.0,1.0,1.0,1.0,10,0.1323120949628399
3,micro,23.70287322998047,7.0,1.0,1.0,1.0,10,0.17465164129045355
4,bench,55.722564697265625,7.0,1.0,1.0,1.0,200,3.304640262772061
5,bench,53.149539947509766,7.0,1.0,1.0,1.0,200,3.4579413641196335
6,bench,37.79972457885742,7.0,1.0,1.0,1.0,200,4.407581216761876
7,micro,37.79978942871094,7.0,1.0,1.0,1.0,10,0.14348554525408816
8,bench,37.67285919189453,7.0,1.0,1.0,1.0,200,4.680495956119792
9,bench,37.48583221435547,7.0,1.0,1.0,1.0,200,5.089294380764435
10,bench,37.26687240600586,7.0,1.0,1.0,1.0,200,5.878868341022795
11,micro,36.964420318603516,7.0,1.0,1.0,1.0,10,0.17832911209655905
12,bench,37.19019317626953,7.0,1.0,1.0,1.0,200,5.919547856959529
13,bench,36.96323013305664,7.0,1.0,1.0,1.0,200,6.689655491328865
14,bench,36.362545013427734,7.0,1.0,1.0,1.0,200,8.681924819282203
15,bench,34.59822463989258,7.0,1.0,1.0,1.0,200,6.698719988480268
16,bench,35.756778717041016,7.0,1.0,1.0,1.0,200,8.859957170850242
17,bench,35.94197082519531,7.0,1.0,1.0,1.0,200,8.998535332466716
18,bench,35.94976806640625,7.0,1.0,1.0,1.0,200,9.107897205861986
19,bench,35.94490051269531,7.0,1.0,1.0,1.0,200,9.091475623813382
20,bench,35.969539642333984,7.0,1.0,1.0,1.0,200,9.094808342786163
21,bench,35.968284606933594,7.0,1.0,1.0,1.0,200,9.095060710288163
22,bench,35.98465347290039,7.0,1.0,1.0,1.0,200,9.115507442870289
23,bench,36.001686096191406,7.0,1.0,1.0,1.0,200,9.138016356412862
24,micro,36.001686096191406,5.755855560302734,1.0,1.0,1.0,10,0.20294928118492855
25,micro,36.001686096191406,9.276718139648438,1.0,1.0,1.0,10,0.1839300493291447
26,micro,36.001686096191406,4.411155700683594,1.0,1.0,1.0,10,0.14969238024409223
27,bench,36.001686096191406,9.102014541625977,1.0,1.0,1.0,200,5.340361942366669
28,bench,36.001686096191406,8.732698440551758,1.0,1.0,1.0,200,11.263603197803715
29,bench,36.001686096191406,8.76251220703125,1.0,1.0,1.0,200,10.578725531914692
30,micro,36.001686096191406,8.608954429626465,1.0,1.0,1.0,10,0.3455659311691147
31,bench,36.001686096191406,9.5,1.0,1.0,1.0,200,3.7222879831787243
32,bench,36.001686096191406,8.195661544799805,1.0,1.0,1.0,200,24.0838055544401
33,bench,36.001686096191406,7.080708980560303,1.0,1.0,1.0,200,10.269816140780657
34,bench,36.001686096191406,7.925431251525879,1.0,1.0,1.0,200,23.81865428473424
35,bench,36.001686096191406,8.063050270080566,1.0,1.0,1.0,200,24.37668949313154
36,bench,36.001686096191406,8.06244945526123,1.0,1.0,1.0,200,24.39381365887884
37,bench,36.001686096191406,8.063755989074707,1.0,1.0,1.0,200,24.5142584031482
38,bench,36.001686096191406,8.064359664916992,1.0,1.0,1.0,200,24.430720789212568
39,bench,36.001686096191406,8.068229675292969,1.0,1.0,1.0,200,24.42802428855346
40,micro,36.001686096191406,3.0,1.0,1.0,1.0,10,0.15021799026703359
41,bench,36.001686096191406,8.069259643554688,1.0,1.0,1.0,200,24.407171170690127
42,micro,36.001686096191406,8.063755989074707,0.08804810047149658,1.2496594190597534,0.1055455207824707,10,0.20354542943461815
43,micro,36.001686096191406,8.063755989074707,1.0727332830429077,1.9848673343658447,0.030962109565734863,10,0.44899757716144967
44,micro,36.001686096191406,8.063755989074707,0.40613412857055664,0.0961904525756836,1.2887452840805054,10,0.48285299392101244
45,bench,36.001686096191406,8.063755989074707,1.4945083856582642,0.7557708024978638,1.633404016494751,200,29.447925228554315
46,bench,36.001686096191406,8.063755989074707,1.5050514936447144,0.28451740741729736,1.6590819358825684,200,34.13631354035265
47,bench,36.001686096191406,8.063755989074707,0.34929919242858887,0.1597040891647339,1.2225970029830933,200,29.954615469692474
48,bench,36.001686096191406,8.063755989074707,1.5604976415634155,0.20688806474208832,1.67420494556427,200,35.10344799236258
49,micro,36.001686096191406,8.063755989074707,1.5728195905685425,0.1632724404335022,1.678980827331543,10,1.04207515162443
50,bench,36.001686096191406,8.063755989074707,1.6457401514053345,0.19349145889282227,1.516044020652771,200,34.40325576585323
51,bench,36.001686096191406,8.063755989074707,1.676955223083496,0.1825231909751892,1.8831273317337036,200,36.64280362203595
52,bench,36.001686096191406,8.063755989074707,2.0,0.0,2.0,200,6.219009331124499
53,bench,36.001686096191406,8.063755989074707,1.600122094154358,0.0,2.0,200,6.206461122380161
54,bench,36.001686096191406,8.063755989074707,2.0,0.23071914911270142,2.0,200,37.15659151949932
55,bench,36.001686096191406,8.063755989074707,0.2690652906894684,0.2197643518447876,2.0,200,32.214426636344534
56,bench,36.001686096191406,8.063755989074707,2.0,0.20326130092144012,2.0,200,37.500276985303394
57,bench,36.001686096191406,8.063755989074707,2.0,0.3740830719470978,2.0,200,35.537296515715646
58,bench,36.001686096191406,8.063755989074707,2.0,0.19635656476020813,2.0,200,37.54355611116678
59,bench,36.001686096191406,8.063755989074707,2.0,0.19700875878334045,2.0,200,37.56491367813407
60,bench,36.001686096191406,8.063755989074707,2.0,0.41136226058006287,0.5697449445724487,200,27.672671563728755
61,bench,36.001686096191406,8.063755989074707,2.0,0.5538471341133118,2.0,200,33.65714570079617
62,bench,36.001686096191406,8.063755989074707,2.0,0.19020423293113708,2.0,200,37.581773023321
63,pilot,36.001686096191406,8.063755989074707,2.0,0.19020423293113708,2.0,2000,24.582186693962193
