Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,31.621095657348633,7.0,1.0,1.0,1.0,10,0.15453054355542384
2,micro,45.93902587890625,7.0,1.0,1.0,1.0,10,0.1593165308149842
3,micro,56.70653533935547,7.0,1.0,1.0,1.0,10,0.1400030346705437
4,micro,33.40690612792969,7.0,1.0,1.0,1.0,10,0.14457959647528168
5,micro,21.920434951782227,7.0,1.0,1.0,1.0,10,0.1717415900138597
6,micro,38.01226043701172,7.0,1.0,1.0,1.0,10,0.15270978778162467
7,micro,40.61747360229492,7.0,1.0,1.0,1.0,10,0.1310792695992068
8,micro,31.858726501464844,7.0,1.0,1.0,1.0,10,0.13501992046766342
9,micro,41.89479446411133,7.0,1.0,1.0,1.0,10,0.18311594437022907
10,micro,25.93825340270996,7.0,1.0,1.0,1.0,10,0.13180177414280328
11,micro,44.98596954345703,7.0,1.0,1.0,1.0,10,0.1639124692377252
12,micro,40.79425811767578,7.0,1.0,1.0,1.0,10,0.17596374144344337
13,micro,25.303104400634766,7.0,1.0,1.0,1.0,10,0.14286320116578097
14,micro,51.547088623046875,7.0,1.0,1.0,1.0,10,0.1113166636665823
15,micro,45.955116271972656,7.0,1.0,1.0,1.0,10,0.15475143002104075
16,bench,52.553260803222656,7.0,1.0,1.0,1.0,200,3.566486087070534
17,bench,53.83731460571289,7.0,1.0,1.0,1.0,200,3.5310535642555076
18,bench,56.340065002441406,7.0,1.0,1.0,1.0,200,3.457993811241707
