Run_Number,Scale,T,pH,F1,F2,F3,Cost,Yield
1,micro,55.870269775390625,7.0,1.0,1.0,1.0,10,0.1374488304815019
2,micro,29.92710304260254,7.0,1.0,1.0,1.0,10,0.17535304137781368
3,micro,45.3858642578125,7.0,1.0,1.0,1.0,10,0.15878541088735654
4,micro,58.32326889038086,7.0,1.0,1.0,1.0,10,0.16735105185677948
5,micro,42.317623138427734,7.0,1.0,1.0,1.0,10,0.15336023657793021
6,micro,43.09864044189453,7.0,1.0,1.0,1.0,10,0.14137245917954205
7,micro,48.0432014465332,7.0,1.0,1.0,1.0,10,0.16125329842692587
8,micro,41.783302307128906,7.0,1.0,1.0,1.0,10,0.14909860502784153
9,micro,55.865848541259766,7.0,1.0,1.0,1.0,10,0.14476123937649998
10,micro,49.957664489746094,7.0,1.0,1.0,1.0,10,0.18565834893548194
11,micro,40.204315185546875,7.0,1.0,1.0,1.0,10,0.13820930884679092
12,micro,22.4460391998291,7.0,1.0,1.0,1.0,10,0.14287833269071362
13,micro,58.298038482666016,7.0,1.0,1.0,1.0,10,0.12367591298872191
14,micro,56.427520751953125,7.0,1.0,1.0,1.0,10,0.15087279247367158
15,micro,56.73502731323242,7.0,1.0,1.0,1.0,10,0.20467792278440625
16,bench,30.07032012939453,7.0,1.0,1.0,1.0,200,3.4083433521869684
17,bench,39.55257034301758,7.0,1.0,1.0,1.0,200,3.5168759796329296
18,bench,35.59450912475586,7.0,1.0,1.0,1.0,200,8.799007033049879
